Security,CO1 Comdty                                                      ,
Start Date,4/11/2003 0:00,
End Date,4/12/2023 0:00,
Period,D,
Currency,USD,
,,
Date,PX_LAST,PX_VOLUME
2/10/2022,91.41,369013
2/9/2022,91.55,294004
2/8/2022,90.78,368548
2/7/2022,92.69,317289
2/4/2022,93.27,322131
2/3/2022,91.11,301787
2/2/2022,89.47,319432
2/1/2022,89.16,271771
1/31/2022,91.21,11010
1/28/2022,90.03,102009
1/27/2022,89.34,131704
1/26/2022,89.96,260111
1/25/2022,88.2,256212
1/24/2022,86.27,309894
1/21/2022,87.89,288214
1/20/2022,88.38,279524
1/19/2022,88.44,350935
1/18/2022,87.51,356876
1/17/2022,86.48,139817
1/14/2022,86.06,304718
1/13/2022,84.47,265203
1/12/2022,84.67,301386
1/11/2022,83.72,324941
1/10/2022,80.87,300651
1/7/2022,81.75,286113
1/6/2022,81.99,353156
1/5/2022,80.8,331736
1/4/2022,80,291677
1/3/2022,78.98,201029
12/31/2021,77.78,148959
12/30/2021,79.32,10896
12/29/2021,79.23,69626
12/28/2021,78.94,50411
12/27/2021,78.6,85387
12/24/2021,76.14,30538
12/23/2021,76.85,161242
12/22/2021,75.29,166713
12/21/2021,73.98,214067
12/20/2021,71.52,333764
12/17/2021,73.52,231412
12/16/2021,75.02,223637
12/15/2021,73.88,233190
12/14/2021,73.7,277860
12/13/2021,74.39,265514
12/10/2021,75.15,221360
12/9/2021,74.42,283389
12/8/2021,75.82,322080
12/7/2021,75.44,312282
12/6/2021,73.08,255401
12/3/2021,69.88,331824
12/2/2021,69.67,526601
12/1/2021,68.87,420402
11/30/2021,70.57,24823
11/29/2021,73.44,126354
11/26/2021,72.72,170776
11/25/2021,82.22,80445
11/24/2021,82.25,231071
11/23/2021,82.31,366596
11/22/2021,79.7,350902
11/19/2021,78.89,479928
11/18/2021,81.24,306849
11/17/2021,80.28,406749
11/16/2021,82.43,340716
11/15/2021,82.05,273717
11/12/2021,82.17,289298
11/11/2021,82.87,336137
11/10/2021,82.64,366309
11/9/2021,84.78,346571
11/8/2021,83.43,269601
11/5/2021,82.74,379685
11/4/2021,80.54,472428
11/3/2021,81.99,380105
11/2/2021,84.72,317069
11/1/2021,84.71,302904
10/29/2021,84.38,22766
10/28/2021,84.32,118142
10/27/2021,84.58,149747
10/26/2021,86.4,222562
10/25/2021,85.99,294554
10/22/2021,85.53,298347
10/21/2021,84.61,373646
10/20/2021,85.82,378692
10/19/2021,85.08,371791
10/18/2021,84.33,340957
10/15/2021,84.86,276465
10/14/2021,84,316636
10/13/2021,83.18,333681
10/12/2021,83.42,331408
10/11/2021,83.65,330444
10/8/2021,82.39,360971
10/7/2021,81.95,393098
10/6/2021,81.08,401358
10/5/2021,82.56,340269
10/4/2021,81.26,362369
10/1/2021,79.28,282370
9/30/2021,78.52,20505
9/29/2021,78.64,97967
9/28/2021,79.09,132328
9/27/2021,79.53,231127
9/24/2021,78.09,163225
9/23/2021,77.25,226594
9/22/2021,76.19,255750
9/21/2021,74.36,258712
9/20/2021,73.92,313752
9/17/2021,75.34,254860
9/16/2021,75.67,236511
9/15/2021,75.46,289449
9/14/2021,73.6,278577
9/13/2021,73.51,244731
9/10/2021,72.92,250505
9/9/2021,71.45,377808
9/8/2021,72.6,325358
9/7/2021,71.69,257397
9/6/2021,72.22,127870
9/3/2021,72.61,211423
9/2/2021,73.03,255422
9/1/2021,71.59,282490
8/31/2021,72.99,12592
8/30/2021,73.41,68657
8/27/2021,72.7,92199
8/26/2021,71.07,179568
8/25/2021,72.25,242068
8/24/2021,71.05,301295
8/23/2021,68.75,271564
8/20/2021,65.18,254451
8/19/2021,66.45,345974
8/18/2021,68.23,316976
8/17/2021,69.03,239956
8/16/2021,69.51,294024
8/13/2021,70.59,202417
8/12/2021,71.31,224987
8/11/2021,71.44,324038
8/10/2021,70.63,246128
8/9/2021,69.04,353678
8/6/2021,70.7,298955
8/5/2021,71.29,261052
8/4/2021,70.38,370132
8/3/2021,72.41,303729
8/2/2021,72.89,304873
7/30/2021,76.33,14392
7/29/2021,76.05,78273
7/28/2021,74.74,111619
7/27/2021,74.48,181936
7/26/2021,74.5,210637
7/23/2021,74.1,181662
7/22/2021,73.79,251602
7/21/2021,72.23,306322
7/20/2021,69.35,316477
7/19/2021,68.62,510920
7/16/2021,73.59,292660
7/15/2021,73.47,322328
7/14/2021,74.76,376936
7/13/2021,76.49,275913
7/12/2021,75.16,262298
7/9/2021,75.55,248179
7/8/2021,74.12,314340
7/7/2021,73.43,387427
7/6/2021,74.53,410703
7/5/2021,77.16,157222
7/2/2021,76.17,236220
7/1/2021,75.84,405155
6/30/2021,75.13,15062
6/29/2021,74.76,94942
6/28/2021,74.68,142108
6/25/2021,76.18,172413
6/24/2021,75.56,165052
6/23/2021,75.19,229037
6/22/2021,74.81,294724
6/21/2021,74.9,265470
6/18/2021,73.51,231547
6/17/2021,73.08,336640
6/16/2021,74.39,306090
6/15/2021,73.99,228619
6/14/2021,72.86,200722
6/11/2021,72.69,276476
6/10/2021,72.52,346576
6/9/2021,72.22,266374
6/8/2021,72.22,285225
6/7/2021,71.49,224334
6/4/2021,71.89,222000
6/3/2021,71.31,229785
6/2/2021,71.35,221631
6/1/2021,70.25,302490
5/31/2021,69.32,80181
5/28/2021,69.63,21263
5/27/2021,69.46,86513
5/26/2021,68.87,134619
5/25/2021,68.65,183131
5/24/2021,68.46,227254
5/21/2021,66.44,257641
5/20/2021,65.11,388162
5/19/2021,66.66,386890
5/18/2021,68.71,378016
5/17/2021,69.46,230775
5/14/2021,68.71,286132
5/13/2021,67.05,311999
5/12/2021,69.32,310299
5/11/2021,68.55,321857
5/10/2021,68.32,265604
5/7/2021,68.28,262581
5/6/2021,68.09,273282
5/5/2021,68.96,283725
5/4/2021,68.88,249641
5/3/2021,67.56,148711
4/30/2021,67.25,14843
4/29/2021,68.56,91524
4/28/2021,67.27,148949
4/27/2021,66.42,222915
4/26/2021,65.65,257581
4/23/2021,66.11,187900
4/22/2021,65.4,242474
4/21/2021,65.32,260879
4/20/2021,66.57,328240
4/19/2021,67.05,193810
4/16/2021,66.77,212200
4/15/2021,66.94,240308
4/14/2021,66.58,323041
4/13/2021,63.67,242406
4/12/2021,63.28,257839
4/9/2021,62.95,216243
4/8/2021,63.2,265179
4/7/2021,63.16,321390
4/6/2021,62.74,307867
4/5/2021,62.15,231780
4/1/2021,64.86,480365
3/31/2021,63.54,9696
3/30/2021,64.14,74364
3/29/2021,64.98,91745
3/26/2021,64.57,147735
3/25/2021,61.95,202575
3/24/2021,64.41,255118
3/23/2021,60.79,392600
3/22/2021,64.62,236341
3/19/2021,64.53,446114
3/18/2021,63.28,516083
3/17/2021,68,309756
3/16/2021,68.39,248993
3/15/2021,68.88,262595
3/12/2021,69.22,251538
3/11/2021,69.63,289609
3/10/2021,67.9,361943
3/9/2021,67.52,302605
3/8/2021,68.24,352594
3/5/2021,69.36,361763
3/4/2021,66.74,510680
3/3/2021,64.07,341674
3/2/2021,62.7,367119
3/1/2021,63.69,291908
2/26/2021,66.13,16102
2/25/2021,66.88,109645
2/24/2021,67.04,129712
2/23/2021,65.37,231183
2/22/2021,65.24,213746
2/19/2021,62.91,305827
2/18/2021,63.93,420556
2/17/2021,64.34,391262
2/16/2021,63.35,284666
2/15/2021,63.3,220383
2/12/2021,62.43,307715
2/11/2021,61.14,209685
2/10/2021,61.47,287707
2/9/2021,61.09,319502
2/8/2021,60.56,269312
2/5/2021,59.34,229424
2/4/2021,58.84,244072
2/3/2021,58.46,276856
2/2/2021,57.46,337679
2/1/2021,56.35,288247
1/29/2021,55.88,19936
1/28/2021,55.53,122476
1/27/2021,55.81,132411
1/26/2021,55.91,163201
1/25/2021,55.88,198274
1/22/2021,55.41,269369
1/21/2021,56.1,254591
1/20/2021,56.08,310886
1/19/2021,55.9,261102
1/18/2021,54.75,142865
1/15/2021,55.1,298410
1/14/2021,56.42,331293
1/13/2021,56.06,324295
1/12/2021,56.58,288141
1/11/2021,55.66,295066
1/8/2021,55.99,336650
1/7/2021,54.38,267188
1/6/2021,54.3,414408
1/5/2021,53.6,455351
1/4/2021,51.09,382895
12/31/2020,51.8,133224
12/30/2020,51.34,17631
12/29/2020,51.09,91332
12/28/2020,50.86,81059
12/24/2020,51.29,96688
12/23/2020,51.2,182631
12/22/2020,50.08,194100
12/21/2020,50.91,288737
12/18/2020,52.26,246122
12/17/2020,51.5,233882
12/16/2020,51.08,222737
12/15/2020,50.76,190547
12/14/2020,50.29,236959
12/11/2020,49.97,231871
12/10/2020,50.25,288732
12/9/2020,48.86,267786
12/8/2020,48.84,225236
12/7/2020,48.79,207513
12/4/2020,49.25,253637
12/3/2020,48.71,274725
12/2/2020,48.25,285740
12/1/2020,47.42,258685
11/30/2020,47.59,20676
11/27/2020,48.18,87751
11/26/2020,47.8,88757
11/25/2020,48.61,231031
11/24/2020,47.86,263239
11/23/2020,46.06,267249
11/20/2020,44.96,264010
11/19/2020,44.2,210299
11/18/2020,44.34,242879
11/17/2020,43.75,226352
11/16/2020,43.82,268433
11/13/2020,42.78,216736
11/12/2020,43.53,266038
11/11/2020,43.8,346768
11/10/2020,43.61,315249
11/9/2020,42.4,393050
11/6/2020,39.45,255440
11/5/2020,40.93,219195
11/4/2020,41.23,250866
11/3/2020,39.71,278628
11/2/2020,38.97,326074
10/30/2020,37.46,20191
10/29/2020,37.65,112491
10/28/2020,39.12,163831
10/27/2020,41.2,207540
10/26/2020,40.46,210531
10/23/2020,41.77,205213
10/22/2020,42.46,257199
10/21/2020,41.73,268884
10/20/2020,43.16,252053
10/19/2020,42.62,209058
10/16/2020,42.93,197161
10/15/2020,43.16,295275
10/14/2020,43.32,279124
10/13/2020,42.45,227845
10/12/2020,41.72,238874
10/9/2020,42.85,254615
10/8/2020,43.34,266260
10/7/2020,41.99,241200
10/6/2020,42.65,291684
10/5/2020,41.29,273764
10/2/2020,39.27,337414
10/1/2020,40.93,338718
9/30/2020,40.95,19377
9/29/2020,41.03,91595
9/28/2020,42.43,91824
