Security,CO13 Comdty                                                     ,
5/4/2022,93.22,1266
5/3/2022,90.01,953
5/2/2022,90.76,249
4/29/2022,90.95,19221
4/28/2022,91.73,21361
4/27/2022,91.37,18343
4/26/2022,91.3,17441
4/25/2022,90.33,18423
4/22/2022,92.47,11689
4/21/2022,94.6,14476
4/20/2022,93.22,21779
4/19/2022,92.62,16534
4/18/2022,96.75,7670
4/14/2022,96.88,13550
4/13/2022,96.4,14615
4/12/2022,94.38,24715
4/11/2022,91.52,17537
4/8/2022,93.26,14932
4/7/2022,92.04,19346
4/6/2022,91.4,17255
4/5/2022,93.93,16042
4/4/2022,94.76,15248
4/1/2022,92.41,19773
3/31/2022,91.13,1725
3/30/2022,92.68,483
3/29/2022,89.96,1148
3/28/2022,89.87,669
3/25/2022,94.02,821
3/24/2022,92.76,1009
3/23/2022,94.81,2021
3/22/2022,92.5,1225
3/21/2022,92.85,1367
3/18/2022,89.69,981
3/17/2022,88.7,441
3/16/2022,83.99,757
3/15/2022,85.77,401
3/14/2022,87.42,460
3/11/2022,90.91,251
3/10/2022,87.63,1834
3/9/2022,86.81,1599
3/8/2022,97.08,1650
3/7/2022,97.27,2173
3/4/2022,95.7,1121
3/3/2022,89.21,3016
3/2/2022,88.74,1190
3/1/2022,84.88,3800
2/28/2022,83.81,958
2/25/2022,82.67,1835
2/24/2022,83.64,2183
2/23/2022,84.21,2238
2/22/2022,83.4,813
2/21/2022,83.14,1029
2/18/2022,81.97,432
2/17/2022,81.3,1541
2/16/2022,82.01,1366
2/15/2022,81.13,1369
2/14/2022,83.71,1251
2/11/2022,83.04,805
2/10/2022,81.76,1034
2/9/2022,81.8,425
2/8/2022,80.77,195
2/7/2022,82.01,592
2/4/2022,81.83,548
2/3/2022,80.8,527
2/2/2022,79.63,476
2/1/2022,79.21,440
1/31/2022,79.75,3193
1/28/2022,79.28,4912
1/27/2022,79.39,4149
1/26/2022,80.08,4817
1/25/2022,79.24,2957
1/24/2022,78.01,3024
1/21/2022,79.24,3426
1/20/2022,79.73,3551
1/19/2022,79.32,2342
1/18/2022,78.87,4103
1/17/2022,78.09,564
1/14/2022,77.73,3344
1/13/2022,76.65,2175
1/12/2022,76.79,2739
1/11/2022,76.32,4836
1/10/2022,74.31,1948
1/7/2022,74.83,1693
1/6/2022,74.99,3179
1/5/2022,74.36,2194
1/4/2022,74.28,2908
1/3/2022,73.3,842
12/31/2021,72.08,410
12/30/2021,74.02,1109
12/29/2021,73.69,1026
12/28/2021,73.08,476
12/27/2021,72.71,1027
12/24/2021,70.17,90
12/23/2021,71.34,1214
12/22/2021,70.35,1307
12/21/2021,69.81,1112
12/20/2021,67.87,1778
12/17/2021,69.32,1356
12/16/2021,70.68,1450
12/15/2021,70.11,1474
12/14/2021,70.36,1886
12/13/2021,70.85,559
12/10/2021,71.21,1081
12/9/2021,70.89,1381
12/8/2021,71.98,2603
12/7/2021,71.27,2266
12/6/2021,69.18,2143
12/3/2021,66.7,1594
12/2/2021,66.28,4218
12/1/2021,65.49,2098
11/30/2021,65.7,4809
11/29/2021,69.18,2579
11/26/2021,67.44,2118
11/25/2021,75.3,126
11/24/2021,75.08,1482
11/23/2021,75.34,3658
11/22/2021,73.35,1621
11/19/2021,72.33,1907
11/18/2021,74.13,1892
11/17/2021,73.21,1309
11/16/2021,74.6,1646
11/15/2021,74.37,823
11/12/2021,74.36,2816
11/11/2021,74.92,1772
11/10/2021,74.47,4050
11/9/2021,75.96,1106
11/8/2021,75.45,658
11/5/2021,74.92,1584
11/4/2021,73.02,1101
11/3/2021,73.15,1458
11/2/2021,74.98,1087
11/1/2021,74.89,787
10/29/2021,75.11,39819
10/28/2021,75.39,45933
10/27/2021,75.57,39432
10/26/2021,76.79,34429
10/25/2021,76.61,55110
10/22/2021,76.01,61244
10/21/2021,76.03,43574
10/20/2021,77.31,40689
10/19/2021,76.5,38309
10/18/2021,76.1,39225
10/15/2021,76.57,35692
10/14/2021,76.29,41142
10/13/2021,75.81,42205
10/12/2021,75.75,43739
10/11/2021,75.69,37342
10/8/2021,74.54,54678
10/7/2021,74.25,50880
10/6/2021,73.45,63343
10/5/2021,74.8,55678
10/4/2021,73.72,65754
10/1/2021,72.37,39992
9/30/2021,71.76,3453
9/29/2021,71.82,1499
9/28/2021,71.81,2253
9/27/2021,72.05,2034
9/24/2021,70.56,2614
9/23/2021,70.02,347
9/22/2021,69.11,2754
9/21/2021,67.9,1098
9/20/2021,67.44,571
9/17/2021,68.79,2424
9/16/2021,69.32,1166
9/15/2021,69.26,1880
9/14/2021,68.16,1527
9/13/2021,68.28,1683
9/10/2021,67.79,583
9/9/2021,66.51,1458
9/8/2021,67.28,1205
9/7/2021,67.02,1277
9/6/2021,67.45,828
9/3/2021,67.65,399
9/2/2021,67.97,1482
9/1/2021,66.91,217
8/31/2021,67.07,2070
8/30/2021,67.38,608
8/27/2021,67.14,753
8/26/2021,65.88,729
8/25/2021,66.66,652
8/24/2021,66.02,1327
8/23/2021,64.42,1025
8/20/2021,61.45,1238
8/19/2021,62.67,1387
8/18/2021,64.19,389
8/17/2021,64.91,1253
8/16/2021,65.57,643
8/13/2021,66.44,1025
8/12/2021,66.94,1968
8/11/2021,67.05,979
8/10/2021,66.27,2207
8/9/2021,64.94,1787
8/6/2021,66.37,1520
8/5/2021,66.52,724
8/4/2021,65.65,668
8/3/2021,66.92,789
8/2/2021,67.02,577
7/30/2021,69.4,2255
7/29/2021,69.3,2976
7/28/2021,68.19,2036
7/27/2021,67.64,1234
7/26/2021,67.74,921
7/23/2021,67.6,997
7/22/2021,67.51,1244
7/21/2021,66.62,2511
7/20/2021,64.26,3257
7/19/2021,63.93,4015
7/16/2021,68.02,965
7/15/2021,67.62,2607
7/14/2021,68.3,1819
7/13/2021,69.66,2628
7/12/2021,68.47,1652
7/9/2021,68.55,845
7/8/2021,67.29,1883
7/7/2021,66.7,3237
7/6/2021,67.59,4811
7/5/2021,69.89,1387
7/2/2021,69.48,2443
7/1/2021,69.14,5704
6/30/2021,68.71,2679
6/29/2021,68.76,1213
6/28/2021,68.67,895
6/25/2021,69.51,326
6/24/2021,69.08,731
6/23/2021,68.76,750
6/22/2021,68.28,1422
6/21/2021,68.02,755
6/18/2021,67.16,1161
6/17/2021,66.84,1073
6/16/2021,68.09,2225
6/15/2021,67.85,1106
6/14/2021,67.29,1795
6/11/2021,67.25,1306
6/10/2021,67.19,1377
6/9/2021,67.08,1156
6/8/2021,67.13,1126
6/7/2021,66.61,607
6/4/2021,66.68,2247
6/3/2021,66.13,562
6/2/2021,66.17,816
6/1/2021,65.42,1163
5/31/2021,64.74,693
5/28/2021,64.48,540
5/27/2021,64.96,603
5/26/2021,64.67,543
5/25/2021,64.46,543
5/24/2021,64.49,2371
5/21/2021,62.89,1158
5/20/2021,61.78,892
5/19/2021,62.64,627
5/18/2021,64.36,1033
5/17/2021,64.78,512
5/14/2021,64.4,1050
5/13/2021,63.52,365
5/12/2021,65.6,268
5/11/2021,64.93,302
5/10/2021,64.49,352
5/7/2021,64.23,577
5/6/2021,63.8,825
5/5/2021,64.2,202
5/4/2021,64.08,1035
5/3/2021,62.96,78
4/30/2021,62.4,14795
4/29/2021,63.56,19949
4/28/2021,62.86,26982
4/27/2021,62.28,17137
4/26/2021,61.53,11782
4/23/2021,61.57,9996
4/22/2021,60.97,16068
4/21/2021,60.65,16497
4/20/2021,61.44,21698
4/19/2021,62.02,12623
4/16/2021,61.98,13676
4/15/2021,62.17,16644
4/14/2021,62.26,23261
4/13/2021,60.27,10422
4/12/2021,59.77,15042
4/9/2021,59.31,12378
4/8/2021,59.32,16271
4/7/2021,59.88,13285
4/6/2021,59.69,13539
4/5/2021,59.07,16933
4/1/2021,60.67,33910
3/31/2021,58.67,514
3/30/2021,59.56,633
3/29/2021,60.27,1229
3/26/2021,60.11,628
3/25/2021,58.3,1924
3/24/2021,60.34,3020
3/23/2021,58.03,2064
3/22/2021,60.32,828
3/19/2021,60.07,911
3/18/2021,59.28,1258
3/17/2021,62.34,768
3/16/2021,62.22,1053
3/15/2021,62.4,2522
3/12/2021,62.6,404
3/11/2021,62.74,1253
3/10/2021,61.63,1062
3/9/2021,61.53,1971
3/8/2021,61.89,1407
3/5/2021,62.39,2328
3/4/2021,60.69,2274
3/3/2021,59.11,749
3/2/2021,58,1692
3/1/2021,58.31,2051
2/26/2021,59.16,343
2/25/2021,60.8,1764
2/24/2021,60.86,2059
2/23/2021,59.44,2542
2/22/2021,59.18,2204
2/19/2021,57.49,1637
2/18/2021,57.96,2298
2/17/2021,58.23,1191
2/16/2021,57.86,958
2/15/2021,57.78,237
2/12/2021,57.15,308
2/11/2021,56.46,396
2/10/2021,56.74,603
2/9/2021,56.5,621
2/8/2021,56.15,695
2/5/2021,55.12,4905
2/4/2021,54.73,1080
2/3/2021,54.44,1037
2/2/2021,53.85,3967
2/1/2021,53.09,374
1/29/2021,52.19,3557
1/28/2021,52.31,2962
1/27/2021,52.81,5968
1/26/2021,52.73,1253
1/25/2021,52.97,2920
1/22/2021,52.63,1933
1/21/2021,53.16,1982
1/20/2021,53.19,3079
1/19/2021,53.3,2252
1/18/2021,52.61,1060
1/15/2021,53.02,1327
1/14/2021,53.81,3490
1/13/2021,53.52,4393
1/12/2021,53.41,1119
1/11/2021,52.69,1584
1/8/2021,52.64,1973
1/7/2021,51.61,8688
1/6/2021,51.38,7053
1/5/2021,51.35,3015
1/4/2021,49.92,2892
12/31/2020,50.41,3273
12/30/2020,50.51,1993
12/29/2020,50.42,1217
12/28/2020,50.12,161
12/24/2020,50.5,183
12/23/2020,50.33,645
12/22/2020,49.47,421
12/21/2020,50.1,1633
12/18/2020,51.07,629
12/17/2020,50.6,1469
12/16/2020,50,1129
12/15/2020,49.67,3660
12/14/2020,49.3,2324
12/11/2020,48.81,2338
12/10/2020,48.99,4777
12/9/2020,48.13,2767
12/8/2020,48.29,2389
12/7/2020,48.22,2379
12/4/2020,48.29,1930
12/3/2020,47.64,1448
12/2/2020,47.65,2936
12/1/2020,47.24,1766
11/30/2020,48.03,3564
11/27/2020,48.27,2031
11/26/2020,47.79,877
11/25/2020,48.39,5311
11/24/2020,47.68,3740
11/23/2020,46.3,4023
11/20/2020,45.83,2260
11/19/2020,45.47,477
11/18/2020,45.68,2301
11/17/2020,45.36,2370
11/16/2020,45.39,2366
11/13/2020,44.77,1106
11/12/2020,45.54,2224
11/11/2020,45.8,4510
11/10/2020,45.61,4659
11/9/2020,44.98,7747
11/6/2020,42.81,3520
11/5/2020,43.97,3063
11/4/2020,44.35,2704
11/3/2020,43.25,2118
11/2/2020,42.84,1936
10/30/2020,41.47,47769
10/29/2020,41.42,70725
10/28/2020,42.43,47168
10/27/2020,44.01,32147
10/26/2020,43.34,29068
10/23/2020,44.31,24114
10/22/2020,45.05,22164
10/21/2020,44.52,34373
10/20/2020,45.89,35353
10/19/2020,45.42,19635
10/16/2020,45.47,18842
10/15/2020,45.64,49400
10/14/2020,45.79,37633
10/13/2020,45.33,29338
10/12/2020,44.84,27040
10/9/2020,45.73,29018
10/8/2020,46.16,39493
10/7/2020,45.29,25995
10/6/2020,45.93,31523
10/5/2020,44.93,29832
10/2/2020,43.16,40788
10/1/2020,44.57,41318
9/30/2020,45.4,2905
9/29/2020,44.59,1181
9/28/2020,45.7,456
9/25/2020,45.47,1556
9/24/2020,45.68,1472
9/23/2020,45.42,605
9/22/2020,45.4,209
9/21/2020,45.28,778
9/18/2020,46.71,621
9/17/2020,46.87,1256
9/16/2020,46.37,1182
9/15/2020,45.31,1269
9/14/2020,44.65,1777
9/11/2020,44.55,1056
9/10/2020,44.71,1532
9/9/2020,45.27,1371
9/8/2020,44.44,1956
9/7/2020,46.36,1074
9/4/2020,46.87,2015
9/3/2020,47.92,1264
9/2/2020,47.9,1044
9/1/2020,48.63,304
8/31/2020,48.24,129
8/28/2020,48.77,1409
8/27/2020,48.39,627
8/26/2020,48.93,510
8/25/2020,48.96,1100
8/24/2020,48.56,260
8/21/2020,47.97,574
8/20/2020,48.54,653
8/19/2020,48.81,315
8/18/2020,48.76,617
8/17/2020,48.71,559
8/14/2020,48.1,818
8/13/2020,48.13,762
8/12/2020,48.48,523
8/11/2020,47.7,785
8/10/2020,47.98,765
8/7/2020,47.44,250
8/6/2020,48.18,271
8/5/2020,48.24,1080
8/4/2020,47.74,767
8/3/2020,47.52,440
7/31/2020,46.39,4318
7/30/2020,46.13,1305
7/29/2020,46.95,1111
7/28/2020,46.67,1395
7/27/2020,46.9,1499
7/24/2020,46.54,2197
7/23/2020,46.04,3016
7/22/2020,46.62,1493
7/21/2020,46.55,2501
7/20/2020,45.86,1976
7/17/2020,45.64,1022
7/16/2020,45.61,924
7/15/2020,45.88,2891
7/14/2020,45.56,3378
7/13/2020,45.32,1590
7/10/2020,45.73,3057
7/9/2020,44.93,1447
7/8/2020,45.59,846
7/7/2020,45.27,1985
7/6/2020,45.13,1749
7/3/2020,44.88,407
7/2/2020,44.92,1690
7/1/2020,44.15,1813
6/30/2020,43.46,1437
6/29/2020,44.04,1096
6/26/2020,42.96,1130
6/25/2020,43.35,1101
6/24/2020,42.84,1459
6/23/2020,44.42,2497
6/22/2020,44.61,1412
6/19/2020,43.77,1629
6/18/2020,43.37,1466
6/17/2020,43.23,806
6/16/2020,43.98,1342
6/15/2020,43.09,955
6/12/2020,42.15,2441
6/11/2020,42.07,1150
6/10/2020,44.5,719
6/9/2020,44.47,742
6/8/2020,43.85,1095
6/5/2020,45.07,5698
6/4/2020,43.74,1682
6/3/2020,43.38,1996
6/2/2020,42.94,1411
6/1/2020,42.2,1875
5/29/2020,42.1,1095
5/28/2020,40.96,2412
5/27/2020,40.49,5053
5/26/2020,41.14,6861
5/25/2020,40.56,86
5/22/2020,39.99,2582
5/21/2020,40.36,3797
5/20/2020,40.23,1237
5/19/2020,39.6,2386
5/18/2020,39.73,6717
5/15/2020,37.85,3159
5/14/2020,37.31,1604
5/13/2020,36.55,2795
5/12/2020,36.7,1341
5/11/2020,36.97,762
5/8/2020,38.21,335
5/7/2020,36.43,875
5/6/2020,36.55,1382
5/5/2020,37.66,1731
5/4/2020,35.72,1440
5/1/2020,35.88,656
4/30/2020,36.38,35764
4/29/2020,35.02,31280
4/28/2020,34.74,29454
4/27/2020,34.99,26319
4/24/2020,35.52,23667
4/23/2020,35.8,28370
4/22/2020,36.13,40803
4/21/2020,35.13,91077
4/20/2020,39.14,26467
4/17/2020,39.42,22866
4/16/2020,39.37,29625
4/15/2020,39.32,19172
4/14/2020,41.45,17254
4/13/2020,41.36,16842
4/9/2020,40.26,24001
4/8/2020,40.32,18425
4/7/2020,40.56,24469
4/6/2020,39.96,22708
4/3/2020,39.7,49818
4/2/2020,39.14,48390
4/1/2020,38.33,26172
3/31/2020,39.31,2607
3/30/2020,39.58,1888
3/27/2020,39.46,6506
3/26/2020,38.99,2997
3/25/2020,40,2363
3/24/2020,38.92,1137
3/23/2020,38.14,3386
3/20/2020,37.15,4509
3/19/2020,38.49,1047
3/18/2020,36.18,1924
3/17/2020,39.39,2221
3/16/2020,40.15,2498
3/13/2020,42.67,4027
3/12/2020,43.19,4730
3/11/2020,43.93,3023
3/10/2020,43.98,3043
3/9/2020,41.55,2587
3/6/2020,49.05,1631
3/5/2020,51.68,556
3/4/2020,52.45,747
3/3/2020,52.5,700
3/2/2020,52.35,1452
2/28/2020,50.86,5411
2/27/2020,52.67,1950
2/26/2020,53.41,1865
2/25/2020,54.24,2307
2/24/2020,55.75,2650
2/21/2020,56.7,1551
2/20/2020,57.25,1562
2/19/2020,57.36,3006
2/18/2020,56.68,2256
2/17/2020,56.61,434
2/14/2020,56.44,1379
2/13/2020,56.14,912
2/12/2020,55.91,855
2/11/2020,54.97,5331
2/10/2020,54.81,2686
2/7/2020,55.28,1472
2/6/2020,55.39,1135
2/5/2020,54.96,1506
2/4/2020,54.07,2833
2/3/2020,54.34,3970
1/31/2020,54.83,11298
1/30/2020,54.95,8826
1/29/2020,55.38,6206
1/28/2020,55.43,7339
1/27/2020,55.17,3479
1/24/2020,55.77,2116
1/23/2020,57.05,5226
1/22/2020,58.17,3983
1/21/2020,59.21,2353
1/20/2020,59.26,1462
1/17/2020,59.06,1674
1/16/2020,59.1,2437
1/15/2020,58.8,2272
1/14/2020,59.16,2104
1/13/2020,58.98,2302
1/10/2020,59.5,1618
1/9/2020,59.7,1814
1/8/2020,59.56,4941
1/7/2020,61.66,3580
1/6/2020,61.74,4004
1/3/2020,61.58,5521
1/2/2020,60.64,771
12/31/2019,60.23,2577
12/30/2019,61.19,966
12/27/2019,61.34,410
12/26/2019,61.21,107
12/24/2019,60.89,364
12/23/2019,60.35,1722
12/20/2019,60.18,1228
12/19/2019,60.28,1445
12/18/2019,60.25,2025
12/17/2019,60.3,2879
12/16/2019,60.01,891
12/13/2019,59.78,1533
12/12/2019,59.21,1535
12/11/2019,58.86,1713
12/10/2019,59.41,2129
12/9/2019,59.12,1013
12/6/2019,59.04,1134
12/5/2019,58.72,1221
12/4/2019,58.66,901
12/3/2019,57.17,430
12/2/2019,57.24,1545
11/29/2019,56.77,946
11/28/2019,59.43,371
11/27/2019,59.07,1120
11/26/2019,59.33,859
11/25/2019,58.84,1558
11/22/2019,58.65,1916
11/21/2019,59.1,2494
11/20/2019,58.09,1749
11/19/2019,56.93,1626
11/18/2019,58.04,1423
11/15/2019,58.76,2582
11/14/2019,58.12,957
11/13/2019,58.4,1214
11/12/2019,58.14,1026
11/11/2019,57.98,687
11/8/2019,58.14,1663
11/7/2019,57.84,806
11/6/2019,57.35,2146
11/5/2019,58.58,1282
11/4/2019,58.08,777
11/1/2019,57.93,1287
10/31/2019,56.14,38658
10/30/2019,56.76,34202
10/29/2019,57.91,30979
10/28/2019,57.96,19159
10/25/2019,58.35,26943
10/24/2019,58.02,33814
10/23/2019,57.68,35495
10/22/2019,56.65,32465
10/21/2019,56.24,24879
10/18/2019,56.33,24051
10/17/2019,56.62,28606
10/16/2019,56.65,30147
10/15/2019,56.25,32489
10/14/2019,56.94,33021
10/11/2019,57.47,42120
10/10/2019,56.27,34538
10/9/2019,55.71,28253
10/8/2019,55.72,35382
10/7/2019,55.64,27993
10/4/2019,55.57,43765
10/3/2019,55.01,58737
10/2/2019,55.28,56788
10/1/2019,55.9,45301
9/30/2019,56.08,4209
9/27/2019,57.19,1522
9/26/2019,57.7,2599
9/25/2019,57.58,1709
9/24/2019,58.15,3118
9/23/2019,59.24,1309
9/20/2019,58.62,1557
9/19/2019,58.66,2944
9/18/2019,58.41,3713
9/17/2019,59.17,6520
9/16/2019,60.8,6444
9/13/2019,56.78,5017
9/12/2019,57.21,2727
9/11/2019,57.63,2192
9/10/2019,58.68,1961
9/9/2019,58.65,894
9/6/2019,57.96,1580
9/5/2019,57.72,1698
9/4/2019,57.64,1076
9/3/2019,55.65,2606
9/2/2019,55.9,1824
8/30/2019,56.39,3399
8/29/2019,57.64,1437
8/28/2019,57.29,1697
8/27/2019,56.76,5299
8/26/2019,55.97,2063
8/23/2019,56.49,4139
8/22/2019,57.2,4775
8/21/2019,57.47,2911
8/20/2019,57.3,1149
8/19/2019,56.99,649
8/16/2019,56.2,485
8/15/2019,56.08,1610
8/14/2019,57.24,1780
8/13/2019,58.86,840
8/12/2019,56.58,755
8/9/2019,56.54,1269
8/8/2019,55.65,903
8/7/2019,54.99,4441
8/6/2019,57.03,1152
8/5/2019,57.63,1736
8/2/2019,58.91,1718
8/1/2019,57.5,2776
7/31/2019,61.7,8974
7/30/2019,61.45,5480
7/29/2019,60.78,4891
7/26/2019,60.81,3023
7/25/2019,60.69,3123
7/24/2019,60.58,3074
7/23/2019,61.12,4081
7/22/2019,60.71,1732
7/19/2019,60.28,1431
7/18/2019,59.46,4004
7/17/2019,60.57,4504
7/16/2019,61.05,3458
7/15/2019,62.88,1292
7/12/2019,63.51,3138
7/11/2019,63.58,4768
7/10/2019,64.01,2330
7/9/2019,61.97,1434
7/8/2019,61.65,1431
7/5/2019,61.53,2270
7/4/2019,60.97,837
7/3/2019,61.51,1645
7/2/2019,60.32,2611
7/1/2019,62.51,2843
6/28/2019,62.18,4364
6/27/2019,62.98,901
6/26/2019,63.06,2133
6/25/2019,62.06,934
6/24/2019,61.89,793
6/21/2019,61.86,1399
6/20/2019,61.54,2203
6/19/2019,59.29,1286
6/18/2019,59.57,1603
6/17/2019,58.31,723
6/14/2019,58.9,858
6/13/2019,58.72,1682
6/12/2019,57.79,1224
6/11/2019,59.66,2213
6/10/2019,59.33,1267
6/7/2019,59.55,3500
6/6/2019,58.14,1160
6/5/2019,57.28,2787
6/4/2019,58.95,1927
6/3/2019,58.75,1003
5/31/2019,59.14,1765
5/30/2019,62.03,1683
5/29/2019,64.01,1273
5/28/2019,64.49,1748
5/27/2019,64.48,368
5/24/2019,63.3,3326
5/23/2019,62.25,9220
5/22/2019,65.44,1908
5/21/2019,66.74,36083
5/20/2019,66.63,805
5/17/2019,66.45,1021
5/16/2019,66.81,1300
