Security,CO22 Comdty                                                     ,
9/29/2022,73.26,40
9/28/2022,74.24,33
9/27/2022,72.23,20
9/26/2022,71.58,9
9/23/2022,72.85,35
9/22/2022,75.6,#N/A N/A
9/21/2022,75.03,39
9/20/2022,75.53,52
9/19/2022,77.17,4
9/16/2022,77.11,13
9/15/2022,77.17,1
9/14/2022,79.86,12
9/13/2022,79.58,1444
9/12/2022,79.77,1550
9/9/2022,78.63,4
9/8/2022,76.19,205
9/7/2022,75.95,16
9/6/2022,78.82,122
9/5/2022,78.97,#N/A N/A
9/2/2022,78.79,2
9/1/2022,78.79,#N/A N/A
8/31/2022,81.4,42
8/30/2022,81.98,2
8/29/2022,84.3,#N/A N/A
8/26/2022,83.16,429
8/25/2022,83.32,654
8/24/2022,84.61,1300
8/23/2022,84.65,17
8/22/2022,83.39,14
8/19/2022,83.44,33
8/18/2022,83.18,40
8/17/2022,82.91,#N/A N/A
8/16/2022,82.48,32
8/15/2022,83.59,10
8/12/2022,84.75,1
8/11/2022,85.35,152
8/10/2022,84.64,630
8/9/2022,83.22,101
8/8/2022,83.57,25
8/5/2022,81.6,50
8/4/2022,81.51,36
8/3/2022,83.99,118
8/2/2022,85.29,105
8/1/2022,83.96,77
7/29/2022,86.2,2893
7/28/2022,84.89,2066
7/27/2022,85.61,1666
7/26/2022,83.83,2997
7/25/2022,83.71,1436
7/22/2022,82.17,2430
7/21/2022,82.74,2048
7/20/2022,84.07,1179
7/19/2022,84.19,2440
7/18/2022,83.88,1315
7/15/2022,80.92,3313
7/14/2022,79.81,4657
7/13/2022,81.39,2233
7/12/2022,80.79,3058
7/11/2022,84.68,2412
7/8/2022,83.13,2521
7/7/2022,81.8,3671
7/6/2022,79.88,6077
7/5/2022,79.9,6496
7/4/2022,86.83,2483
7/1/2022,85.44,2304
6/30/2022,85.68,1
6/29/2022,88.83,51
6/28/2022,90,300
6/27/2022,87.6,71
6/24/2022,86.25,105
6/23/2022,84.26,25
6/22/2022,87.17,52
6/21/2022,88.76,1
6/20/2022,89.33,3
6/17/2022,88.77,#N/A N/A
6/16/2022,92.07,1
6/15/2022,90.96,#N/A N/A
6/14/2022,91.79,6
6/13/2022,92.89,4
6/10/2022,92.26,#N/A N/A
6/9/2022,93.1,100
6/8/2022,92.63,1
6/7/2022,91.12,10
6/6/2022,89.31,1
6/3/2022,89.47,305
6/2/2022,88.89,33
6/1/2022,87.81,182
5/31/2022,87.91,116
5/30/2022,88.96,#N/A N/A
5/27/2022,88.61,14
5/26/2022,88.33,527
5/25/2022,87.6,2
5/24/2022,87.13,143
5/23/2022,86.72,148
5/20/2022,85.79,5
5/19/2022,86.25,58
5/18/2022,84.94,26
5/17/2022,86.51,31
5/16/2022,86.95,#N/A N/A
5/13/2022,86.69,25
5/12/2022,85.75,#N/A N/A
5/11/2022,86.24,118
5/10/2022,82.6,403
5/9/2022,83.52,150
5/6/2022,86.57,#N/A N/A
5/5/2022,85.88,369
5/4/2022,85.73,2
5/3/2022,83.31,13
5/2/2022,83.7,#N/A N/A
4/29/2022,83.79,112
4/28/2022,84.57,477
4/27/2022,84.48,167
4/26/2022,84.75,283
4/25/2022,84.26,350
4/22/2022,85.81,269
4/21/2022,87.8,339
4/20/2022,86.49,887
4/19/2022,86,223
4/18/2022,89.21,244
4/14/2022,89.52,452
4/13/2022,89.7,341
4/12/2022,88.38,391
4/11/2022,86.58,169
4/8/2022,87.73,221
4/7/2022,87.16,431
4/6/2022,86.46,169
4/5/2022,88.2,156
4/4/2022,88.94,361
4/1/2022,87.24,342
3/31/2022,85.6,537
3/30/2022,85.76,105
3/29/2022,83.89,165
3/28/2022,84.03,127
3/25/2022,86.93,1043
3/24/2022,85.72,103
3/23/2022,87.68,312
3/22/2022,86.16,42
3/21/2022,86.59,43
3/18/2022,84.24,161
3/17/2022,83.64,117
3/16/2022,79.84,98
3/15/2022,81.48,175
3/14/2022,82.27,26
3/11/2022,85.09,347
3/10/2022,82.26,43
3/9/2022,81.54,23
3/8/2022,88.42,110
3/7/2022,90.04,116
3/4/2022,89.3,537
3/3/2022,84.2,125
3/2/2022,83.56,231
3/1/2022,80.26,267
2/28/2022,79.06,144
2/25/2022,78.55,229
2/24/2022,79.55,284
2/23/2022,80.48,30
2/22/2022,79.61,4
2/21/2022,79.4,60
2/18/2022,78.29,78
2/17/2022,77.8,48
2/16/2022,78.25,38
2/15/2022,77.54,250
2/14/2022,79.76,306
2/11/2022,79.32,62
2/10/2022,78.37,38
2/9/2022,78.3,55
2/8/2022,77.12,#N/A N/A
2/7/2022,77.98,87
2/4/2022,77.57,102
2/3/2022,76.85,54
2/2/2022,75.81,112
2/1/2022,75.42,172
1/31/2022,75.73,13083
1/28/2022,75.36,20892
1/27/2022,75.53,21858
1/26/2022,76.09,27207
1/25/2022,75.52,20676
1/24/2022,74.48,26206
1/21/2022,75.35,32395
1/20/2022,75.53,23456
1/19/2022,75,19726
1/18/2022,74.66,25260
1/17/2022,73.97,7563
1/14/2022,73.64,25528
1/13/2022,72.78,14349
1/12/2022,72.89,19368
1/11/2022,72.67,20768
1/10/2022,71.1,10112
1/7/2022,71.6,12220
1/6/2022,71.68,22469
1/5/2022,71.25,17891
1/4/2022,71.37,15600
1/3/2022,70.47,9621
12/31/2021,69.33,7173
12/30/2021,71.06,18
12/29/2021,70.83,1
12/28/2021,70.25,#N/A N/A
12/27/2021,70.08,6
12/24/2021,67.7,#N/A N/A
12/23/2021,68.79,3
12/22/2021,67.88,3
12/21/2021,67.8,8
12/20/2021,66.11,127
12/17/2021,67.26,5
12/16/2021,68.51,#N/A N/A
12/15/2021,68.27,91
12/14/2021,68.7,31
12/13/2021,69.06,#N/A N/A
12/10/2021,69.33,#N/A N/A
12/9/2021,69.14,72
12/8/2021,70.09,72
12/7/2021,69.41,252
12/6/2021,67.42,4
12/3/2021,65.35,6
12/2/2021,64.78,187
12/1/2021,64.08,78
11/30/2021,64.05,5
11/29/2021,67.26,7
11/26/2021,65.63,113
11/25/2021,72.28,129
11/24/2021,71.88,30
11/23/2021,72.07,172
11/22/2021,70.5,32
11/19/2021,69.73,230
11/18/2021,71.34,22
11/17/2021,70.78,29
11/16/2021,71.78,19
11/15/2021,71.55,23
11/12/2021,71.42,2
11/11/2021,71.97,112
11/10/2021,71.46,7
11/9/2021,72.68,21
11/8/2021,72.38,103
11/5/2021,71.86,64
11/4/2021,70.34,8
11/3/2021,69.74,140
11/2/2021,70.88,899
11/1/2021,70.76,78
10/29/2021,70.83,205
10/28/2021,71.32,452
10/27/2021,71.59,301
10/26/2021,72.52,522
10/25/2021,72.49,32
10/22/2021,71.73,493
10/21/2021,71.74,674
10/20/2021,72.75,132
10/19/2021,71.85,74
10/18/2021,71.69,42
10/15/2021,72.07,734
10/14/2021,72.07,1029
10/13/2021,71.75,217
10/12/2021,71.61,169
10/11/2021,71.35,212
10/8/2021,70.27,385
10/7/2021,69.99,249
10/6/2021,69.32,332
10/5/2021,70.69,220
10/4/2021,69.89,97
10/1/2021,68.85,64
9/30/2021,68.17,110
9/29/2021,68.39,3
9/28/2021,68.23,#N/A N/A
9/27/2021,68.38,104
9/24/2021,66.96,419
9/23/2021,66.6,54
9/22/2021,65.84,131
9/21/2021,65.02,11
9/20/2021,64.55,99
9/17/2021,65.67,245
9/16/2021,66.22,17
9/15/2021,66.17,120
9/14/2021,65.45,114
9/13/2021,65.53,42
9/10/2021,65.18,#N/A N/A
9/9/2021,64.08,72
9/8/2021,64.73,#N/A N/A
9/7/2021,64.65,3
9/6/2021,64.95,#N/A N/A
9/3/2021,64.91,8
9/2/2021,65.09,85
9/1/2021,64.26,2
8/31/2021,64.35,720
8/30/2021,64.64,309
8/27/2021,64.59,60
8/26/2021,63.55,82
8/25/2021,64.19,119
8/24/2021,63.71,294
8/23/2021,62.4,139
8/20/2021,59.85,202
8/19/2021,61.01,2
8/18/2021,62.29,297
8/17/2021,62.86,47
8/16/2021,63.57,22
8/13/2021,64.21,5
8/12/2021,64.6,#N/A N/A
8/11/2021,64.67,234
8/10/2021,63.99,321
8/9/2021,62.93,162
8/6/2021,64.1,230
8/5/2021,64.11,48
8/4/2021,63.32,70
8/3/2021,64.27,7
8/2/2021,64.25,10
7/30/2021,66.25,3041
7/29/2021,66.21,5399
7/28/2021,65.22,2313
7/27/2021,64.62,3755
7/26/2021,64.67,6633
7/23/2021,64.62,4223
7/22/2021,64.61,2244
7/21/2021,64.01,2994
7/20/2021,61.91,3927
7/19/2021,61.73,8206
7/16/2021,65.36,3233
7/15/2021,64.89,4423
7/14/2021,65.37,6936
7/13/2021,66.51,7351
7/12/2021,65.32,5464
7/9/2021,65.26,2799
7/8/2021,64.13,4649
7/7/2021,63.7,8836
7/6/2021,64.53,7328
7/5/2021,66.5,2097
7/2/2021,66.25,1230
7/1/2021,65.92,2949
6/30/2021,65.56,34
6/29/2021,65.71,6
6/28/2021,65.62,27
6/25/2021,66.34,1
6/24/2021,66,25
6/23/2021,65.76,28
6/22/2021,65.32,101
6/21/2021,65.01,82
6/18/2021,64.25,6
6/17/2021,63.96,10
6/16/2021,65.12,188
6/15/2021,64.91,95
6/14/2021,64.5,143
6/11/2021,64.55,16
6/10/2021,64.51,1
6/9/2021,64.45,285
6/8/2021,64.52,374
6/7/2021,64.06,100
6/4/2021,63.97,84
6/3/2021,63.51,30
6/2/2021,63.55,25
6/1/2021,63,36
5/31/2021,62.45,2
5/28/2021,62.19,36
5/27/2021,62.64,1
5/26/2021,62.45,15
5/25/2021,62.3,1
5/24/2021,62.34,#N/A N/A
5/21/2021,60.99,39
5/20/2021,60.09,150
5/19/2021,60.74,#N/A N/A
5/18/2021,62.2,#N/A N/A
5/17/2021,62.45,347
5/14/2021,62.27,240
5/13/2021,61.61,#N/A N/A
5/12/2021,63.49,1
5/11/2021,62.89,27
5/10/2021,62.44,1
5/7/2021,62.18,#N/A N/A
5/6/2021,61.77,11
5/5/2021,61.94,#N/A N/A
5/4/2021,61.78,27
5/3/2021,60.85,1
4/30/2021,60.36,3
4/29/2021,61.42,149
4/28/2021,60.86,161
4/27/2021,60.44,11
4/26/2021,59.76,14
4/23/2021,59.68,36
4/22/2021,59.14,117
4/21/2021,58.7,752
4/20/2021,59.28,1
4/19/2021,59.86,35
4/16/2021,59.85,85
4/15/2021,60.02,26
4/14/2021,60.28,46
4/13/2021,58.76,12
4/12/2021,58.33,116
4/9/2021,57.86,208
4/8/2021,57.81,405
4/7/2021,58.53,393
4/6/2021,58.42,233
4/5/2021,57.81,572
4/1/2021,58.88,1360
3/31/2021,56.79,404
3/30/2021,57.56,132
3/29/2021,58.13,982
3/26/2021,58.07,172
3/25/2021,56.6,129
3/24/2021,58.37,96
3/23/2021,56.65,147
3/22/2021,58.34,17
3/19/2021,58.11,133
3/18/2021,57.67,151
3/17/2021,59.93,315
3/16/2021,59.67,#N/A N/A
3/15/2021,59.76,312
3/12/2021,59.89,102
3/11/2021,60.01,176
3/10/2021,59.14,356
3/9/2021,59.18,397
3/8/2021,59.45,21
3/5/2021,59.82,162
3/4/2021,58.38,315
3/3/2021,57.27,538
3/2/2021,56.37,54
3/1/2021,56.41,285
2/26/2021,56.99,338
2/25/2021,58.42,78
2/24/2021,58.48,681
2/23/2021,57.23,94
2/22/2021,56.99,306
2/19/2021,55.65,85
2/18/2021,55.87,56
2/17/2021,55.98,115
2/16/2021,55.71,1298
2/15/2021,55.61,145
2/12/2021,55.1,163
2/11/2021,54.58,23
2/10/2021,54.79,169
2/9/2021,54.55,162
2/8/2021,54.25,2765
2/5/2021,53.28,238
2/4/2021,52.98,452
2/3/2021,52.73,266
2/2/2021,52.36,23
2/1/2021,51.82,11
1/29/2021,51.04,17775
1/28/2021,51.14,17974
1/27/2021,51.58,25025
1/26/2021,51.39,12978
1/25/2021,51.66,17533
1/22/2021,51.33,21431
1/21/2021,51.78,18969
1/20/2021,51.84,25437
1/19/2021,52.05,15084
1/18/2021,51.57,7093
1/15/2021,51.91,18822
1/14/2021,52.44,26721
1/13/2021,52.25,26096
1/12/2021,51.9,19357
1/11/2021,51.37,13729
1/8/2021,51.24,22206
1/7/2021,50.45,29215
1/6/2021,50.12,32423
1/5/2021,50.35,33889
1/4/2021,49.37,19029
12/31/2020,49.79,7037
12/30/2020,49.96,890
12/29/2020,49.94,45
12/28/2020,49.65,17
12/24/2020,50.07,#N/A N/A
12/23/2020,49.86,227
12/22/2020,49.11,3
12/21/2020,49.71,#N/A N/A
12/18/2020,50.51,105
12/17/2020,50.1,150
12/16/2020,49.51,60
12/15/2020,49.24,216
12/14/2020,48.85,493
12/11/2020,48.34,#N/A N/A
12/10/2020,48.5,30
12/9/2020,47.88,856
12/8/2020,48.03,621
12/7/2020,47.94,302
12/4/2020,47.92,36
12/3/2020,47.24,512
12/2/2020,47.58,248
12/1/2020,47.43,#N/A N/A
11/30/2020,48.26,48
11/27/2020,48.48,58
11/26/2020,48.16,#N/A N/A
11/25/2020,48.63,1219
11/24/2020,47.8,138
11/23/2020,46.89,192
11/20/2020,46.53,125
11/19/2020,46.26,#N/A N/A
11/18/2020,46.49,25
11/17/2020,46.22,137
11/16/2020,46.33,122
11/13/2020,45.85,185
11/12/2020,46.57,240
11/11/2020,46.81,8
11/10/2020,46.55,52
11/9/2020,46.18,69
11/6/2020,44.33,#N/A N/A
11/5/2020,45.35,#N/A N/A
11/4/2020,45.7,68
11/3/2020,44.71,2
11/2/2020,44.47,21
10/30/2020,43.14,181
10/29/2020,42.95,150
10/28/2020,43.9,1180
10/27/2020,45.3,800
10/26/2020,44.69,190
10/23/2020,45.56,60
10/22/2020,46.23,6
10/21/2020,45.77,78
10/20/2020,47.01,7
10/19/2020,46.58,89
10/16/2020,46.63,121
10/15/2020,46.79,10
10/14/2020,46.84,47
10/13/2020,46.46,48
10/12/2020,46.11,58
10/9/2020,46.85,83
10/8/2020,47.31,101
10/7/2020,46.63,63
10/6/2020,47.27,171
10/5/2020,46.43,286
10/2/2020,44.88,47
10/1/2020,46.15,128
9/30/2020,46.85,30
9/29/2020,46.06,99
9/28/2020,47.09,6
9/25/2020,46.93,49
9/24/2020,47.17,10
9/23/2020,46.93,4
9/22/2020,46.95,85
9/21/2020,46.86,31
9/18/2020,48.16,11
9/17/2020,48.34,197
9/16/2020,47.99,120
9/15/2020,47.25,#N/A N/A
9/14/2020,46.63,53
9/11/2020,46.44,13
9/10/2020,46.61,582
9/9/2020,47.06,86
9/8/2020,46.32,102
9/7/2020,48.02,#N/A N/A
9/4/2020,48.46,95
9/3/2020,49.28,51
9/2/2020,49.15,23
9/1/2020,49.79,6
8/31/2020,49.39,50
8/28/2020,49.97,63
8/27/2020,49.47,#N/A N/A
8/26/2020,49.99,#N/A N/A
8/25/2020,50.08,65
8/24/2020,49.7,50
8/21/2020,49.12,#N/A N/A
8/20/2020,49.59,#N/A N/A
8/19/2020,49.82,19
8/18/2020,49.72,9
8/17/2020,49.76,#N/A N/A
8/14/2020,49.14,#N/A N/A
8/13/2020,49.21,16
8/12/2020,49.5,150
8/11/2020,48.83,37
8/10/2020,49.08,28
8/7/2020,48.66,#N/A N/A
8/6/2020,49.41,27
8/5/2020,49.44,139
8/4/2020,49.11,85
8/3/2020,48.96,10
7/31/2020,47.81,1350
7/30/2020,47.53,2472
7/29/2020,48.32,2559
7/28/2020,48.07,2635
7/27/2020,48.27,2414
7/24/2020,47.89,3035
7/23/2020,47.31,3211
7/22/2020,47.79,3069
7/21/2020,47.71,4616
7/20/2020,47.29,1341
7/17/2020,47.12,2062
7/16/2020,47.06,1364
7/15/2020,47.29,2172
7/14/2020,47.09,2739
7/13/2020,46.86,4033
7/10/2020,47.25,5622
7/9/2020,46.64,3212
7/8/2020,47.09,3484
7/7/2020,46.66,3542
7/6/2020,46.5,2355
7/3/2020,46.25,729
7/2/2020,46.25,2807
7/1/2020,45.57,3282
6/30/2020,44.9,8
6/29/2020,45.52,200
6/26/2020,44.51,#N/A N/A
6/25/2020,44.72,#N/A N/A
6/24/2020,44.28,26
6/23/2020,45.56,#N/A N/A
6/22/2020,45.8,#N/A N/A
6/19/2020,45.07,100
6/18/2020,44.79,#N/A N/A
6/17/2020,44.78,15
6/16/2020,45.54,4
6/15/2020,44.85,136
6/12/2020,43.91,#N/A N/A
6/11/2020,43.96,772
6/10/2020,46.12,196
6/9/2020,46.1,88
6/8/2020,45.45,#N/A N/A
6/5/2020,46.62,202
6/4/2020,45.65,283
6/3/2020,45.23,30
6/2/2020,44.85,17
6/1/2020,44.35,673
5/29/2020,44.19,100
5/28/2020,43.33,4
5/27/2020,42.79,372
5/26/2020,43.25,48
5/25/2020,42.67,#N/A N/A
5/22/2020,42.09,20
5/21/2020,42.35,63
5/20/2020,42.4,#N/A N/A
5/19/2020,41.79,22
5/18/2020,42.04,6
5/15/2020,40.41,20
5/14/2020,40.11,30
5/13/2020,39.48,#N/A N/A
5/12/2020,39.38,27
5/11/2020,39.71,5
5/8/2020,40.88,267
5/7/2020,39.16,421
5/6/2020,39.1,28
5/5/2020,40.02,309
5/4/2020,38.65,68
5/1/2020,39.1,6
4/30/2020,39.68,1769
4/29/2020,38.4,975
4/28/2020,38.2,1089
4/27/2020,38.18,1079
4/24/2020,38.54,3164
4/23/2020,38.7,142
4/22/2020,39.08,746
4/21/2020,38.04,1800
4/20/2020,41.7,661
4/17/2020,41.79,297
4/16/2020,41.73,152
4/15/2020,41.63,475
4/14/2020,43.6,217
4/13/2020,43.23,150
4/9/2020,42.46,261
4/8/2020,42.46,1350
4/7/2020,42.88,1277
4/6/2020,42.12,1202
4/3/2020,41.51,240
4/2/2020,41.45,165
4/1/2020,40.93,279
3/31/2020,42,852
3/30/2020,42.2,474
3/27/2020,42.08,856
3/26/2020,41.6,324
3/25/2020,42.55,208
3/24/2020,41.41,421
3/23/2020,40.68,1170
3/20/2020,39.5,555
3/19/2020,40.68,443
3/18/2020,39.39,96
3/17/2020,42.49,206
3/16/2020,43.1,442
3/13/2020,45.67,1038
3/12/2020,46.48,972
3/11/2020,47.1,381
3/10/2020,47.13,441
3/9/2020,45.25,484
3/6/2020,50.86,763
3/5/2020,52.41,54
3/4/2020,53.03,62
3/3/2020,53.04,378
3/2/2020,52.81,84
2/28/2020,51.58,584
2/27/2020,53.19,1373
2/26/2020,53.62,863
2/25/2020,54.16,278
2/24/2020,55.61,1240
2/21/2020,56.09,2389
2/20/2020,56.46,533
2/19/2020,56.5,302
2/18/2020,56.05,101
2/17/2020,55.91,21
2/14/2020,55.69,113
2/13/2020,55.5,284
2/12/2020,55.52,928
2/11/2020,54.98,263
2/10/2020,55.03,53
2/7/2020,55.24,77
2/6/2020,55.17,266
2/5/2020,54.64,638
2/4/2020,54.04,198
2/3/2020,54.3,372
1/31/2020,54.37,26410
1/30/2020,54.45,32678
1/29/2020,54.56,24404
1/28/2020,54.67,23553
1/27/2020,54.42,31368
1/24/2020,54.69,17143
1/23/2020,55.79,26890
1/22/2020,56.9,21334
1/21/2020,57.73,13072
1/20/2020,57.59,5138
1/17/2020,57.48,11427
1/16/2020,57.48,12165
1/15/2020,57.25,13423
1/14/2020,57.52,11739
1/13/2020,57.42,12860
1/10/2020,57.72,13539
1/9/2020,57.87,17146
1/8/2020,57.65,24828
1/7/2020,59.15,18903
1/6/2020,58.95,19907
1/3/2020,58.81,18462
1/2/2020,58.51,4511
12/31/2019,58.11,5021
12/30/2019,58.84,200
12/27/2019,58.97,39
12/26/2019,58.78,#N/A N/A
12/24/2019,58.61,18
12/23/2019,58.2,70
12/20/2019,58.1,124
12/19/2019,58.1,150
12/18/2019,58.17,15
12/17/2019,58.31,128
12/16/2019,58.3,#N/A N/A
12/13/2019,58.01,125
12/12/2019,57.7,78
12/11/2019,57.42,17
12/10/2019,57.86,81
12/9/2019,57.61,5
12/6/2019,57.52,237
12/5/2019,57.41,15
12/4/2019,57.48,52
12/3/2019,56.38,160
12/2/2019,56.4,707
11/29/2019,55.76,#N/A N/A
11/28/2019,58.15,#N/A N/A
11/27/2019,57.75,59
11/26/2019,58.09,104
11/25/2019,57.69,14
11/22/2019,57.57,220
11/21/2019,58.03,2
11/20/2019,57.28,6
11/19/2019,56.29,106
11/18/2019,57.16,35
11/15/2019,57.76,50
11/14/2019,57.23,65
11/13/2019,57.58,119
11/12/2019,57.34,41
11/11/2019,57.18,45
11/8/2019,57.27,2
11/7/2019,56.98,27
11/6/2019,56.65,113
11/5/2019,57.75,20
11/4/2019,57.34,#N/A N/A
11/1/2019,57.33,#N/A N/A
10/31/2019,55.67,145
10/30/2019,56.13,131
10/29/2019,57.19,#N/A N/A
10/28/2019,57.19,86
10/25/2019,57.55,1
10/24/2019,57.24,217
10/23/2019,56.96,134
10/22/2019,56.16,48
10/21/2019,55.94,98
10/18/2019,55.9,10
10/17/2019,56.11,7
10/16/2019,56.13,61
10/15/2019,55.84,63
10/14/2019,56.52,302
10/11/2019,56.85,103
10/10/2019,55.79,79
10/9/2019,55.46,1433
10/8/2019,55.52,101
10/7/2019,55.4,170
10/4/2019,55.44,853
10/3/2019,54.86,668
10/2/2019,55.22,267
10/1/2019,55.54,15
9/30/2019,55.49,13
9/27/2019,56.39,37
9/26/2019,56.83,6
9/25/2019,56.72,32
9/24/2019,57.17,6
9/23/2019,58.05,57
9/20/2019,57.32,12
9/19/2019,57.26,110
9/18/2019,57.2,31
9/17/2019,57.97,567
9/16/2019,58.81,23
9/13/2019,56.19,63
9/12/2019,56.63,1
9/11/2019,57.01,47
9/10/2019,57.84,201
9/9/2019,57.74,3
9/6/2019,57.31,97
9/5/2019,57.12,41
9/4/2019,57.05,13
9/3/2019,55.42,37
9/2/2019,55.57,7
8/30/2019,55.71,40
8/29/2019,56.82,83
8/28/2019,56.63,9
8/27/2019,56.28,3
8/26/2019,55.61,16
8/23/2019,55.88,#N/A N/A
8/22/2019,56.48,2
8/21/2019,56.67,24
8/20/2019,56.52,45
8/19/2019,56.34,12
8/16/2019,55.76,18
8/15/2019,55.72,15
8/14/2019,56.72,16
8/13/2019,58.24,95
8/12/2019,56.28,3
8/9/2019,56.29,#N/A N/A
8/8/2019,55.51,166
8/7/2019,54.99,184
8/6/2019,56.5,14
8/5/2019,56.95,1
8/2/2019,57.77,92
8/1/2019,56.28,48
7/31/2019,59.7,3804
7/30/2019,59.56,5128
7/29/2019,59.07,7528
7/26/2019,59.38,1484
7/25/2019,59.18,1875
7/24/2019,59.07,6289
7/23/2019,59.62,8608
7/22/2019,59.4,4989
7/19/2019,59.1,4883
7/18/2019,58.18,9694
7/17/2019,59.2,5227
7/16/2019,59.58,5343
7/15/2019,61.21,2265
7/12/2019,61.8,4836
7/11/2019,62,3170
7/10/2019,62.45,6421
7/9/2019,60.86,1312
7/8/2019,60.46,2136
7/5/2019,60.2,1080
7/4/2019,59.92,194
7/3/2019,60.36,1680
7/2/2019,59.24,2873
7/1/2019,61.11,3587
6/28/2019,60.79,7
6/27/2019,61.47,#N/A N/A
6/26/2019,61.57,20
6/25/2019,60.92,#N/A N/A
6/24/2019,60.64,6
6/21/2019,60.62,1
6/20/2019,60.43,53
6/19/2019,58.58,211
6/18/2019,58.87,#N/A N/A
6/17/2019,57.77,3
6/14/2019,58.24,100
6/13/2019,58.15,175
6/12/2019,57.38,#N/A N/A
6/11/2019,58.98,#N/A N/A
6/10/2019,58.6,#N/A N/A
6/7/2019,58.61,3
6/6/2019,57.4,15
6/5/2019,56.57,#N/A N/A
6/4/2019,58.17,2
6/3/2019,58.16,29
5/31/2019,58.26,2
5/30/2019,60.61,#N/A N/A
5/29/2019,62.28,#N/A N/A
5/28/2019,62.59,29
5/27/2019,62.64,#N/A N/A
5/24/2019,61.57,46
5/23/2019,60.39,50
5/22/2019,62.99,#N/A N/A
5/21/2019,64.08,#N/A N/A
5/20/2019,63.94,#N/A N/A
5/17/2019,63.64,#N/A N/A
5/16/2019,63.97,50
5/15/2019,63.67,#N/A N/A
5/14/2019,63.26,#N/A N/A
5/13/2019,62.62,#N/A N/A
