Security,CO23 Comdty                                                     ,
8/12/2022,84.35,144
8/11/2022,84.92,54
8/10/2022,84.25,158
8/9/2022,82.84,50
8/8/2022,83.2,19
8/5/2022,81.25,55
8/4/2022,81.18,35
8/3/2022,83.64,3
8/2/2022,84.9,110
8/1/2022,83.55,77
7/29/2022,85.67,20
7/28/2022,84.4,1
7/27/2022,85.14,30
7/26/2022,83.39,5
7/25/2022,83.25,#N/A N/A
7/22/2022,81.75,#N/A N/A
7/21/2022,82.29,38
7/20/2022,83.6,#N/A N/A
7/19/2022,83.75,100
7/18/2022,83.45,70
7/15/2022,80.52,#N/A N/A
7/14/2022,79.42,91
7/13/2022,80.99,#N/A N/A
7/12/2022,80.38,2
7/11/2022,84.17,9
7/8/2022,82.6,#N/A N/A
7/7/2022,81.32,#N/A N/A
7/6/2022,79.46,65
7/5/2022,79.43,#N/A N/A
7/4/2022,86.25,#N/A N/A
7/1/2022,84.86,1
6/30/2022,85.19,2301
6/29/2022,88.32,4011
6/28/2022,89.46,3074
6/27/2022,87.09,2102
6/24/2022,85.76,6784
6/23/2022,83.74,3417
6/22/2022,86.64,4134
6/21/2022,88.19,2129
6/20/2022,88.78,3261
6/17/2022,88.25,4861
6/16/2022,91.43,3540
6/15/2022,90.3,1758
6/14/2022,91.09,2312
6/13/2022,92.15,2446
6/10/2022,91.5,2510
6/9/2022,92.31,3009
6/8/2022,91.81,3155
6/7/2022,90.34,3068
6/6/2022,88.55,1787
6/3/2022,88.72,1595
6/2/2022,88.19,2746
6/1/2022,87.14,1745
5/31/2022,87.24,10
5/30/2022,88.22,#N/A N/A
5/27/2022,87.92,55
5/26/2022,87.67,494
5/25/2022,87.02,93
5/24/2022,86.56,60
5/23/2022,86.15,41
5/20/2022,85.22,#N/A N/A
5/19/2022,85.68,32
5/18/2022,84.43,46
5/17/2022,85.95,26
5/16/2022,86.31,15
5/13/2022,86.07,137
5/12/2022,85.2,6
5/11/2022,85.69,220
5/10/2022,82.09,84
5/9/2022,82.93,353
5/6/2022,85.91,24
5/5/2022,85.25,327
5/4/2022,85.09,3
5/3/2022,82.74,6
5/2/2022,83.09,100
4/29/2022,83.12,31
4/28/2022,83.9,84
4/27/2022,83.82,45
4/26/2022,84.13,#N/A N/A
4/25/2022,83.69,20
4/22/2022,85.18,52
4/21/2022,87.16,#N/A N/A
4/20/2022,85.84,217
4/19/2022,85.37,#N/A N/A
4/18/2022,88.47,#N/A N/A
4/14/2022,88.8,#N/A N/A
4/13/2022,89.04,#N/A N/A
4/12/2022,87.81,300
4/11/2022,86.1,#N/A N/A
4/8/2022,87.18,48
4/7/2022,86.7,39
4/6/2022,86,#N/A N/A
4/5/2022,87.66,4
4/4/2022,88.39,106
4/1/2022,86.75,201
3/31/2022,85.03,1150
3/30/2022,85.08,399
3/29/2022,83.3,282
3/28/2022,83.46,96
3/25/2022,86.23,443
3/24/2022,85.05,20
3/23/2022,87,30
3/22/2022,85.58,150
3/21/2022,86,24
3/18/2022,83.72,126
3/17/2022,83.17,70
3/16/2022,79.47,117
3/15/2022,81.12,67
3/14/2022,81.8,54
3/11/2022,84.54,48
3/10/2022,81.76,97
3/9/2022,81.07,344
3/8/2022,87.58,82
3/7/2022,89.31,108
3/4/2022,88.67,474
3/3/2022,83.73,58
3/2/2022,83.08,132
3/1/2022,79.85,263
2/28/2022,78.62,93
2/25/2022,78.17,102
2/24/2022,79.18,189
2/23/2022,80.14,8
2/22/2022,79.27,2
2/21/2022,79.06,36
2/18/2022,77.96,15
2/17/2022,77.48,54
2/16/2022,77.9,174
2/15/2022,77.2,10
2/14/2022,79.4,255
2/11/2022,78.98,2
2/10/2022,78.06,19
2/9/2022,77.96,19
2/8/2022,76.79,#N/A N/A
2/7/2022,77.61,32
2/4/2022,77.18,14
2/3/2022,76.49,30
2/2/2022,75.46,24
2/1/2022,75.08,36
1/31/2022,75.37,29
1/28/2022,75,127
1/27/2022,75.17,10
1/26/2022,75.72,22
1/25/2022,75.18,320
1/24/2022,74.16,30
1/21/2022,75,453
1/20/2022,75.14,586
1/19/2022,74.61,131
1/18/2022,74.28,62
1/17/2022,73.59,152
1/14/2022,73.28,46
1/13/2022,72.44,44
1/12/2022,72.55,4
1/11/2022,72.34,76
1/10/2022,70.81,27
1/7/2022,71.31,15
1/6/2022,71.38,22
1/5/2022,70.97,66
1/4/2022,71.11,11
1/3/2022,70.23,#N/A N/A
12/31/2021,69.12,21
12/30/2021,70.73,4066
12/29/2021,70.51,5914
12/28/2021,69.93,7694
12/27/2021,69.79,6526
12/24/2021,67.44,1160
12/23/2021,68.53,10169
12/22/2021,67.63,13344
12/21/2021,67.58,11091
12/20/2021,65.92,20888
12/17/2021,67.04,11848
12/16/2021,68.27,14413
12/15/2021,68.07,12482
12/14/2021,68.52,15834
12/13/2021,68.86,14600
12/10/2021,69.13,11931
12/9/2021,68.95,16677
12/8/2021,69.89,20089
12/7/2021,69.22,23811
12/6/2021,67.23,16406
12/3/2021,65.2,26397
12/2/2021,64.6,42573
12/1/2021,63.94,25525
11/30/2021,63.9,456
11/29/2021,67.09,7
11/26/2021,65.48,187
11/25/2021,72.01,129
11/24/2021,71.59,13
11/23/2021,71.77,461
11/22/2021,70.24,342
11/19/2021,69.5,431
11/18/2021,71.09,41
11/17/2021,70.58,54
11/16/2021,71.52,142
11/15/2021,71.28,103
11/12/2021,71.14,#N/A N/A
11/11/2021,71.69,114
11/10/2021,71.18,59
11/9/2021,72.36,59
11/8/2021,72.07,102
11/5/2021,71.55,81
11/4/2021,70.09,215
11/3/2021,69.42,475
11/2/2021,70.47,297
11/1/2021,70.35,36
10/29/2021,70.4,140
10/28/2021,70.9,31
10/27/2021,71.18,36
10/26/2021,72.1,70
10/25/2021,72.09,2
10/22/2021,71.32,7
10/21/2021,71.32,191
10/20/2021,72.3,44
10/19/2021,71.41,18
10/18/2021,71.29,4
10/15/2021,71.64,62
10/14/2021,71.66,561
10/13/2021,71.35,59
10/12/2021,71.21,59
10/11/2021,70.92,75
10/8/2021,69.85,#N/A N/A
10/7/2021,69.57,49
10/6/2021,68.92,101
10/5/2021,70.29,3
10/4/2021,69.52,43
10/1/2021,68.5,59
9/30/2021,67.83,378
9/29/2021,68.07,401
9/28/2021,67.89,216
9/27/2021,68.03,540
9/24/2021,66.62,579
9/23/2021,66.27,716
9/22/2021,65.52,490
9/21/2021,64.74,543
9/20/2021,64.26,159
9/17/2021,65.36,2610
9/16/2021,65.9,482
9/15/2021,65.85,544
9/14/2021,65.16,2638
9/13/2021,65.23,902
9/10/2021,64.89,471
9/9/2021,63.82,1446
9/8/2021,64.45,186
9/7/2021,64.38,8
9/6/2021,64.67,160
9/3/2021,64.61,1013
9/2/2021,64.78,22
9/1/2021,63.99,#N/A N/A
8/31/2021,64.07,1
8/30/2021,64.35,15
8/27/2021,64.33,#N/A N/A
8/26/2021,63.31,73
8/25/2021,63.94,49
8/24/2021,63.5,59
8/23/2021,62.21,20
8/20/2021,59.71,2
8/19/2021,60.86,4
8/18/2021,62.11,47
8/17/2021,62.66,6
8/16/2021,63.38,33
8/13/2021,63.99,#N/A N/A
8/12/2021,64.37,55
8/11/2021,64.44,64
8/10/2021,63.77,1
8/9/2021,62.74,26
8/6/2021,63.88,37
8/5/2021,63.87,249
8/4/2021,63.08,173
8/3/2021,63.99,5
8/2/2021,63.97,10
7/30/2021,65.94,427
7/29/2021,65.91,771
7/28/2021,64.93,96
7/27/2021,64.33,1263
7/26/2021,64.37,1143
7/23/2021,64.33,101
7/22/2021,64.34,5
7/21/2021,63.76,83
7/20/2021,61.7,8
7/19/2021,61.53,641
7/16/2021,65.12,3
7/15/2021,64.63,10
7/14/2021,65.09,250
7/13/2021,66.21,253
7/12/2021,65.02,#N/A N/A
7/9/2021,64.94,53
7/8/2021,63.82,28
7/7/2021,63.42,188
7/6/2021,64.24,23
7/5/2021,66.17,63
7/2/2021,65.93,#N/A N/A
7/1/2021,65.61,12
6/30/2021,65.27,1602
6/29/2021,65.42,2149
6/28/2021,65.34,3503
6/25/2021,66.05,3440
6/24/2021,65.73,2160
6/23/2021,65.49,3037
6/22/2021,65.07,2070
6/21/2021,64.76,2857
6/18/2021,64.01,2386
6/17/2021,63.71,5328
6/16/2021,64.86,6799
6/15/2021,64.65,2991
6/14/2021,64.25,3030
6/11/2021,64.31,2546
6/10/2021,64.27,4792
6/9/2021,64.22,1913
6/8/2021,64.29,2909
6/7/2021,63.83,1934
6/4/2021,63.73,1874
6/3/2021,63.28,1670
6/2/2021,63.32,1500
6/1/2021,62.8,2567
5/31/2021,62.25,97
5/28/2021,62.01,62
5/27/2021,62.44,1
5/26/2021,62.26,12
5/25/2021,62.12,1
5/24/2021,62.16,#N/A N/A
5/21/2021,60.84,62
5/20/2021,59.96,31
5/19/2021,60.59,5
5/18/2021,62.03,25
5/17/2021,62.26,55
5/14/2021,62.09,169
5/13/2021,61.46,#N/A N/A
5/12/2021,63.32,1
5/11/2021,62.73,10
5/10/2021,62.28,1
5/7/2021,62.02,#N/A N/A
5/6/2021,61.61,20
5/5/2021,61.76,#N/A N/A
5/4/2021,61.6,134
5/3/2021,60.69,1
4/30/2021,60.2,#N/A N/A
4/29/2021,61.25,#N/A N/A
4/28/2021,60.71,#N/A N/A
4/27/2021,60.29,#N/A N/A
4/26/2021,59.62,#N/A N/A
4/23/2021,59.54,#N/A N/A
4/22/2021,59.01,#N/A N/A
4/21/2021,58.55,348
4/20/2021,59.12,1
4/19/2021,59.69,11
4/16/2021,59.68,#N/A N/A
4/15/2021,59.86,20
4/14/2021,60.13,39
4/13/2021,58.66,1
4/12/2021,58.23,131
4/9/2021,57.76,107
4/8/2021,57.71,605
4/7/2021,58.43,118
4/6/2021,58.33,124
4/5/2021,57.72,385
4/1/2021,58.75,1548
3/31/2021,56.65,367
3/30/2021,57.41,40
3/29/2021,57.97,802
3/26/2021,57.91,406
3/25/2021,56.47,19
3/24/2021,58.22,308
3/23/2021,56.57,181
3/22/2021,58.2,13
3/19/2021,57.97,56
3/18/2021,57.56,43
3/17/2021,59.75,947
3/16/2021,59.48,#N/A N/A
3/15/2021,59.55,110
3/12/2021,59.68,29
3/11/2021,59.79,299
3/10/2021,58.95,342
3/9/2021,59,66
3/8/2021,59.27,115
3/5/2021,59.63,123
3/4/2021,58.21,104
3/3/2021,57.14,26
3/2/2021,56.27,3
3/1/2021,56.28,262
2/26/2021,56.82,42
2/25/2021,58.23,30
2/24/2021,58.29,314
2/23/2021,57.06,13
2/22/2021,56.82,83
2/19/2021,55.52,2
2/18/2021,55.7,21
2/17/2021,55.8,37
2/16/2021,55.54,362
2/15/2021,55.44,49
2/12/2021,54.94,298
2/11/2021,54.44,36
2/10/2021,54.65,97
2/9/2021,54.4,1491
2/8/2021,54.1,1257
2/5/2021,53.14,150
2/4/2021,52.84,158
2/3/2021,52.6,147
2/2/2021,52.25,28
2/1/2021,51.73,5
1/29/2021,50.93,186
1/28/2021,51.03,148
1/27/2021,51.45,212
1/26/2021,51.26,59
1/25/2021,51.54,21
1/22/2021,51.2,741
1/21/2021,51.65,1046
1/20/2021,51.71,132
1/19/2021,51.93,36
1/18/2021,51.47,#N/A N/A
1/15/2021,51.8,52
1/14/2021,52.3,72
1/13/2021,52.13,205
1/12/2021,51.76,69
1/11/2021,51.24,10
1/8/2021,51.1,30
1/7/2021,50.33,210
1/6/2021,49.99,19
1/5/2021,50.24,90
1/4/2021,49.3,218
12/31/2020,49.72,60
12/30/2020,49.89,5505
12/29/2020,49.87,3361
12/28/2020,49.58,4487
12/24/2020,50.02,3117
12/23/2020,49.8,7071
12/22/2020,49.06,14324
12/21/2020,49.64,23241
12/18/2020,50.44,12822
12/17/2020,50.04,12575
12/16/2020,49.45,13753
12/15/2020,49.18,16940
12/14/2020,48.78,20239
12/11/2020,48.28,13621
12/10/2020,48.45,22320
12/9/2020,47.85,21426
12/8/2020,48,11756
12/7/2020,47.91,16528
12/4/2020,47.88,21771
12/3/2020,47.19,25344
12/2/2020,47.56,31093
12/1/2020,47.44,14982
11/30/2020,48.27,30
11/27/2020,48.49,63
11/26/2020,48.18,#N/A N/A
11/25/2020,48.66,386
11/24/2020,47.82,410
11/23/2020,46.95,52
11/20/2020,46.59,255
11/19/2020,46.32,#N/A N/A
11/18/2020,46.56,4
11/17/2020,46.3,95
11/16/2020,46.42,404
11/13/2020,45.95,225
11/12/2020,46.66,298
11/11/2020,46.91,12
11/10/2020,46.63,21
11/9/2020,46.28,71
11/6/2020,44.47,#N/A N/A
11/5/2020,45.47,#N/A N/A
11/4/2020,45.82,70
11/3/2020,44.84,130
11/2/2020,44.63,6
10/30/2020,43.29,51
10/29/2020,43.09,158
10/28/2020,44.03,128
10/27/2020,45.41,47
10/26/2020,44.81,45
10/23/2020,45.67,18
10/22/2020,46.34,4
10/21/2020,45.89,90
10/20/2020,47.11,#N/A N/A
10/19/2020,46.68,73
10/16/2020,46.73,55
10/15/2020,46.89,#N/A N/A
10/14/2020,46.92,#N/A N/A
10/13/2020,46.55,#N/A N/A
10/12/2020,46.21,#N/A N/A
10/9/2020,46.94,5
10/8/2020,47.41,25
10/7/2020,46.75,33
10/6/2020,47.38,46
10/5/2020,46.55,138
10/2/2020,45.03,2
10/1/2020,46.29,134
9/30/2020,46.98,127
9/29/2020,46.2,335
9/28/2020,47.23,1289
9/25/2020,47.08,149
9/24/2020,47.32,66
9/23/2020,47.08,15
9/22/2020,47.11,59
9/21/2020,47.02,15
9/18/2020,48.3,6
9/17/2020,48.49,609
9/16/2020,48.15,407
9/15/2020,47.44,80
9/14/2020,46.83,205
9/11/2020,46.62,92
9/10/2020,46.79,22
9/9/2020,47.23,40
9/8/2020,46.5,458
9/7/2020,48.18,3
9/4/2020,48.61,85
9/3/2020,49.41,126
9/2/2020,49.27,327
9/1/2020,49.91,38
8/31/2020,49.51,15
8/28/2020,50.09,36
8/27/2020,49.59,11
8/26/2020,50.11,30
8/25/2020,50.2,43
8/24/2020,49.82,12
8/21/2020,49.24,74
8/20/2020,49.71,#N/A N/A
8/19/2020,49.94,13
8/18/2020,49.83,7
8/17/2020,49.88,#N/A N/A
8/14/2020,49.26,#N/A N/A
8/13/2020,49.33,20
8/12/2020,49.61,5
8/11/2020,48.96,35
8/10/2020,49.2,23
8/7/2020,48.79,7
8/6/2020,49.54,#N/A N/A
8/5/2020,49.56,79
8/4/2020,49.25,15
8/3/2020,49.1,193
7/31/2020,47.96,60
7/30/2020,47.68,13
7/29/2020,48.47,194
7/28/2020,48.22,#N/A N/A
7/27/2020,48.42,#N/A N/A
7/24/2020,48.04,#N/A N/A
7/23/2020,47.45,3
7/22/2020,47.92,29
7/21/2020,47.84,5
7/20/2020,47.43,#N/A N/A
7/17/2020,47.26,3
7/16/2020,47.2,25
7/15/2020,47.44,40
7/14/2020,47.25,#N/A N/A
7/13/2020,47.02,#N/A N/A
7/10/2020,47.4,258
7/9/2020,46.8,184
7/8/2020,47.23,154
7/7/2020,46.79,164
7/6/2020,46.63,#N/A N/A
7/3/2020,46.38,#N/A N/A
7/2/2020,46.38,54
7/1/2020,45.71,109
6/30/2020,45.09,1988
6/29/2020,45.72,1985
6/26/2020,44.71,1875
6/25/2020,44.89,2852
6/24/2020,44.46,3321
6/23/2020,45.7,2806
6/22/2020,45.95,4066
6/19/2020,45.22,4603
6/18/2020,44.96,1417
6/17/2020,44.97,1815
6/16/2020,45.74,2464
6/15/2020,45.06,2426
6/12/2020,44.13,1899
6/11/2020,44.19,4395
6/10/2020,46.33,3623
6/9/2020,46.3,1209
6/8/2020,45.65,4210
6/5/2020,46.82,3429
6/4/2020,45.88,3176
6/3/2020,45.47,2209
6/2/2020,45.1,1864
6/1/2020,44.63,4383
5/29/2020,44.45,35
5/28/2020,43.63,35
5/27/2020,43.08,199
5/26/2020,43.53,19
5/25/2020,42.93,#N/A N/A
5/22/2020,42.35,182
5/21/2020,42.6,124
5/20/2020,42.67,#N/A N/A
5/19/2020,42.06,325
5/18/2020,42.33,46
5/15/2020,40.7,26
5/14/2020,40.43,44
5/13/2020,39.83,68
5/12/2020,39.71,57
5/11/2020,40.04,25
5/8/2020,41.2,#N/A N/A
5/7/2020,39.48,144
5/6/2020,39.39,303
5/5/2020,40.28,354
5/4/2020,38.97,678
5/1/2020,39.45,20
4/30/2020,40.06,89
4/29/2020,38.8,67
4/28/2020,38.61,85
4/27/2020,38.57,64
4/24/2020,38.91,168
4/23/2020,39.07,325
4/22/2020,39.44,149
4/21/2020,38.4,101
4/20/2020,42,250
4/17/2020,42.07,10
4/16/2020,42.01,25
4/15/2020,41.91,#N/A N/A
4/14/2020,43.87,#N/A N/A
4/13/2020,43.48,#N/A N/A
4/9/2020,42.74,77
4/8/2020,42.72,#N/A N/A
4/7/2020,43.15,243
4/6/2020,42.39,38
4/3/2020,41.72,#N/A N/A
4/2/2020,41.72,#N/A N/A
4/1/2020,41.23,#N/A N/A
3/31/2020,42.28,122
3/30/2020,42.47,197
3/27/2020,42.34,1442
3/26/2020,41.86,208
3/25/2020,42.79,339
3/24/2020,41.65,49
3/23/2020,40.92,43
3/20/2020,39.73,307
3/19/2020,40.88,618
3/18/2020,39.71,138
3/17/2020,42.81,229
3/16/2020,43.41,535
3/13/2020,46,440
3/12/2020,46.84,582
3/11/2020,47.43,428
3/10/2020,47.45,245
3/9/2020,45.61,81
3/6/2020,51.06,206
3/5/2020,52.52,14
3/4/2020,53.12,69
3/3/2020,53.13,212
3/2/2020,52.89,365
2/28/2020,51.67,484
2/27/2020,53.26,347
2/26/2020,53.67,88
2/25/2020,54.18,740
2/24/2020,55.62,436
2/21/2020,56.05,290
2/20/2020,56.41,333
2/19/2020,56.44,369
2/18/2020,56.02,61
2/17/2020,55.87,#N/A N/A
2/14/2020,55.64,58
2/13/2020,55.46,52
2/12/2020,55.5,79
2/11/2020,54.99,123
2/10/2020,55.06,19
2/7/2020,55.26,250
2/6/2020,55.17,730
2/5/2020,54.63,268
2/4/2020,54.04,560
2/3/2020,54.29,524
1/31/2020,54.34,301
1/30/2020,54.42,312
1/29/2020,54.5,167
1/28/2020,54.61,396
1/27/2020,54.37,30
1/24/2020,54.61,435
1/23/2020,55.69,664
1/22/2020,56.8,228
1/21/2020,57.62,109
1/20/2020,57.47,#N/A N/A
1/17/2020,57.37,12
1/16/2020,57.36,61
1/15/2020,57.14,7
1/14/2020,57.4,191
1/13/2020,57.31,71
1/10/2020,57.58,13
1/9/2020,57.72,93
1/8/2020,57.5,236
1/7/2020,58.95,138
1/6/2020,58.72,420
1/3/2020,58.59,229
1/2/2020,58.35,113
12/31/2019,57.96,#N/A N/A
12/30/2019,58.63,6393
12/27/2019,58.76,7654
12/26/2019,58.56,3366
12/24/2019,58.41,3610
12/23/2019,58.02,6600
12/20/2019,57.92,12591
12/19/2019,57.91,16010
12/18/2019,57.98,16213
12/17/2019,58.13,12560
12/16/2019,58.13,9993
12/13/2019,57.85,10166
12/12/2019,57.56,7930
12/11/2019,57.28,4812
12/10/2019,57.71,7112
12/9/2019,57.46,5169
12/6/2019,57.36,11570
12/5/2019,57.28,11078
12/4/2019,57.37,13380
12/3/2019,56.31,9224
12/2/2019,56.32,10193
11/29/2019,55.67,#N/A N/A
11/28/2019,58.03,#N/A N/A
11/27/2019,57.63,173
11/26/2019,57.98,161
11/25/2019,57.59,70
11/22/2019,57.47,292
11/21/2019,57.93,2
11/20/2019,57.19,230
11/19/2019,56.23,73
11/18/2019,57.08,#N/A N/A
11/15/2019,57.67,200
11/14/2019,57.15,#N/A N/A
11/13/2019,57.5,24
11/12/2019,57.27,92
11/11/2019,57.11,31
11/8/2019,57.19,16
11/7/2019,56.91,32
11/6/2019,56.59,243
11/5/2019,57.67,10
11/4/2019,57.28,#N/A N/A
11/1/2019,57.28,#N/A N/A
10/31/2019,55.64,#N/A N/A
10/30/2019,56.08,82
10/29/2019,57.13,#N/A N/A
10/28/2019,57.12,12
10/25/2019,57.48,11
10/24/2019,57.17,#N/A N/A
10/23/2019,56.91,21
10/22/2019,56.12,134
10/21/2019,55.92,#N/A N/A
10/18/2019,55.86,#N/A N/A
10/17/2019,56.07,19
10/16/2019,56.09,20
10/15/2019,55.81,10
10/14/2019,56.49,86
10/11/2019,56.8,3
10/10/2019,55.76,#N/A N/A
10/9/2019,55.45,54
10/8/2019,55.52,13
10/7/2019,55.4,1
10/4/2019,55.45,565
10/3/2019,54.86,1264
10/2/2019,55.24,110
10/1/2019,55.54,509
9/30/2019,55.47,17
9/27/2019,56.36,152
9/26/2019,56.79,3
9/25/2019,56.67,217
9/24/2019,57.11,12
9/23/2019,57.98,59
9/20/2019,57.24,72
9/19/2019,57.16,128
9/18/2019,57.12,37
9/17/2019,57.89,240
9/16/2019,58.7,300
9/13/2019,56.15,261
9/12/2019,56.59,340
9/11/2019,56.97,247
9/10/2019,57.78,45
9/9/2019,57.66,789
9/6/2019,57.26,127
9/5/2019,57.08,36
9/4/2019,57,223
9/3/2019,55.42,23
9/2/2019,55.55,5
8/30/2019,55.67,#N/A N/A
8/29/2019,56.77,62
8/28/2019,56.58,7
8/27/2019,56.26,1
8/26/2019,55.6,71
8/23/2019,55.85,2
8/22/2019,56.44,#N/A N/A
8/21/2019,56.62,3
8/20/2019,56.47,13
8/19/2019,56.31,7
8/16/2019,55.75,13
8/15/2019,55.72,18
8/14/2019,56.72,34
8/13/2019,58.23,112
8/12/2019,56.3,#N/A N/A
8/9/2019,56.31,#N/A N/A
8/8/2019,55.54,126
8/7/2019,55.04,9
8/6/2019,56.49,20
8/5/2019,56.93,31
8/2/2019,57.71,11
8/1/2019,56.22,13
7/31/2019,59.56,134
7/30/2019,59.43,77
7/29/2019,58.95,173
7/26/2019,59.28,12
7/25/2019,59.07,130
7/24/2019,58.96,100
7/23/2019,59.51,28
7/22/2019,59.32,9
7/19/2019,59.03,3
7/18/2019,58.1,46
7/17/2019,59.11,10
7/16/2019,59.47,51
7/15/2019,61.08,12
7/12/2019,61.66,257
7/11/2019,61.88,165
7/10/2019,62.35,26
7/9/2019,60.8,#N/A N/A
7/8/2019,60.39,6
7/5/2019,60.12,24
7/4/2019,59.86,#N/A N/A
7/3/2019,60.29,28
7/2/2019,59.18,96
7/1/2019,61.02,50
6/28/2019,60.68,1607
6/27/2019,61.36,2128
6/26/2019,61.46,2664
6/25/2019,60.83,3518
6/24/2019,60.54,2776
6/21/2019,60.51,2140
6/20/2019,60.34,3972
6/19/2019,58.53,2374
6/18/2019,58.83,1593
6/17/2019,57.76,1647
6/14/2019,58.22,2619
6/13/2019,58.13,4144
6/12/2019,57.37,4581
6/11/2019,58.95,2701
6/10/2019,58.57,2444
6/7/2019,58.56,7012
6/6/2019,57.36,4125
6/5/2019,56.53,5218
6/4/2019,58.11,3416
6/3/2019,58.11,3744
5/31/2019,58.2,30
5/30/2019,60.5,2
5/29/2019,62.13,#N/A N/A
5/28/2019,62.41,25
5/27/2019,62.48,#N/A N/A
5/24/2019,61.43,7
5/23/2019,60.22,#N/A N/A
