Security,CO15 Comdty                                                     ,
12/29/2022,78.21,765
12/28/2022,79.16,124
12/27/2022,79.57,122
12/23/2022,79.32,487
12/22/2022,76.77,298
12/21/2022,77.64,361
12/20/2022,76.57,282
12/19/2022,75.99,139
12/16/2022,75.79,229
12/15/2022,76.79,263
12/14/2022,78.39,200
12/13/2022,77.34,375
12/12/2022,76.32,261
12/9/2022,75.12,448
12/8/2022,74.98,407
12/7/2022,75.64,208
12/6/2022,77.28,320
12/5/2022,79.55,191
12/2/2022,81.39,135
12/1/2022,81.58,31
11/30/2022,82.14,2339
11/29/2022,79.92,1826
11/28/2022,79.3,2824
11/25/2022,78.78,1330
11/24/2022,79.98,965
11/23/2022,79.65,1344
11/22/2022,80.58,1577
11/21/2022,80.34,2166
11/18/2022,79.66,2779
11/17/2022,80.22,2090
11/16/2022,81.59,1938
11/15/2022,82.98,2864
11/14/2022,81.61,1422
11/11/2022,82.74,1126
11/10/2022,81.02,1384
11/9/2022,80.88,932
11/8/2022,83,845
11/7/2022,84.53,601
11/4/2022,84.81,1223
11/3/2022,82.21,969
11/2/2022,83.31,694
11/1/2022,81.67,1445
10/31/2022,81.28,362
10/28/2022,81.68,805
10/27/2022,82.81,671
10/26/2022,82.04,467
10/25/2022,80.66,231
10/24/2022,79.74,1102
10/21/2022,79.67,357
10/20/2022,79.41,2995
10/19/2022,79.95,601
10/18/2022,79.02,709
10/17/2022,79.2,312
10/14/2022,78.7,140
10/13/2022,80.63,559
10/12/2022,79.11,389
10/11/2022,80.38,569
10/10/2022,82,435
10/7/2022,83.09,676
10/6/2022,81.19,1426
10/5/2022,80.18,975
10/4/2022,78.36,803
10/3/2022,76.13,388
9/30/2022,74.33,379
9/29/2022,75.88,90
9/28/2022,76.84,498
9/27/2022,74.58,654
9/26/2022,73.83,358
9/23/2022,75.54,1607
9/22/2022,78.8,579
9/21/2022,78.14,244
9/20/2022,78.68,138
9/19/2022,80.14,450
9/16/2022,79.88,316
9/15/2022,79.91,644
9/14/2022,82.96,870
9/13/2022,82.62,571
9/12/2022,83.1,174
9/9/2022,81.96,172
9/8/2022,79.31,215
9/7/2022,78.92,781
9/6/2022,82.25,294
9/5/2022,82.94,487
9/2/2022,82.12,419
9/1/2022,82.11,670
8/31/2022,84.93,29569
8/30/2022,85.78,30795
8/29/2022,88.56,26223
8/26/2022,86.93,30615
8/25/2022,87.17,31453
8/24/2022,88.83,37669
8/23/2022,88.67,35980
8/22/2022,86.95,29334
8/19/2022,87.05,27943
8/18/2022,86.54,24878
8/17/2022,85.68,23409
8/16/2022,85.02,25729
8/15/2022,86.4,23468
8/12/2022,87.84,24107
8/11/2022,88.75,23425
8/10/2022,87.67,20253
8/9/2022,86.2,20613
8/8/2022,86.47,21897
8/5/2022,84.42,23309
8/4/2022,84.19,27897
8/3/2022,86.8,38219
8/2/2022,88.62,30417
8/1/2022,87.39,36987
7/29/2022,90.07,595
7/28/2022,88.54,689
7/27/2022,89.05,341
7/26/2022,87.01,465
7/25/2022,87.11,606
7/22/2022,85.34,661
7/21/2022,86.12,905
7/20/2022,87.63,232
7/19/2022,87.59,1248
7/18/2022,87.2,453
7/15/2022,83.92,562
7/14/2022,82.76,1327
7/13/2022,84.3,729
7/12/2022,83.71,579
7/11/2022,88.4,246
7/8/2022,87.14,192
7/7/2022,85.31,336
7/6/2022,82.86,383
7/5/2022,83.23,655
7/4/2022,91.35,79
7/1/2022,90.05,800
6/30/2022,90.06,736
6/29/2022,93.44,416
6/28/2022,94.87,531
6/27/2022,92.35,416
6/24/2022,90.94,699
6/23/2022,89.12,637
6/22/2022,92.26,690
6/21/2022,94.19,499
6/20/2022,94.56,119
6/17/2022,93.84,347
6/16/2022,98.09,437
6/15/2022,97,336
6/14/2022,98.16,205
6/13/2022,99.5,827
6/10/2022,99.13,139
6/9/2022,100.26,764
6/8/2022,99.88,473
6/7/2022,98.01,85
6/6/2022,96.14,188
6/3/2022,96.2,64
6/2/2022,95.2,220
6/1/2022,93.87,333
5/31/2022,94.01,1942
5/30/2022,95.33,702
5/27/2022,94.68,2494
5/26/2022,94.2,2234
5/25/2022,92.89,2031
5/24/2022,92.34,1609
5/23/2022,91.95,982
5/20/2022,91.01,1120
5/19/2022,91.38,2072
5/18/2022,89.68,2389
5/17/2022,91.71,2257
5/16/2022,92.69,889
5/13/2022,92.24,1288
5/12/2022,90.71,1383
5/11/2022,91.26,1995
5/10/2022,87.4,2231
5/9/2022,88.87,1935
5/6/2022,92.47,1429
5/5/2022,91.56,3017
5/4/2022,91.41,2078
5/3/2022,88.4,2094
5/2/2022,89.06,2272
4/29/2022,89.23,523
4/28/2022,90.02,383
4/27/2022,89.76,303
4/26/2022,89.77,548
4/25/2022,88.9,265
4/22/2022,90.89,142
4/21/2022,92.99,261
4/20/2022,91.62,334
4/19/2022,91.04,399
4/18/2022,94.98,96
4/14/2022,95.15,228
4/13/2022,94.83,166
4/12/2022,92.96,698
4/11/2022,90.35,83
4/8/2022,91.95,848
4/7/2022,90.87,770
4/6/2022,90.21,207
4/5/2022,92.55,95
4/4/2022,93.35,167
4/1/2022,91.15,178
3/31/2022,89.8,926
3/30/2022,90.91,383
3/29/2022,88.37,581
3/28/2022,88.31,464
3/25/2022,92.18,926
3/24/2022,90.87,186
3/23/2022,92.89,639
3/22/2022,90.8,969
3/21/2022,91.2,1208
3/18/2022,88.32,515
3/17/2022,87.44,719
3/16/2022,82.9,741
3/15/2022,84.63,354
3/14/2022,86.12,339
3/11/2022,89.47,283
3/10/2022,86.28,518
3/9/2022,85.47,1909
3/8/2022,94.89,2072
3/7/2022,95.42,1186
3/4/2022,94.02,785
3/3/2022,87.83,2389
3/2/2022,87.29,603
3/1/2022,83.55,1370
2/28/2022,82.5,19364
2/25/2022,81.53,17892
2/24/2022,82.5,44878
2/23/2022,83.19,11005
2/22/2022,82.36,15068
2/21/2022,82.14,6259
2/18/2022,80.99,12704
2/17/2022,80.36,10422
2/16/2022,80.99,19652
2/15/2022,80.16,14921
2/14/2022,82.63,26241
2/11/2022,82.04,18292
2/10/2022,80.84,13174
2/9/2022,80.87,12400
2/8/2022,79.8,12033
2/7/2022,80.93,8739
2/4/2022,80.7,14559
2/3/2022,79.77,9266
2/2/2022,78.63,8310
2/1/2022,78.2,5865
1/31/2022,78.71,1131
1/28/2022,78.27,1100
1/27/2022,78.4,565
1/26/2022,79.06,347
1/25/2022,78.29,406
1/24/2022,77.11,214
1/21/2022,78.25,324
1/20/2022,78.69,616
1/19/2022,78.24,483
1/18/2022,77.82,154
1/17/2022,77.06,155
1/14/2022,76.71,581
1/13/2022,75.68,150
1/12/2022,75.82,243
1/11/2022,75.41,97
1/10/2022,73.51,355
1/7/2022,74.03,75
1/6/2022,74.17,249
1/5/2022,73.59,292
1/4/2022,73.58,781
1/3/2022,72.62,54
12/31/2021,71.41,32
12/30/2021,73.27,164
12/29/2021,72.96,137
12/28/2021,72.35,93
12/27/2021,72.03,213
12/24/2021,69.53,18
12/23/2021,70.68,204
12/22/2021,69.72,79
12/21/2021,69.3,324
12/20/2021,67.42,232
12/17/2021,68.8,82
12/16/2021,70.14,127
12/15/2021,69.65,622
12/14/2021,69.95,298
12/13/2021,70.41,297
12/10/2021,70.75,462
12/9/2021,70.46,1687
12/8/2021,71.51,665
12/7/2021,70.79,373
12/6/2021,68.74,345
12/3/2021,66.35,402
12/2/2021,65.91,743
12/1/2021,65.13,497
11/30/2021,65.24,4713
11/29/2021,68.63,4582
11/26/2021,66.9,3253
11/25/2021,74.51,385
11/24/2021,74.24,1815
11/23/2021,74.5,2507
11/22/2021,72.59,1909
11/19/2021,71.61,2138
11/18/2021,73.36,2147
11/17/2021,72.53,1158
11/16/2021,73.83,761
11/15/2021,73.6,1320
11/12/2021,73.58,1025
11/11/2021,74.15,1165
11/10/2021,73.68,1614
11/9/2021,75.1,1155
11/8/2021,74.64,1024
11/5/2021,74.11,1430
11/4/2021,72.31,2110
11/3/2021,72.26,3300
11/2/2021,73.95,490
11/1/2021,73.85,1249
10/29/2021,73.97,989
10/28/2021,74.29,708
10/27/2021,74.48,1128
10/26/2021,75.62,602
10/25/2021,75.47,670
10/22/2021,74.84,905
10/21/2021,74.87,1419
10/20/2021,76.12,673
10/19/2021,75.3,315
10/18/2021,74.94,361
10/15/2021,75.42,693
10/14/2021,75.2,852
10/13/2021,74.74,1722
10/12/2021,74.67,2460
10/11/2021,74.56,734
10/8/2021,73.43,2826
10/7/2021,73.15,625
10/6/2021,72.38,1862
10/5/2021,73.75,1338
10/4/2021,72.73,1420
10/1/2021,71.46,1317
9/30/2021,70.84,2005
9/29/2021,70.94,782
9/28/2021,70.9,612
9/27/2021,71.12,503
9/24/2021,69.63,1245
9/23/2021,69.12,1032
9/22/2021,68.25,1087
9/21/2021,67.14,712
9/20/2021,66.71,1420
9/17/2021,68,852
9/16/2021,68.53,477
9/15/2021,68.48,900
9/14/2021,67.49,1925
9/13/2021,67.6,1678
9/10/2021,67.15,825
9/9/2021,65.91,774
9/8/2021,66.64,759
9/7/2021,66.43,1614
9/6/2021,66.83,794
9/3/2021,66.96,247
9/2/2021,67.26,1370
9/1/2021,66.23,942
8/31/2021,66.39,25625
8/30/2021,66.7,22417
8/27/2021,66.49,29879
8/26/2021,65.28,30054
8/25/2021,66.02,34193
8/24/2021,65.4,37073
8/23/2021,63.85,34055
8/20/2021,60.98,31054
8/19/2021,62.19,55708
8/18/2021,63.66,37729
8/17/2021,64.36,25191
8/16/2021,65.03,37835
8/13/2021,65.84,15839
8/12/2021,66.3,28140
8/11/2021,66.41,38776
8/10/2021,65.66,30973
8/9/2021,64.4,67966
8/6/2021,65.78,29276
8/5/2021,65.91,27744
8/4/2021,65.06,49991
8/3/2021,66.23,34112
8/2/2021,66.3,25239
7/30/2021,68.61,714
7/29/2021,68.52,3317
7/28/2021,67.45,322
7/27/2021,66.88,455
7/26/2021,66.99,671
7/23/2021,66.86,88
7/22/2021,66.79,268
7/21/2021,65.97,367
7/20/2021,63.67,2041
7/19/2021,63.38,518
7/16/2021,67.37,286
7/15/2021,66.95,212
7/14/2021,67.58,312
7/13/2021,68.88,451
7/12/2021,67.7,415
7/9/2021,67.74,187
7/8/2021,66.51,412
7/7/2021,65.94,741
7/6/2021,66.83,547
7/5/2021,69.06,760
7/2/2021,68.7,323
7/1/2021,68.35,1304
6/30/2021,67.96,507
6/29/2021,68.03,199
6/28/2021,67.94,320
6/25/2021,68.75,544
6/24/2021,68.32,280
6/23/2021,68.02,712
6/22/2021,67.54,419
6/21/2021,67.26,253
6/18/2021,66.42,415
6/17/2021,66.12,669
6/16/2021,67.34,1332
6/15/2021,67.11,383
6/14/2021,66.59,663
6/11/2021,66.57,46
6/10/2021,66.52,257
6/9/2021,66.42,650
6/8/2021,66.47,140
6/7/2021,65.96,232
6/4/2021,66,686
6/3/2021,65.46,174
6/2/2021,65.51,552
6/1/2021,64.81,508
5/31/2021,64.16,64
5/28/2021,63.93,906
5/27/2021,64.39,536
5/26/2021,64.13,575
5/25/2021,63.93,388
5/24/2021,63.96,1962
5/21/2021,62.42,2744
5/20/2021,61.35,1367
5/19/2021,62.15,2619
5/18/2021,63.81,3905
5/17/2021,64.19,2129
5/14/2021,63.87,1077
5/13/2021,63.04,1300
5/12/2021,65.05,906
5/11/2021,64.4,730
5/10/2021,63.95,601
5/7/2021,63.69,844
5/6/2021,63.26,1855
5/5/2021,63.61,1068
5/4/2021,63.47,1346
5/3/2021,62.4,1237
4/30/2021,61.88,576
4/29/2021,63.02,703
4/28/2021,62.37,851
4/27/2021,61.82,389
4/26/2021,61.08,392
4/23/2021,61.09,136
4/22/2021,60.51,217
4/21/2021,60.15,321
4/20/2021,60.89,555
4/19/2021,61.46,609
4/16/2021,61.43,190
4/15/2021,61.62,304
4/14/2021,61.75,923
4/13/2021,59.89,321
4/12/2021,59.4,450
4/9/2021,58.94,304
4/8/2021,58.94,2121
4/7/2021,59.53,2231
4/6/2021,59.36,1350
4/5/2021,58.75,6826
4/1/2021,60.22,6246
3/31/2021,58.19,477
3/30/2021,59.06,3148
3/29/2021,59.74,911
3/26/2021,59.62,324
3/25/2021,57.89,182
3/24/2021,59.85,1165
3/23/2021,57.69,4044
3/22/2021,59.81,408
3/19/2021,59.58,1774
3/18/2021,58.87,2897
3/17/2021,61.72,1010
3/16/2021,61.56,1396
3/15/2021,61.71,11492
3/12/2021,61.9,5900
3/11/2021,62.04,2214
3/10/2021,60.99,7663
3/9/2021,60.92,4458
3/8/2021,61.25,595
3/5/2021,61.71,3903
3/4/2021,60.09,2004
3/3/2021,58.64,1525
3/2/2021,57.59,2286
3/1/2021,57.82,4595
2/26/2021,58.56,23090
2/25/2021,60.14,32120
2/24/2021,60.21,50406
2/23/2021,58.83,18297
2/22/2021,58.58,25966
2/19/2021,56.99,16694
2/18/2021,57.4,21766
2/17/2021,57.64,17242
2/16/2021,57.3,9598
2/15/2021,57.22,8952
2/12/2021,56.61,12814
2/11/2021,55.97,6997
2/10/2021,56.24,13627
2/9/2021,55.99,11902
2/8/2021,55.66,15339
2/5/2021,54.65,9364
2/4/2021,54.3,11789
2/3/2021,54.01,13454
2/2/2021,53.48,17302
2/1/2021,52.77,5947
1/29/2021,51.89,846
1/28/2021,52,942
1/27/2021,52.5,938
1/26/2021,52.39,690
1/25/2021,52.65,57
1/22/2021,52.31,334
1/21/2021,52.81,1386
1/20/2021,52.85,159
1/19/2021,53,514
1/18/2021,52.35,183
1/15/2021,52.75,256
1/14/2021,53.47,1952
1/13/2021,53.2,1709
1/12/2021,53.03,184
1/11/2021,52.35,171
1/8/2021,52.27,254
1/7/2021,51.3,933
1/6/2021,51.04,476
1/5/2021,51.09,339
1/4/2021,49.78,257
12/31/2020,50.25,673
12/30/2020,50.37,637
12/29/2020,50.3,101
12/28/2020,50,307
12/24/2020,50.39,60
12/23/2020,50.21,147
12/22/2020,49.37,224
12/21/2020,49.99,311
12/18/2020,50.91,87
12/17/2020,50.46,305
12/16/2020,49.86,1622
12/15/2020,49.55,205
12/14/2020,49.18,649
12/11/2020,48.69,281
12/10/2020,48.86,1871
12/9/2020,48.06,92
12/8/2020,48.21,664
12/7/2020,48.14,270
12/4/2020,48.17,1475
12/3/2020,47.52,906
12/2/2020,47.61,1904
12/1/2020,47.27,701
11/30/2020,48.06,3760
11/27/2020,48.3,1263
11/26/2020,47.84,206
11/25/2020,48.41,3308
11/24/2020,47.68,3542
11/23/2020,46.42,1893
11/20/2020,45.98,1432
11/19/2020,45.64,422
11/18/2020,45.86,698
11/17/2020,45.54,2406
11/16/2020,45.59,3267
11/13/2020,45.02,975
11/12/2020,45.77,1892
11/11/2020,46.03,4382
11/10/2020,45.84,3253
11/9/2020,45.28,2498
11/6/2020,43.18,665
11/5/2020,44.31,1542
11/4/2020,44.68,672
11/3/2020,43.61,647
11/2/2020,43.25,3624
10/30/2020,41.83,521
10/29/2020,41.74,1392
10/28/2020,42.72,1289
10/27/2020,44.27,441
10/26/2020,43.6,400
10/23/2020,44.55,486
10/22/2020,45.28,196
10/21/2020,44.77,644
10/20/2020,46.12,239
10/19/2020,45.65,87
10/16/2020,45.69,358
10/15/2020,45.86,457
10/14/2020,45.99,1182
10/13/2020,45.56,1623
10/12/2020,45.1,511
10/9/2020,45.95,470
10/8/2020,46.39,692
10/7/2020,45.57,665
10/6/2020,46.2,436
10/5/2020,45.24,168
10/2/2020,43.52,1444
10/1/2020,44.91,687
9/30/2020,45.69,851
9/29/2020,44.89,664
9/28/2020,45.96,643
9/25/2020,45.76,634
9/24/2020,45.96,2842
9/23/2020,45.71,294
9/22/2020,45.7,474
9/21/2020,45.58,338
9/18/2020,46.99,571
9/17/2020,47.16,2291
9/16/2020,46.7,875
9/15/2020,45.72,654
9/14/2020,45.06,2187
9/11/2020,44.95,968
9/10/2020,45.1,1283
9/9/2020,45.64,702
9/8/2020,44.82,986
9/7/2020,46.68,295
9/4/2020,47.17,1460
9/3/2020,48.16,823
9/2/2020,48.12,613
9/1/2020,48.82,1044
8/31/2020,48.43,80
8/28/2020,48.99,23022
8/27/2020,48.59,17290
8/26/2020,49.12,23532
8/25/2020,49.16,25578
8/24/2020,48.76,16056
8/21/2020,48.18,25229
8/20/2020,48.72,21734
8/19/2020,48.97,16256
8/18/2020,48.91,21478
8/17/2020,48.87,21037
8/14/2020,48.25,25221
8/13/2020,48.28,19653
8/12/2020,48.62,21775
8/11/2020,47.87,24314
8/10/2020,48.13,13117
8/7/2020,47.64,20083
8/6/2020,48.38,23140
8/5/2020,48.43,36979
8/4/2020,47.97,32278
8/3/2020,47.77,23952
7/31/2020,46.67,1084
7/30/2020,46.41,74
7/29/2020,47.21,395
7/28/2020,46.94,154
7/27/2020,47.17,93
7/24/2020,46.8,210
7/23/2020,46.28,1084
7/22/2020,46.84,62
7/21/2020,46.76,475
7/20/2020,46.14,81
7/17/2020,45.94,128
7/16/2020,45.9,72
7/15/2020,46.16,203
7/14/2020,45.87,1631
7/13/2020,45.64,48
7/10/2020,46.04,113
7/9/2020,45.28,424
7/8/2020,45.89,283
7/7/2020,45.54,247
7/6/2020,45.4,144
7/3/2020,45.16,9
7/2/2020,45.18,711
7/1/2020,44.44,357
6/30/2020,43.79,253
6/29/2020,44.37,520
6/26/2020,43.32,207
6/25/2020,43.67,354
6/24/2020,43.17,777
6/23/2020,44.66,347
6/22/2020,44.87,611
6/19/2020,44.07,475
6/18/2020,43.69,1433
6/17/2020,43.58,706
6/16/2020,44.34,269
6/15/2020,43.49,236
6/12/2020,42.55,442
6/11/2020,42.49,151
6/10/2020,44.86,212
6/9/2020,44.82,561
6/8/2020,44.21,314
6/5/2020,45.4,1319
6/4/2020,44.15,882
6/3/2020,43.78,595
6/2/2020,43.35,572
6/1/2020,42.69,920
5/29/2020,42.63,1839
5/28/2020,41.54,7186
5/27/2020,41.05,3483
5/26/2020,41.64,4404
5/25/2020,41.05,119
5/22/2020,40.47,1854
5/21/2020,40.81,2746
5/20/2020,40.72,4779
5/19/2020,40.12,3178
5/18/2020,40.28,6493
5/15/2020,38.45,2480
5/14/2020,37.98,3411
5/13/2020,37.25,3056
5/12/2020,37.32,3045
5/11/2020,37.64,1437
5/8/2020,38.85,889
5/7/2020,37.08,2201
5/6/2020,37.16,5001
5/5/2020,38.22,2797
5/4/2020,36.42,4165
5/1/2020,36.67,2164
4/30/2020,37.19,1599
4/29/2020,35.86,2611
4/28/2020,35.58,2359
4/27/2020,35.75,1368
4/24/2020,36.26,3431
4/23/2020,36.51,1252
4/22/2020,36.82,1795
4/21/2020,35.81,4308
4/20/2020,39.69,1688
4/17/2020,39.92,493
4/16/2020,39.87,1407
4/15/2020,39.82,1425
4/14/2020,41.87,1327
4/13/2020,41.71,313
4/9/2020,40.69,853
4/8/2020,40.75,501
4/7/2020,41.03,976
4/6/2020,40.4,787
4/3/2020,40.08,1846
4/2/2020,39.63,1212
4/1/2020,38.93,822
3/31/2020,39.96,2496
3/30/2020,40.18,1258
3/27/2020,40.06,3239
3/26/2020,39.6,2308
3/25/2020,40.61,872
3/24/2020,39.53,797
3/23/2020,38.76,1998
3/20/2020,37.74,2705
3/19/2020,39.05,2114
3/18/2020,36.98,4030
3/17/2020,40.2,2046
3/16/2020,40.92,1497
3/13/2020,43.39,3354
3/12/2020,43.99,3579
3/11/2020,44.73,3408
3/10/2020,44.8,1119
3/9/2020,42.5,1102
3/6/2020,49.51,758
3/5/2020,51.89,243
3/4/2020,52.62,710
3/3/2020,52.67,689
3/2/2020,52.49,696
2/28/2020,51.05,25813
2/27/2020,52.81,29979
2/26/2020,53.46,22717
2/25/2020,54.2,19000
2/24/2020,55.71,29348
2/21/2020,56.53,15590
2/20/2020,57.04,14421
2/19/2020,57.14,14342
2/18/2020,56.52,13865
2/17/2020,56.43,2637
2/14/2020,56.24,11431
2/13/2020,55.96,11909
2/12/2020,55.8,16147
2/11/2020,54.94,16473
2/10/2020,54.82,14841
2/7/2020,55.23,13750
2/6/2020,55.32,23932
2/5/2020,54.85,21163
2/4/2020,54.04,26736
2/3/2020,54.32,26987
1/31/2020,54.74,368
1/30/2020,54.83,1508
1/29/2020,55.17,1851
1/28/2020,55.23,862
1/27/2020,54.98,659
1/24/2020,55.49,849
1/23/2020,56.74,314
1/22/2020,57.86,347
1/21/2020,58.85,291
1/20/2020,58.83,383
1/17/2020,58.65,148
1/16/2020,58.69,571
1/15/2020,58.41,472
1/14/2020,58.75,261
1/13/2020,58.6,648
1/10/2020,59.06,270
1/9/2020,59.23,657
1/8/2020,59.08,845
1/7/2020,61.03,256
1/6/2020,61.05,548
1/3/2020,60.86,1048
1/2/2020,60.09,84
12/31/2019,59.68,314
12/30/2019,60.58,302
12/27/2019,60.73,205
12/26/2019,60.59,44
12/24/2019,60.31,55
12/23/2019,59.8,141
12/20/2019,59.65,520
12/19/2019,59.71,228
12/18/2019,59.73,319
12/17/2019,59.81,495
12/16/2019,59.59,389
12/13/2019,59.36,384
12/12/2019,58.86,650
12/11/2019,58.53,69
12/10/2019,59.05,228
12/9/2019,58.75,303
12/6/2019,58.67,1243
12/5/2019,58.41,309
12/4/2019,58.38,385
12/3/2019,56.98,599
12/2/2019,57.03,183
11/29/2019,56.5,955
11/28/2019,59.12,560
11/27/2019,58.74,1585
11/26/2019,59.02,1551
11/25/2019,58.54,870
11/22/2019,58.37,4373
11/21/2019,58.83,3560
11/20/2019,57.88,1913
11/19/2019,56.77,971
11/18/2019,57.83,3247
11/15/2019,58.51,1394
11/14/2019,57.88,429
11/13/2019,58.18,2079
11/12/2019,57.94,554
11/11/2019,57.77,912
11/8/2019,57.91,814
11/7/2019,57.6,613
11/6/2019,57.15,2876
11/5/2019,58.35,814
11/4/2019,57.88,455
11/1/2019,57.76,947
10/31/2019,55.99,613
10/30/2019,56.57,1048
10/29/2019,57.7,1175
10/28/2019,57.75,1130
10/25/2019,58.12,1144
10/24/2019,57.8,727
10/23/2019,57.47,1131
10/22/2019,56.5,2235
10/21/2019,56.13,1101
10/18/2019,56.2,291
10/17/2019,56.47,774
10/16/2019,56.5,832
10/15/2019,56.13,204
10/14/2019,56.81,637
10/11/2019,57.28,477
10/10/2019,56.12,2055
10/9/2019,55.6,385
10/8/2019,55.64,2883
10/7/2019,55.53,688
10/4/2019,55.49,1450
10/3/2019,54.92,2208
10/2/2019,55.21,1827
10/1/2019,55.75,2123
9/30/2019,55.84,1333
9/27/2019,56.91,472
9/26/2019,57.4,983
9/25/2019,57.29,2095
9/24/2019,57.82,1686
9/23/2019,58.85,995
9/20/2019,58.18,1652
9/19/2019,58.18,1409
9/18/2019,57.98,2248
9/17/2019,58.75,4246
9/16/2019,60.13,3498
9/13/2019,56.56,1406
9/12/2019,56.99,971
9/11/2019,57.4,1192
9/10/2019,58.41,1297
9/9/2019,58.35,837
9/6/2019,57.73,691
9/5/2019,57.49,1696
9/4/2019,57.43,871
9/3/2019,55.51,1331
9/2/2019,55.73,364
8/30/2019,56.12,35020
8/29/2019,57.33,43640
8/28/2019,57.01,38117
8/27/2019,56.53,24040
8/26/2019,55.77,24209
8/23/2019,56.23,47868
8/22/2019,56.92,27166
8/21/2019,57.19,32346
8/20/2019,57.02,27819
8/19/2019,56.72,19959
8/16/2019,55.98,16007
8/15/2019,55.87,34288
8/14/2019,56.99,42801
8/13/2019,58.59,48143
8/12/2019,56.36,26591
8/9/2019,56.34,32704
8/8/2019,55.49,43369
8/7/2019,54.87,64455
8/6/2019,56.79,42628
8/5/2019,57.36,50789
8/2/2019,58.54,50987
8/1/2019,57.12,54834
7/31/2019,61.18,833
7/30/2019,60.96,696
7/29/2019,60.33,583
7/26/2019,60.42,197
7/25/2019,60.29,1471
7/24/2019,60.17,645
7/23/2019,60.71,773
7/22/2019,60.34,733
7/19/2019,59.93,386
7/18/2019,59.09,801
7/17/2019,60.18,607
7/16/2019,60.64,572
7/15/2019,62.43,318
7/12/2019,63.07,562
7/11/2019,63.16,756
7/10/2019,63.58,1776
7/9/2019,61.65,346
7/8/2019,61.31,321
7/5/2019,61.16,175
7/4/2019,60.67,345
7/3/2019,61.19,464
7/2/2019,60.01,1351
7/1/2019,62.12,786
6/28/2019,61.81,498
6/27/2019,62.58,530
6/26/2019,62.65,868
6/25/2019,61.73,364
6/24/2019,61.54,595
6/21/2019,61.53,538
6/20/2019,61.24,704
6/19/2019,59.08,1101
6/18/2019,59.37,452
6/17/2019,58.14,489
6/14/2019,58.69,684
6/13/2019,58.54,1046
6/12/2019,57.65,1082
6/11/2019,59.45,936
6/10/2019,59.11,534
6/7/2019,59.28,887
6/6/2019,57.92,1513
6/5/2019,57.07,815
6/4/2019,58.73,1151
6/3/2019,58.58,660
5/31/2019,58.92,3110
5/30/2019,61.69,2482
5/29/2019,63.6,2202
5/28/2019,64.04,911
5/27/2019,64.04,189
5/24/2019,62.89,2998
5/23/2019,61.81,2960
5/22/2019,64.86,2250
5/21/2019,66.12,3087
5/20/2019,65.99,1576
5/17/2019,65.78,1298
5/16/2019,66.13,2765
5/15/2019,65.68,1468
5/14/2019,65.17,2671
5/13/2019,64.44,993
5/10/2019,64.71,597
5/9/2019,64.78,1834
5/8/2019,65.25,2123
5/7/2019,64.5,2909
5/6/2019,65.52,731
5/3/2019,65.16,1658
5/2/2019,65.28,1887
5/1/2019,66.71,1381
4/30/2019,66.99,434
4/29/2019,66.63,371
4/26/2019,66.6,776
4/25/2019,68.2,1023
4/24/2019,68.54,877
4/23/2019,68.56,857
4/22/2019,68.17,617
4/18/2019,67.29,183
4/17/2019,67.27,236
4/16/2019,67.37,452
4/15/2019,67.17,376
4/12/2019,67.15,524
4/11/2019,66.7,415
