Security,CO17 Comdty                                                     ,
6/23/2022,87.67,30233
6/22/2022,90.76,33383
6/21/2022,92.57,16790
6/20/2022,93.01,21516
6/17/2022,92.32,45494
6/16/2022,96.25,39525
6/15/2022,95.2,25376
6/14/2022,96.25,24667
6/13/2022,97.52,28755
6/10/2022,97.05,28464
6/9/2022,98.11,25543
6/8/2022,97.69,28466
6/7/2022,95.93,23927
6/6/2022,94.06,18378
6/3/2022,94.15,12633
6/2/2022,93.28,24801
6/1/2022,92.03,25386
5/31/2022,92.23,446
5/30/2022,93.45,197
5/27/2022,92.9,185
5/26/2022,92.47,1212
5/25/2022,91.34,861
5/24/2022,90.81,138
5/23/2022,90.42,85
5/20/2022,89.49,183
5/19/2022,89.89,145
5/18/2022,88.32,411
5/17/2022,90.21,324
5/16/2022,91.02,49
5/13/2022,90.63,325
5/12/2022,89.28,236
5/11/2022,89.81,335
5/10/2022,86.02,991
5/9/2022,87.3,291
5/6/2022,90.73,128
5/5/2022,89.89,396
5/4/2022,89.74,301
5/3/2022,86.92,405
5/2/2022,87.48,28
4/29/2022,87.59,447
4/28/2022,88.38,205
4/27/2022,88.2,204
4/26/2022,88.29,277
4/25/2022,87.53,132
4/22/2022,89.39,445
4/21/2022,91.46,373
4/20/2022,90.11,224
4/19/2022,89.56,268
4/18/2022,93.3,409
4/14/2022,93.51,44
4/13/2022,93.36,109
4/12/2022,91.65,142
4/11/2022,89.3,74
4/8/2022,90.77,301
4/7/2022,89.82,239
4/6/2022,89.14,207
4/5/2022,91.29,108
4/4/2022,92.07,249
4/1/2022,90.03,119
3/31/2022,88.54,2156
3/30/2022,89.33,899
3/29/2022,86.98,1710
3/28/2022,86.98,408
3/25/2022,90.55,1622
3/24/2022,89.25,1818
3/23/2022,91.25,1492
3/22/2022,89.31,1117
3/21/2022,89.75,1018
3/18/2022,87.07,465
3/17/2022,86.28,406
3/16/2022,81.94,905
3/15/2022,83.63,827
3/14/2022,84.9,705
3/11/2022,88.1,331
3/10/2022,85.01,757
3/9/2022,84.21,2149
3/8/2022,92.9,1547
3/7/2022,93.78,1344
3/4/2022,92.56,1252
3/3/2022,86.69,748
3/2/2022,86.11,2092
3/1/2022,82.51,3224
2/28/2022,81.38,427
2/25/2022,80.56,1051
2/24/2022,81.53,1265
2/23/2022,82.33,241
2/22/2022,81.5,145
2/21/2022,81.3,114
2/18/2022,80.16,410
2/17/2022,79.57,311
2/16/2022,80.14,647
2/15/2022,79.34,348
2/14/2022,81.73,472
2/11/2022,81.19,371
2/10/2022,80.08,165
2/9/2022,80.07,248
2/8/2022,78.98,142
2/7/2022,80.03,252
2/4/2022,79.74,985
2/3/2022,78.88,605
2/2/2022,77.77,48
2/1/2022,77.34,385
1/31/2022,77.76,258
1/28/2022,77.34,451
1/27/2022,77.48,89
1/26/2022,78.11,409
1/25/2022,77.39,267
1/24/2022,76.27,161
1/21/2022,77.32,90
1/20/2022,77.69,199
1/19/2022,77.22,119
1/18/2022,76.83,385
1/17/2022,76.1,4
1/14/2022,75.76,82
1/13/2022,74.77,182
1/12/2022,74.89,102
1/11/2022,74.54,29
1/10/2022,72.76,138
1/7/2022,73.28,142
1/6/2022,73.4,208
1/5/2022,72.86,135
1/4/2022,72.9,154
1/3/2022,71.95,41
12/31/2021,70.76,34
12/30/2021,72.56,2443
12/29/2021,72.27,2906
12/28/2021,71.67,3540
12/27/2021,71.4,3201
12/24/2021,68.92,558
12/23/2021,70.06,2639
12/22/2021,69.12,7054
12/21/2021,68.81,4888
12/20/2021,66.98,9611
12/17/2021,68.28,5159
12/16/2021,69.6,7141
12/15/2021,69.2,6196
12/14/2021,69.55,6884
12/13/2021,69.98,4718
12/10/2021,70.29,4688
12/9/2021,70.04,10307
12/8/2021,71.07,8225
12/7/2021,70.36,7661
12/6/2021,68.33,7449
12/3/2021,66.03,10370
12/2/2021,65.55,21113
12/1/2021,64.79,16417
11/30/2021,64.86,417
11/29/2021,68.19,251
11/26/2021,66.47,327
11/25/2021,73.83,8
11/24/2021,73.51,408
11/23/2021,73.76,337
11/22/2021,71.95,323
11/19/2021,71.03,355
11/18/2021,72.74,129
11/17/2021,71.99,241
11/16/2021,73.19,156
11/15/2021,72.97,191
11/12/2021,72.92,70
11/11/2021,73.48,975
11/10/2021,73,290
11/9/2021,74.36,130
11/8/2021,73.95,664
11/5/2021,73.43,62
11/4/2021,71.72,174
11/3/2021,71.51,281
11/2/2021,73.03,22
11/1/2021,72.92,58
10/29/2021,73.02,138
10/28/2021,73.37,75
10/27/2021,73.57,212
10/26/2021,74.66,67
10/25/2021,74.55,102
10/22/2021,73.88,365
10/21/2021,73.91,199
10/20/2021,75.09,28
10/19/2021,74.26,40
10/18/2021,73.95,43
10/15/2021,74.41,50
10/14/2021,74.26,265
10/13/2021,73.85,253
10/12/2021,73.75,352
10/11/2021,73.58,162
10/8/2021,72.47,206
10/7/2021,72.2,410
10/6/2021,71.46,276
10/5/2021,72.83,75
10/4/2021,71.88,143
10/1/2021,70.69,1055
9/30/2021,70.01,2251
9/29/2021,70.14,432
9/28/2021,70.07,974
9/27/2021,70.28,961
9/24/2021,68.81,917
9/23/2021,68.35,667
9/22/2021,67.5,568
9/21/2021,66.48,542
9/20/2021,66.04,736
9/17/2021,67.28,330
9/16/2021,67.83,317
9/15/2021,67.78,1547
9/14/2021,66.88,1222
9/13/2021,66.98,443
9/10/2021,66.57,504
9/9/2021,65.37,1453
9/8/2021,66.08,395
9/7/2021,65.9,1355
9/6/2021,66.29,322
9/3/2021,66.36,1066
9/2/2021,66.61,741
9/1/2021,65.65,662
8/31/2021,65.72,297
8/30/2021,66.04,262
8/27/2021,65.85,505
8/26/2021,64.7,298
8/25/2021,65.42,637
8/24/2021,64.83,323
8/23/2021,63.34,401
8/20/2021,60.56,527
8/19/2021,61.77,340
8/18/2021,63.18,558
8/17/2021,63.85,975
8/16/2021,64.53,808
8/13/2021,65.29,455
8/12/2021,65.73,263
8/11/2021,65.83,1367
8/10/2021,65.11,1021
8/9/2021,63.92,442
8/6/2021,65.25,514
8/5/2021,65.34,509
8/4/2021,64.51,398
8/3/2021,65.61,323
8/2/2021,65.65,376
7/30/2021,67.85,1260
7/29/2021,67.77,260
7/28/2021,66.72,254
7/27/2021,66.15,760
7/26/2021,66.24,247
7/23/2021,66.12,84
7/22/2021,66.08,77
7/21/2021,65.32,952
7/20/2021,63.08,1100
7/19/2021,62.82,597
7/16/2021,66.7,180
7/15/2021,66.27,108
7/14/2021,66.87,183
7/13/2021,68.11,487
7/12/2021,66.93,344
7/9/2021,66.92,270
7/8/2021,65.72,248
7/7/2021,65.19,1359
7/6/2021,66.07,129
7/5/2021,68.22,341
7/2/2021,67.89,184
7/1/2021,67.54,3516
6/30/2021,67.18,24665
6/29/2021,67.28,19265
6/28/2021,67.2,25856
6/25/2021,67.97,27554
6/24/2021,67.56,20073
6/23/2021,67.27,32192
6/22/2021,66.8,24928
6/21/2021,66.5,27717
6/18/2021,65.68,32566
6/17/2021,65.39,38717
6/16/2021,66.59,41933
6/15/2021,66.38,26136
6/14/2021,65.89,24392
6/11/2021,65.89,22110
6/10/2021,65.84,38877
6/9/2021,65.75,20148
6/8/2021,65.81,23820
6/7/2021,65.32,16186
6/4/2021,65.32,19146
6/3/2021,64.8,19859
6/2/2021,64.85,26241
6/1/2021,64.19,32938
5/31/2021,63.58,3464
5/28/2021,63.38,173
5/27/2021,63.83,571
5/26/2021,63.59,139
5/25/2021,63.41,254
5/24/2021,63.44,1640
5/21/2021,61.96,237
5/20/2021,60.94,832
5/19/2021,61.69,250
5/18/2021,63.29,417
5/17/2021,63.64,853
5/14/2021,63.36,561
5/13/2021,62.59,904
5/12/2021,64.55,121
5/11/2021,63.9,342
5/10/2021,63.45,112
5/7/2021,63.18,370
5/6/2021,62.75,438
5/5/2021,63.06,256
5/4/2021,62.92,320
5/3/2021,61.88,28
4/30/2021,61.37,50
4/29/2021,62.49,483
4/28/2021,61.88,880
4/27/2021,61.36,157
4/26/2021,60.65,299
4/23/2021,60.63,246
4/22/2021,60.07,211
4/21/2021,59.68,282
4/20/2021,60.37,236
4/19/2021,60.94,858
4/16/2021,60.92,365
4/15/2021,61.1,211
4/14/2021,61.27,368
4/13/2021,59.53,162
4/12/2021,59.06,195
4/9/2021,58.6,344
4/8/2021,58.59,278
4/7/2021,59.22,705
4/6/2021,59.07,771
4/5/2021,58.45,1476
4/1/2021,59.81,2518
3/31/2021,57.79,3339
3/30/2021,58.63,2058
3/29/2021,59.28,1260
3/26/2021,59.18,743
3/25/2021,57.54,507
3/24/2021,59.42,2507
3/23/2021,57.41,3133
3/22/2021,59.4,291
3/19/2021,59.18,2110
3/18/2021,58.54,1557
3/17/2021,61.19,802
3/16/2021,61,635
3/15/2021,61.11,660
3/12/2021,61.29,1618
3/11/2021,61.42,818
3/10/2021,60.42,3353
3/9/2021,60.38,1222
3/8/2021,60.69,1584
3/5/2021,61.11,5862
3/4/2021,59.54,2100
3/3/2021,58.22,2700
3/2/2021,57.21,1674
3/1/2021,57.38,2432
2/26/2021,58.1,8972
2/25/2021,59.63,10193
2/24/2021,59.69,17955
2/23/2021,58.34,1193
2/22/2021,58.08,6839
2/19/2021,56.55,109
2/18/2021,56.9,491
2/17/2021,57.11,587
2/16/2021,56.8,19
2/15/2021,56.71,177
2/12/2021,56.13,89
2/11/2021,55.53,300
2/10/2021,55.78,5411
2/9/2021,55.54,1288
2/8/2021,55.23,1179
2/5/2021,54.23,691
2/4/2021,53.91,150
2/3/2021,53.62,2169
2/2/2021,53.14,2768
2/1/2021,52.48,138
1/29/2021,51.62,2357
1/28/2021,51.73,287
1/27/2021,52.22,3689
1/26/2021,52.09,961
1/25/2021,52.37,2101
1/22/2021,52.03,1250
1/21/2021,52.51,1901
1/20/2021,52.56,4617
1/19/2021,52.72,255
1/18/2021,52.13,75
1/15/2021,52.52,604
1/14/2021,53.18,407
1/13/2021,52.93,1545
1/12/2021,52.71,223
1/11/2021,52.07,30
1/8/2021,51.97,229
1/7/2021,51.06,1386
1/6/2021,50.77,2703
1/5/2021,50.89,1290
1/4/2021,49.69,165
12/31/2020,50.12,2173
12/30/2020,50.25,3330
12/29/2020,50.18,1874
12/28/2020,49.89,2041
12/24/2020,50.29,2218
12/23/2020,50.1,4444
12/22/2020,49.28,7096
12/21/2020,49.9,9028
12/18/2020,50.78,4829
12/17/2020,50.35,6594
12/16/2020,49.75,9524
12/15/2020,49.45,8495
12/14/2020,49.08,8429
12/11/2020,48.58,7913
12/10/2020,48.75,14245
12/9/2020,48.01,8488
12/8/2020,48.16,7222
12/7/2020,48.08,7495
12/4/2020,48.09,13831
12/3/2020,47.44,8869
12/2/2020,47.61,10335
12/1/2020,47.32,5552
11/30/2020,48.1,222
11/27/2020,48.33,74
11/26/2020,47.92,83
11/25/2020,48.46,558
11/24/2020,47.71,883
11/23/2020,46.56,654
11/20/2020,46.14,246
11/19/2020,45.82,781
11/18/2020,46.04,28
11/17/2020,45.73,137
11/16/2020,45.8,477
11/13/2020,45.28,461
11/12/2020,46.02,476
11/11/2020,46.27,384
11/10/2020,46.07,87
11/9/2020,45.55,280
11/6/2020,43.54,246
11/5/2020,44.64,78
11/4/2020,45,73
11/3/2020,43.96,43
11/2/2020,43.63,211
10/30/2020,42.24,246
10/29/2020,42.13,208
10/28/2020,43.09,160
10/27/2020,44.59,103
10/26/2020,43.94,129
10/23/2020,44.86,31
10/22/2020,45.58,16
10/21/2020,45.09,380
10/20/2020,46.41,86
10/19/2020,45.95,34
10/16/2020,45.99,307
10/15/2020,46.16,275
10/14/2020,46.26,60
10/13/2020,45.85,173
10/12/2020,45.43,143
10/9/2020,46.25,13
10/8/2020,46.69,81
10/7/2020,45.92,23
10/6/2020,46.56,121
10/5/2020,45.63,70
10/2/2020,43.96,172
10/1/2020,45.31,152
9/30/2020,46.05,456
9/29/2020,45.25,1018
9/28/2020,46.31,1056
9/25/2020,46.12,745
9/24/2020,46.33,1226
9/23/2020,46.08,934
9/22/2020,46.08,1440
9/21/2020,45.97,976
9/18/2020,47.34,2175
9/17/2020,47.51,2056
9/16/2020,47.1,770
9/15/2020,46.19,766
9/14/2020,45.54,1011
9/11/2020,45.41,802
9/10/2020,45.57,1493
9/9/2020,46.08,1953
9/8/2020,45.28,1331
9/7/2020,47.1,558
9/4/2020,47.57,470
9/3/2020,48.49,2128
9/2/2020,48.42,2685
9/1/2020,49.1,315
8/31/2020,48.71,359
8/28/2020,49.22,374
8/27/2020,48.8,828
8/26/2020,49.31,956
8/25/2020,49.37,209
8/24/2020,48.98,925
8/21/2020,48.4,1707
8/20/2020,48.91,67
8/19/2020,49.15,1543
8/18/2020,49.08,1261
8/17/2020,49.05,258
8/14/2020,48.43,782
8/13/2020,48.48,73
8/12/2020,48.81,780
8/11/2020,48.07,385
8/10/2020,48.33,128
8/7/2020,47.86,629
8/6/2020,48.61,246
8/5/2020,48.65,965
8/4/2020,48.23,746
8/3/2020,48.05,474
7/31/2020,46.92,404
7/30/2020,46.65,404
7/29/2020,47.44,212
7/28/2020,47.18,137
7/27/2020,47.41,192
7/24/2020,47.03,512
7/23/2020,46.49,823
7/22/2020,47.04,181
7/21/2020,46.95,315
7/20/2020,46.39,79
7/17/2020,46.21,242
7/16/2020,46.16,284
7/15/2020,46.4,364
7/14/2020,46.14,719
7/13/2020,45.91,289
7/10/2020,46.33,580
7/9/2020,45.61,169
7/8/2020,46.17,147
7/7/2020,45.81,360
7/6/2020,45.65,279
7/3/2020,45.41,36
7/2/2020,45.42,644
7/1/2020,44.69,204
6/30/2020,44.06,19896
6/29/2020,44.65,20741
6/26/2020,43.63,19117
6/25/2020,43.93,35573
6/24/2020,43.45,28726
6/23/2020,44.87,17534
6/22/2020,45.09,19102
6/19/2020,44.32,32049
6/18/2020,43.96,22482
6/17/2020,43.87,19004
6/16/2020,44.63,26223
6/15/2020,43.82,24931
6/12/2020,42.89,26082
6/11/2020,42.86,35763
6/10/2020,45.17,22427
6/9/2020,45.13,18575
6/8/2020,44.5,27784
6/5/2020,45.67,36238
6/4/2020,44.49,22642
6/3/2020,44.12,33320
6/2/2020,43.69,32569
6/1/2020,43.08,27798
5/29/2020,43.05,266
5/28/2020,42.02,587
5/27/2020,41.51,1170
5/26/2020,42.05,670
5/25/2020,41.47,98
5/22/2020,40.88,420
5/21/2020,41.2,759
5/20/2020,41.14,1808
5/19/2020,40.55,624
5/18/2020,40.74,625
5/15/2020,38.96,961
5/14/2020,38.56,1055
5/13/2020,37.86,661
5/12/2020,37.87,683
5/11/2020,38.2,499
5/8/2020,39.39,370
5/7/2020,37.64,367
5/6/2020,37.68,890
5/5/2020,38.71,826
5/4/2020,37.05,626
5/1/2020,37.38,528
4/30/2020,37.97,774
4/29/2020,36.66,999
4/28/2020,36.39,1775
4/27/2020,36.48,618
4/24/2020,36.93,304
4/23/2020,37.16,1549
4/22/2020,37.49,637
4/21/2020,36.49,1892
4/20/2020,40.27,788
4/17/2020,40.46,377
4/16/2020,40.41,735
4/15/2020,40.33,1538
4/14/2020,42.36,1317
4/13/2020,42.12,244
4/9/2020,41.18,684
4/8/2020,41.23,475
4/7/2020,41.57,772
4/6/2020,40.88,181
4/3/2020,40.48,1077
4/2/2020,40.16,591
4/1/2020,39.54,984
3/31/2020,40.59,1582
3/30/2020,40.79,2492
3/27/2020,40.66,3057
3/26/2020,40.22,3817
3/25/2020,41.23,2941
3/24/2020,40.13,2265
3/23/2020,39.36,3291
3/20/2020,38.3,3493
3/19/2020,39.59,5867
3/18/2020,37.73,2644
3/17/2020,40.92,2859
3/16/2020,41.59,2498
3/13/2020,44.09,4591
3/12/2020,44.77,4669
3/11/2020,45.49,5872
3/10/2020,45.56,4281
3/9/2020,43.39,2773
3/6/2020,49.94,5502
3/5/2020,52.08,639
3/4/2020,52.77,1077
3/3/2020,52.81,1266
3/2/2020,52.61,760
2/28/2020,51.25,932
2/27/2020,52.95,931
2/26/2020,53.53,1095
2/25/2020,54.21,453
2/24/2020,55.7,3098
2/21/2020,56.41,583
2/20/2020,56.88,485
2/19/2020,56.97,336
2/18/2020,56.4,1201
2/17/2020,56.27,53
2/14/2020,56.07,326
2/13/2020,55.81,120
2/12/2020,55.72,284
2/11/2020,54.94,377
2/10/2020,54.87,380
2/7/2020,55.22,239
2/6/2020,55.29,883
2/5/2020,54.79,944
2/4/2020,54.05,1035
2/3/2020,54.32,762
1/31/2020,54.62,149
1/30/2020,54.72,233
1/29/2020,54.98,225
1/28/2020,55.06,290
1/27/2020,54.8,133
1/24/2020,55.24,119
1/23/2020,56.44,272
1/22/2020,57.56,339
1/21/2020,58.5,381
1/20/2020,58.43,264
1/17/2020,58.27,7
1/16/2020,58.3,85
1/15/2020,58.03,80
1/14/2020,58.35,360
1/13/2020,58.21,123
1/10/2020,58.64,200
1/9/2020,58.79,393
1/8/2020,58.6,519
1/7/2020,60.41,248
1/6/2020,60.39,674
1/3/2020,60.2,423
1/2/2020,59.57,157
12/31/2019,59.16,457
12/30/2019,59.99,5147
12/27/2019,60.15,5600
12/26/2019,60,4209
12/24/2019,59.75,2618
12/23/2019,59.26,5843
12/20/2019,59.12,9316
12/19/2019,59.15,11843
12/18/2019,59.21,8150
12/17/2019,59.32,8179
12/16/2019,59.17,5129
12/13/2019,58.92,7178
12/12/2019,58.48,6278
12/11/2019,58.16,3339
12/10/2019,58.66,4317
12/9/2019,58.38,3730
12/6/2019,58.3,8198
12/5/2019,58.08,6369
12/4/2019,58.07,8918
12/3/2019,56.77,5108
12/2/2019,56.81,5816
11/29/2019,56.25,211
11/28/2019,58.82,109
11/27/2019,58.43,455
11/26/2019,58.73,274
11/25/2019,58.27,492
11/22/2019,58.12,290
11/21/2019,58.58,188
11/20/2019,57.69,38
11/19/2019,56.62,275
11/18/2019,57.62,145
11/15/2019,58.28,174
11/14/2019,57.69,378
11/13/2019,58,100
11/12/2019,57.76,109
11/11/2019,57.59,155
11/8/2019,57.71,179
11/7/2019,57.4,72
11/6/2019,57,559
11/5/2019,58.17,142
11/4/2019,57.72,132
11/1/2019,57.63,33
10/31/2019,55.9,370
10/30/2019,56.43,474
10/29/2019,57.54,341
10/28/2019,57.57,269
10/25/2019,57.93,38
10/24/2019,57.62,91
10/23/2019,57.31,671
10/22/2019,56.39,554
10/21/2019,56.07,25
10/18/2019,56.11,657
10/17/2019,56.36,68
10/16/2019,56.39,279
10/15/2019,56.05,34
10/14/2019,56.71,107
10/11/2019,57.14,95
10/10/2019,56.01,294
10/9/2019,55.55,30
10/8/2019,55.6,194
10/7/2019,55.48,124
10/4/2019,55.45,113
10/3/2019,54.88,547
10/2/2019,55.19,860
10/1/2019,55.65,72
9/30/2019,55.68,874
9/27/2019,56.7,347
9/26/2019,57.18,727
9/25/2019,57.07,930
9/24/2019,57.58,1177
9/23/2019,58.56,912
9/20/2019,57.88,1154
9/19/2019,57.86,1501
9/18/2019,57.68,1720
9/17/2019,58.45,3435
9/16/2019,59.63,3874
9/13/2019,56.43,461
9/12/2019,56.86,757
9/11/2019,57.26,889
9/10/2019,58.23,881
9/9/2019,58.15,2154
9/6/2019,57.59,217
9/5/2019,57.37,2304
9/4/2019,57.31,1703
9/3/2019,55.46,976
9/2/2019,55.66,142
8/30/2019,55.95,691
8/29/2019,57.13,3756
8/28/2019,56.86,774
8/27/2019,56.42,182
8/26/2019,55.69,181
8/23/2019,56.1,366
8/22/2019,56.76,652
8/21/2019,57.01,383
8/20/2019,56.84,304
8/19/2019,56.56,217
8/16/2019,55.87,326
8/15/2019,55.77,275
8/14/2019,56.84,947
8/13/2019,58.41,742
8/12/2019,56.24,505
8/9/2019,56.24,328
8/8/2019,55.43,781
8/7/2019,54.83,1184
8/6/2019,56.63,717
8/5/2019,57.17,794
8/2/2019,58.24,452
8/1/2019,56.81,1494
7/31/2019,60.69,680
7/30/2019,60.5,1600
7/29/2019,59.91,810
7/26/2019,60.06,85
7/25/2019,59.91,1362
7/24/2019,59.8,421
7/23/2019,60.34,165
7/22/2019,60,120
7/19/2019,59.62,1158
7/18/2019,58.77,976
7/17/2019,59.82,323
7/16/2019,60.26,468
7/15/2019,62.01,295
7/12/2019,62.65,353
7/11/2019,62.76,839
7/10/2019,63.19,450
7/9/2019,61.36,429
7/8/2019,60.99,474
7/5/2019,60.82,208
7/4/2019,60.4,150
7/3/2019,60.91,170
7/2/2019,59.75,1222
7/1/2019,61.78,865
6/28/2019,61.42,16969
6/27/2019,62.16,19666
6/26/2019,62.23,27134
6/25/2019,61.41,28637
6/24/2019,61.18,26876
6/21/2019,61.17,27114
6/20/2019,60.91,49145
6/19/2019,58.85,21714
6/18/2019,59.13,27663
6/17/2019,57.93,17650
6/14/2019,58.46,24385
6/13/2019,58.33,55646
6/12/2019,57.48,36542
6/11/2019,59.21,28763
6/10/2019,58.84,32892
6/7/2019,58.96,43757
6/6/2019,57.66,39437
6/5/2019,56.83,58814
6/4/2019,58.47,43467
6/3/2019,58.37,42038
5/31/2019,58.68,1196
5/30/2019,61.35,467
5/29/2019,63.17,670
5/28/2019,63.57,271
5/27/2019,63.59,170
5/24/2019,62.47,1217
5/23/2019,61.36,1011
5/22/2019,64.27,2117
5/21/2019,65.47,612
5/20/2019,65.33,890
5/17/2019,65.08,716
5/16/2019,65.43,400
5/15/2019,65.02,282
5/14/2019,64.54,736
5/13/2019,63.85,271
5/10/2019,64.12,330
5/9/2019,64.2,522
5/8/2019,64.67,467
5/7/2019,63.92,1222
5/6/2019,64.91,391
5/3/2019,64.53,334
5/2/2019,64.65,1656
5/1/2019,66.07,174
4/30/2019,66.35,435
4/29/2019,66.03,338
4/26/2019,66.01,642
4/25/2019,67.53,564
4/24/2019,67.86,533
4/23/2019,67.89,821
4/22/2019,67.53,951
4/18/2019,66.73,228
4/17/2019,66.73,403
4/16/2019,66.83,382
4/15/2019,66.65,354
4/12/2019,66.61,921
4/11/2019,66.17,563
4/10/2019,66.63,751
4/9/2019,65.79,1570
4/8/2019,65.95,681
4/5/2019,65.64,431
4/4/2019,65.23,923
4/3/2019,65.32,2122
4/2/2019,65.3,589
4/1/2019,65.28,403
