Security,CO14 Comdty                                                     ,
9/23/2022,76.02,38079
9/22/2022,79.36,22791
9/21/2022,78.68,20666
9/20/2022,79.23,20629
9/19/2022,80.65,18289
9/16/2022,80.37,20778
9/15/2022,80.38,31773
9/14/2022,83.49,38141
9/13/2022,83.13,39312
9/12/2022,83.67,26484
9/9/2022,82.52,27852
9/8/2022,79.86,21244
9/7/2022,79.44,43823
9/6/2022,82.88,26793
9/5/2022,83.63,22086
9/2/2022,82.72,35799
9/1/2022,82.7,46782
8/31/2022,85.51,3075
8/30/2022,86.42,1995
8/29/2022,89.26,1508
8/26/2022,87.55,800
8/25/2022,87.8,4962
8/24/2022,89.51,1887
8/23/2022,89.32,934
8/22/2022,87.51,682
8/19/2022,87.63,299
8/18/2022,87.09,365
8/17/2022,86.14,666
8/16/2022,85.45,245
8/15/2022,86.89,188
8/12/2022,88.36,552
8/11/2022,89.33,1079
8/10/2022,88.19,687
8/9/2022,86.7,291
8/8/2022,86.98,1466
8/5/2022,84.92,1045
8/4/2022,84.66,1602
8/3/2022,87.29,1503
8/2/2022,89.19,855
8/1/2022,87.97,316
7/29/2022,90.67,752
7/28/2022,89.12,418
7/27/2022,89.61,620
7/26/2022,87.51,562
7/25/2022,87.65,514
7/22/2022,85.85,1319
7/21/2022,86.67,304
7/20/2022,88.21,274
7/19/2022,88.14,1019
7/18/2022,87.73,431
7/15/2022,84.39,430
7/14/2022,83.23,1287
7/13/2022,84.75,643
7/12/2022,84.16,799
7/11/2022,88.98,270
7/8/2022,87.76,217
7/7/2022,85.84,379
7/6/2022,83.3,289
7/5/2022,83.73,678
7/4/2022,92.04,69
7/1/2022,90.74,834
6/30/2022,90.7,3587
6/29/2022,94.12,3733
6/28/2022,95.58,2236
6/27/2022,93.06,2063
6/24/2022,91.64,2560
6/23/2022,89.83,2548
6/22/2022,93,3457
6/21/2022,94.99,1183
6/20/2022,95.33,1288
6/17/2022,94.59,4509
6/16/2022,99,4404
6/15/2022,97.89,2127
6/14/2022,99.1,2044
6/13/2022,100.47,3476
6/10/2022,100.16,1741
6/9/2022,101.33,4848
6/8/2022,100.96,1883
6/7/2022,99.05,1149
6/6/2022,97.18,1085
6/3/2022,97.22,822
6/2/2022,96.16,2022
6/1/2022,94.81,1981
5/31/2022,94.96,1287
5/30/2022,96.33,413
5/27/2022,95.63,359
5/26/2022,95.13,1131
5/25/2022,93.72,393
5/24/2022,93.16,404
5/23/2022,92.77,86
5/20/2022,91.82,597
5/19/2022,92.18,1675
5/18/2022,90.41,635
5/17/2022,92.51,839
5/16/2022,93.58,502
5/13/2022,93.09,678
5/12/2022,91.47,313
5/11/2022,92.03,2032
5/10/2022,88.15,524
5/9/2022,89.71,871
5/6/2022,93.41,781
5/5/2022,92.46,1857
5/4/2022,92.31,1272
5/3/2022,89.21,605
5/2/2022,89.91,177
4/29/2022,90.07,1025
4/28/2022,90.86,604
4/27/2022,90.55,279
4/26/2022,90.52,704
4/25/2022,89.6,492
4/22/2022,91.66,204
4/21/2022,93.78,340
4/20/2022,92.4,826
4/19/2022,91.81,504
4/18/2022,95.85,270
4/14/2022,96,784
4/13/2022,95.59,810
4/12/2022,93.64,364
4/11/2022,90.91,171
4/8/2022,92.58,1323
4/7/2022,91.43,1202
4/6/2022,90.78,269
4/5/2022,93.22,155
4/4/2022,94.03,260
4/1/2022,91.76,679
3/31/2022,90.47,31279
3/30/2022,91.79,18510
3/29/2022,89.17,24576
3/28/2022,89.09,14847
3/25/2022,93.09,21159
3/24/2022,91.81,18152
3/23/2022,93.83,20307
3/22/2022,91.63,18666
3/21/2022,92,18807
3/18/2022,88.99,10235
3/17/2022,88.06,14357
3/16/2022,83.44,17729
3/15/2022,85.2,19385
3/14/2022,86.75,17829
3/11/2022,90.17,16690
3/10/2022,86.94,25031
3/9/2022,86.08,41516
3/8/2022,95.93,33800
3/7/2022,96.29,24064
3/4/2022,94.86,23149
3/3/2022,88.5,29961
3/2/2022,87.97,37224
3/1/2022,84.18,37475
2/28/2022,83.14,961
2/25/2022,82.09,793
2/24/2022,83.07,3752
2/23/2022,83.7,1221
2/22/2022,82.88,953
2/21/2022,82.64,364
2/18/2022,81.48,220
2/17/2022,80.83,263
2/16/2022,81.49,721
2/15/2022,80.64,1059
2/14/2022,83.16,7058
2/11/2022,82.52,1199
2/10/2022,81.29,945
2/9/2022,81.33,192
2/8/2022,80.27,377
2/7/2022,81.46,416
2/4/2022,81.26,963
2/3/2022,80.28,1057
2/2/2022,79.12,326
2/1/2022,78.7,1454
1/31/2022,79.23,824
1/28/2022,78.77,1035
1/27/2022,78.89,1029
1/26/2022,79.57,828
1/25/2022,78.76,403
1/24/2022,77.56,713
1/21/2022,78.74,403
1/20/2022,79.2,272
1/19/2022,78.77,488
1/18/2022,78.34,957
1/17/2022,77.57,690
1/14/2022,77.21,465
1/13/2022,76.16,1138
1/12/2022,76.3,395
1/11/2022,75.86,351
1/10/2022,73.9,396
1/7/2022,74.43,183
1/6/2022,74.58,269
1/5/2022,73.97,49
1/4/2022,73.93,399
1/3/2022,72.95,33
12/31/2021,71.74,88
12/30/2021,73.63,677
12/29/2021,73.31,334
12/28/2021,72.7,501
12/27/2021,72.36,669
12/24/2021,69.84,144
12/23/2021,70.99,1739
12/22/2021,70.02,1015
12/21/2021,69.54,1671
12/20/2021,67.64,2703
12/17/2021,69.05,1098
12/16/2021,70.4,2512
12/15/2021,69.87,1073
12/14/2021,70.15,1434
12/13/2021,70.62,909
12/10/2021,70.97,850
12/9/2021,70.67,3688
12/8/2021,71.73,4186
12/7/2021,71.02,3588
12/6/2021,68.95,2415
12/3/2021,66.52,3342
12/2/2021,66.08,4410
12/1/2021,65.31,5363
11/30/2021,65.44,4891
11/29/2021,68.88,3718
11/26/2021,67.14,2700
11/25/2021,74.88,167
11/24/2021,74.63,1331
11/23/2021,74.89,3678
11/22/2021,72.93,2137
11/19/2021,71.94,1857
11/18/2021,73.71,943
11/17/2021,72.83,677
11/16/2021,74.19,773
11/15/2021,73.95,1326
11/12/2021,73.93,1577
11/11/2021,74.5,563
11/10/2021,74.04,1651
11/9/2021,75.5,875
11/8/2021,75.01,464
11/5/2021,74.48,1029
11/4/2021,72.62,1466
11/3/2021,72.67,1465
11/2/2021,74.43,403
11/1/2021,74.33,538
10/29/2021,74.52,1310
10/28/2021,74.82,1719
10/27/2021,75.01,1021
10/26/2021,76.19,845
10/25/2021,76.02,1032
10/22/2021,75.4,3753
10/21/2021,75.43,3320
10/20/2021,76.69,3477
10/19/2021,75.88,530
10/18/2021,75.5,1437
10/15/2021,75.98,604
10/14/2021,75.73,940
10/13/2021,75.26,610
10/12/2021,75.2,2414
10/11/2021,75.11,589
10/8/2021,73.96,1838
10/7/2021,73.69,1019
10/6/2021,72.9,1414
10/5/2021,74.26,1450
10/4/2021,73.21,1096
10/1/2021,71.9,331
9/30/2021,71.31,63668
9/29/2021,71.38,40440
9/28/2021,71.35,57382
9/27/2021,71.59,50483
9/24/2021,70.1,39661
9/23/2021,69.57,35509
9/22/2021,68.68,54829
9/21/2021,67.53,35141
9/20/2021,67.08,44550
9/17/2021,68.4,26680
9/16/2021,68.93,36807
9/15/2021,68.87,69920
9/14/2021,67.83,42718
9/13/2021,67.94,38806
9/10/2021,67.47,20410
9/9/2021,66.21,55467
9/8/2021,66.96,33745
9/7/2021,66.73,30763
9/6/2021,67.15,19359
9/3/2021,67.31,34763
9/2/2021,67.62,49352
9/1/2021,66.57,35030
8/31/2021,66.73,273
8/30/2021,67.04,816
8/27/2021,66.82,501
8/26/2021,65.58,731
8/25/2021,66.34,614
8/24/2021,65.71,357
8/23/2021,64.14,484
8/20/2021,61.22,1223
8/19/2021,62.43,1177
8/18/2021,63.93,1209
8/17/2021,64.64,1400
8/16/2021,65.3,180
8/13/2021,66.14,405
8/12/2021,66.62,243
8/11/2021,66.73,521
8/10/2021,65.96,1800
8/9/2021,64.67,474
8/6/2021,66.08,813
8/5/2021,66.21,673
8/4/2021,65.35,239
8/3/2021,66.57,597
8/2/2021,66.65,716
7/30/2021,69.01,728
7/29/2021,68.91,1311
7/28/2021,67.83,133
7/27/2021,67.26,285
7/26/2021,67.37,387
7/23/2021,67.23,154
7/22/2021,67.16,466
7/21/2021,66.3,805
7/20/2021,63.97,2110
7/19/2021,63.66,626
7/16/2021,67.7,368
7/15/2021,67.29,1065
7/14/2021,67.94,855
7/13/2021,69.27,868
7/12/2021,68.09,515
7/9/2021,68.14,177
7/8/2021,66.9,513
7/7/2021,66.33,1912
7/6/2021,67.22,2970
7/5/2021,69.49,705
7/2/2021,69.1,732
7/1/2021,68.76,1485
6/30/2021,68.33,2528
6/29/2021,68.39,979
6/28/2021,68.3,1934
6/25/2021,69.12,1382
6/24/2021,68.69,487
6/23/2021,68.38,3387
6/22/2021,67.9,1194
6/21/2021,67.64,2649
6/18/2021,66.78,2961
6/17/2021,66.47,3360
6/16/2021,67.7,2785
6/15/2021,67.47,1276
6/14/2021,66.93,1229
6/11/2021,66.9,565
6/10/2021,66.84,3742
6/9/2021,66.74,1292
6/8/2021,66.79,968
6/7/2021,66.28,1427
6/4/2021,66.33,2418
6/3/2021,65.79,749
6/2/2021,65.83,1786
6/1/2021,65.11,1906
5/31/2021,64.45,192
5/28/2021,64.21,454
5/27/2021,64.68,716
5/26/2021,64.41,198
5/25/2021,64.2,304
5/24/2021,64.23,1392
5/21/2021,62.66,1188
5/20/2021,61.57,981
5/19/2021,62.4,156
5/18/2021,64.09,2169
5/17/2021,64.48,656
5/14/2021,64.13,1579
5/13/2021,63.29,231
5/12/2021,65.33,194
5/11/2021,64.66,679
5/10/2021,64.22,137
5/7/2021,63.96,994
5/6/2021,63.53,624
5/5/2021,63.9,970
5/4/2021,63.77,388
5/3/2021,62.68,408
4/30/2021,62.14,294
4/29/2021,63.3,754
4/28/2021,62.62,2973
4/27/2021,62.05,716
4/26/2021,61.31,965
4/23/2021,61.33,183
4/22/2021,60.74,450
4/21/2021,60.4,1499
4/20/2021,61.17,558
4/19/2021,61.74,3884
4/16/2021,61.7,336
4/15/2021,61.89,236
4/14/2021,62,1754
4/13/2021,60.08,630
4/12/2021,59.58,1176
4/9/2021,59.12,224
4/8/2021,59.13,2192
4/7/2021,59.69,3056
4/6/2021,59.52,908
4/5/2021,58.9,8423
4/1/2021,60.43,6283
3/31/2021,58.42,13852
3/30/2021,59.3,12527
3/29/2021,59.99,9034
3/26/2021,59.85,9434
3/25/2021,58.08,18413
3/24/2021,60.08,21115
3/23/2021,57.86,27079
3/22/2021,60.06,8375
3/19/2021,59.82,31644
3/18/2021,59.06,26106
3/17/2021,62.01,11856
3/16/2021,61.87,10313
3/15/2021,62.04,15955
3/12/2021,62.22,15692
3/11/2021,62.36,15859
3/10/2021,61.28,25109
3/9/2021,61.19,20877
3/8/2021,61.53,20336
3/5/2021,62.01,33116
3/4/2021,60.35,28106
3/3/2021,58.84,16172
3/2/2021,57.76,18914
3/1/2021,58.03,15531
2/26/2021,58.86,1135
2/25/2021,60.47,7410
2/24/2021,60.53,6205
2/23/2021,59.13,2409
2/22/2021,58.87,4298
2/19/2021,57.24,808
2/18/2021,57.68,329
2/17/2021,57.93,609
2/16/2021,57.58,424
2/15/2021,57.5,326
2/12/2021,56.88,283
2/11/2021,56.21,647
2/10/2021,56.49,379
2/9/2021,56.24,386
2/8/2021,55.9,179
2/5/2021,54.88,1205
2/4/2021,54.51,272
2/3/2021,54.22,1298
2/2/2021,53.66,5014
2/1/2021,52.93,101
1/29/2021,52.03,1115
1/28/2021,52.15,959
1/27/2021,52.65,3798
1/26/2021,52.56,1724
1/25/2021,52.81,1255
1/22/2021,52.47,1143
1/21/2021,52.98,1575
1/20/2021,53.01,474
1/19/2021,53.14,344
1/18/2021,52.48,238
1/15/2021,52.88,174
1/14/2021,53.63,924
1/13/2021,53.35,1749
1/12/2021,53.21,149
1/11/2021,52.51,237
1/8/2021,52.45,436
1/7/2021,51.44,3460
1/6/2021,51.2,685
1/5/2021,51.21,217
1/4/2021,49.84,637
12/31/2020,50.32,89
12/30/2020,50.45,2089
12/29/2020,50.37,1045
12/28/2020,50.07,947
12/24/2020,50.45,1622
12/23/2020,50.28,997
12/22/2020,49.43,1271
12/21/2020,50.05,1430
12/18/2020,51,2416
12/17/2020,50.54,942
12/16/2020,49.94,2775
12/15/2020,49.62,1614
12/14/2020,49.25,2222
12/11/2020,48.76,1435
12/10/2020,48.94,5363
12/9/2020,48.11,2644
12/8/2020,48.26,1106
12/7/2020,48.19,1087
12/4/2020,48.24,6009
12/3/2020,47.59,2106
12/2/2020,47.64,4369
12/1/2020,47.27,680
11/30/2020,48.02,3195
11/27/2020,48.26,1708
11/26/2020,47.79,631
11/25/2020,48.38,4113
11/24/2020,47.66,5912
11/23/2020,46.34,2345
11/20/2020,45.89,2207
11/19/2020,45.54,810
11/18/2020,45.76,1213
11/17/2020,45.44,1463
11/16/2020,45.47,1825
11/13/2020,44.88,1322
11/12/2020,45.64,1258
11/11/2020,45.9,3101
11/10/2020,45.71,5609
11/9/2020,45.11,3358
11/6/2020,42.98,1638
11/5/2020,44.12,1400
11/4/2020,44.49,637
11/3/2020,43.41,1794
11/2/2020,43.02,2982
10/30/2020,41.65,839
10/29/2020,41.58,2286
10/28/2020,42.57,1612
10/27/2020,44.14,652
10/26/2020,43.46,656
10/23/2020,44.42,397
10/22/2020,45.16,771
10/21/2020,44.64,1049
10/20/2020,46,788
10/19/2020,45.53,384
10/16/2020,45.57,296
10/15/2020,45.74,630
10/14/2020,45.88,735
10/13/2020,45.44,1928
10/12/2020,44.97,1748
10/9/2020,45.83,1336
10/8/2020,46.27,2081
10/7/2020,45.42,1226
10/6/2020,46.06,156
10/5/2020,45.08,268
10/2/2020,43.33,538
10/1/2020,44.73,693
9/30/2020,45.55,30777
9/29/2020,44.74,31544
9/28/2020,45.83,21040
9/25/2020,45.62,18733
9/24/2020,45.82,25695
9/23/2020,45.56,23066
9/22/2020,45.55,20867
9/21/2020,45.43,30260
9/18/2020,46.85,29322
9/17/2020,47.02,45972
9/16/2020,46.54,45176
9/15/2020,45.52,40303
9/14/2020,44.86,39529
9/11/2020,44.76,30344
9/10/2020,44.91,37113
9/9/2020,45.46,38060
9/8/2020,44.63,61221
9/7/2020,46.53,17892
9/4/2020,47.02,39547
9/3/2020,48.04,44085
9/2/2020,48.01,39028
9/1/2020,48.72,22361
8/31/2020,48.33,15462
8/28/2020,48.88,361
8/27/2020,48.5,478
8/26/2020,49.03,1033
8/25/2020,49.07,549
8/24/2020,48.67,400
8/21/2020,48.08,431
8/20/2020,48.64,192
8/19/2020,48.89,76
8/18/2020,48.84,162
8/17/2020,48.79,256
8/14/2020,48.18,462
8/13/2020,48.2,194
8/12/2020,48.55,194
8/11/2020,47.79,229
8/10/2020,48.06,267
8/7/2020,47.54,164
8/6/2020,48.28,360
8/5/2020,48.34,1338
8/4/2020,47.86,733
8/3/2020,47.65,707
7/31/2020,46.55,1248
7/30/2020,46.27,230
7/29/2020,47.09,439
7/28/2020,46.81,175
7/27/2020,47.04,253
7/24/2020,46.67,394
7/23/2020,46.17,654
7/22/2020,46.74,196
7/21/2020,46.66,800
7/20/2020,46.01,77
7/17/2020,45.79,367
7/16/2020,45.76,192
7/15/2020,46.03,1024
7/14/2020,45.72,1360
7/13/2020,45.49,322
7/10/2020,45.89,1052
7/9/2020,45.11,378
7/8/2020,45.75,75
7/7/2020,45.41,519
7/6/2020,45.27,526
7/3/2020,45.03,144
7/2/2020,45.06,541
7/1/2020,44.3,178
6/30/2020,43.63,992
6/29/2020,44.21,1275
6/26/2020,43.15,1465
6/25/2020,43.52,2505
6/24/2020,43.02,2245
6/23/2020,44.54,1101
6/22/2020,44.75,2965
6/19/2020,43.93,3343
6/18/2020,43.53,3194
6/17/2020,43.41,1456
6/16/2020,44.16,2197
6/15/2020,43.29,2457
6/12/2020,42.35,1292
6/11/2020,42.28,1794
6/10/2020,44.68,2366
6/9/2020,44.65,2890
6/8/2020,44.03,1676
6/5/2020,45.24,6212
6/4/2020,43.95,3712
6/3/2020,43.59,5506
6/2/2020,43.15,3457
6/1/2020,42.45,1934
5/29/2020,42.38,738
5/28/2020,41.27,1350
5/27/2020,40.79,2543
5/26/2020,41.4,2108
5/25/2020,40.82,41
5/22/2020,40.24,1044
5/21/2020,40.6,840
5/20/2020,40.48,683
5/19/2020,39.87,1049
5/18/2020,40.01,2203
5/15/2020,38.16,4639
5/14/2020,37.65,2308
5/13/2020,36.9,1251
5/12/2020,37.01,965
5/11/2020,37.31,481
5/8/2020,38.54,469
5/7/2020,36.76,815
5/6/2020,36.86,1644
5/5/2020,37.95,2389
5/4/2020,36.08,1060
5/1/2020,36.28,781
4/30/2020,36.78,1798
4/29/2020,35.44,4320
4/28/2020,35.16,1443
4/27/2020,35.37,1741
4/24/2020,35.89,3217
4/23/2020,36.15,1806
4/22/2020,36.48,1099
4/21/2020,35.47,4873
4/20/2020,39.4,1334
4/17/2020,39.66,1631
4/16/2020,39.61,2261
4/15/2020,39.56,3144
4/14/2020,41.65,1636
4/13/2020,41.53,946
4/9/2020,40.47,1069
4/8/2020,40.52,1051
4/7/2020,40.78,1280
4/6/2020,40.17,968
4/3/2020,39.89,2665
4/2/2020,39.38,1692
4/1/2020,38.63,1670
3/31/2020,39.67,25586
3/30/2020,39.9,27008
3/27/2020,39.78,31720
3/26/2020,39.31,30056
3/25/2020,40.32,29517
3/24/2020,39.24,19443
3/23/2020,38.46,28411
3/20/2020,37.47,34219
3/19/2020,38.78,34897
3/18/2020,36.6,44282
3/17/2020,39.81,30728
3/16/2020,40.55,48752
3/13/2020,43.03,52556
3/12/2020,43.59,88253
3/11/2020,44.33,58150
3/10/2020,44.39,54329
3/9/2020,42.03,70606
3/6/2020,49.28,42336
3/5/2020,51.78,11862
3/4/2020,52.53,22279
3/3/2020,52.58,22067
3/2/2020,52.41,17922
2/28/2020,50.97,1319
2/27/2020,52.75,719
2/26/2020,53.45,703
2/25/2020,54.22,2350
2/24/2020,55.73,2649
2/21/2020,56.62,2218
2/20/2020,57.15,551
2/19/2020,57.26,2147
2/18/2020,56.62,640
2/17/2020,56.53,268
2/14/2020,56.35,1004
2/13/2020,56.06,483
2/12/2020,55.87,1265
2/11/2020,54.97,1138
2/10/2020,54.83,1215
2/7/2020,55.26,1455
2/6/2020,55.36,1220
2/5/2020,54.91,1231
2/4/2020,54.06,3852
2/3/2020,54.34,3659
1/31/2020,54.79,2724
1/30/2020,54.89,3007
1/29/2020,55.27,1092
1/28/2020,55.32,1245
1/27/2020,55.08,1434
1/24/2020,55.63,406
1/23/2020,56.9,911
1/22/2020,58.02,915
1/21/2020,59.03,611
1/20/2020,59.04,290
1/17/2020,58.85,543
1/16/2020,58.89,849
1/15/2020,58.61,648
1/14/2020,58.95,1946
1/13/2020,58.79,829
1/10/2020,59.29,394
1/9/2020,59.47,405
1/8/2020,59.33,1931
1/7/2020,61.35,1607
1/6/2020,61.4,672
1/3/2020,61.22,811
1/2/2020,60.37,196
12/31/2019,59.96,623
12/30/2019,60.87,1125
12/27/2019,61.03,1068
12/26/2019,60.89,186
12/24/2019,60.59,270
12/23/2019,60.06,1059
12/20/2019,59.91,1703
12/19/2019,59.98,2363
12/18/2019,59.98,1182
12/17/2019,60.05,1885
12/16/2019,59.79,1147
12/13/2019,59.56,2232
12/12/2019,59.03,6713
12/11/2019,58.69,997
12/10/2019,59.22,1562
12/9/2019,58.93,1043
12/6/2019,58.85,2496
12/5/2019,58.56,1225
12/4/2019,58.51,1427
12/3/2019,57.07,890
12/2/2019,57.13,1610
11/29/2019,56.63,680
11/28/2019,59.27,356
11/27/2019,58.9,973
11/26/2019,59.17,1199
11/25/2019,58.68,1715
11/22/2019,58.5,808
11/21/2019,58.96,1611
11/20/2019,57.98,1373
11/19/2019,56.84,873
11/18/2019,57.93,405
11/15/2019,58.63,1456
11/14/2019,57.99,1300
11/13/2019,58.28,916
11/12/2019,58.04,767
11/11/2019,57.87,527
11/8/2019,58.02,1231
11/7/2019,57.71,972
11/6/2019,57.24,1398
11/5/2019,58.46,1613
11/4/2019,57.98,706
11/1/2019,57.84,1085
10/31/2019,56.07,1366
10/30/2019,56.66,928
10/29/2019,57.8,2043
10/28/2019,57.85,1055
10/25/2019,58.23,1635
10/24/2019,57.9,1582
10/23/2019,57.57,1114
10/22/2019,56.57,1569
10/21/2019,56.18,1090
10/18/2019,56.26,543
10/17/2019,56.54,1066
10/16/2019,56.57,780
10/15/2019,56.18,407
10/14/2019,56.87,394
10/11/2019,57.37,355
10/10/2019,56.19,1999
10/9/2019,55.65,265
10/8/2019,55.68,1339
10/7/2019,55.58,816
10/4/2019,55.52,1104
10/3/2019,54.96,3040
10/2/2019,55.24,1505
10/1/2019,55.82,2102
9/30/2019,55.93,27867
9/27/2019,57.02,27079
9/26/2019,57.52,30623
9/25/2019,57.41,40682
9/24/2019,57.95,37331
9/23/2019,59.01,28499
9/20/2019,58.36,28990
9/19/2019,58.38,52416
9/18/2019,58.15,50469
9/17/2019,58.93,113814
9/16/2019,60.43,158406
9/13/2019,56.65,34631
9/12/2019,57.07,59477
9/11/2019,57.49,57852
9/10/2019,58.51,60545
9/9/2019,58.48,38388
9/6/2019,57.82,33453
9/5/2019,57.58,45516
9/4/2019,57.51,36334
9/3/2019,55.55,50304
9/2/2019,55.79,14261
8/30/2019,56.26,1734
8/29/2019,57.48,840
8/28/2019,57.15,979
8/27/2019,56.65,2093
8/26/2019,55.87,2597
8/23/2019,56.36,4511
8/22/2019,57.06,1156
8/21/2019,57.33,1498
8/20/2019,57.16,1284
8/19/2019,56.86,865
8/16/2019,56.09,579
8/15/2019,55.98,1044
8/14/2019,57.11,963
8/13/2019,58.73,400
8/12/2019,56.47,638
8/9/2019,56.44,776
8/8/2019,55.57,493
8/7/2019,54.93,2921
8/6/2019,56.91,1288
8/5/2019,57.5,1606
8/2/2019,58.73,2399
8/1/2019,57.31,2518
7/31/2019,61.44,1204
7/30/2019,61.21,640
7/29/2019,60.56,1127
7/26/2019,60.62,500
7/25/2019,60.49,1214
7/24/2019,60.38,834
7/23/2019,60.92,1196
7/22/2019,60.53,595
7/19/2019,60.11,291
7/18/2019,59.28,803
7/17/2019,60.38,364
7/16/2019,60.85,1071
7/15/2019,62.66,375
7/12/2019,63.29,672
7/11/2019,63.37,1155
7/10/2019,63.8,1104
7/9/2019,61.82,194
7/8/2019,61.49,547
7/5/2019,61.35,454
7/4/2019,60.83,348
7/3/2019,61.35,595
7/2/2019,60.17,836
7/1/2019,62.32,822
6/28/2019,61.99,1536
6/27/2019,62.78,1504
6/26/2019,62.85,2010
6/25/2019,61.89,1708
6/24/2019,61.71,1221
6/21/2019,61.69,1945
6/20/2019,61.38,3021
6/19/2019,59.18,3225
6/18/2019,59.47,1656
6/17/2019,58.22,2125
6/14/2019,58.79,1640
6/13/2019,58.63,3984
6/12/2019,57.72,1834
6/11/2019,59.56,2894
6/10/2019,59.22,3549
6/7/2019,59.41,3408
6/6/2019,58.02,7343
6/5/2019,57.17,3809
6/4/2019,58.84,3057
6/3/2019,58.66,2873
5/31/2019,59.03,2392
5/30/2019,61.87,2042
5/29/2019,63.81,2364
5/28/2019,64.27,724
5/27/2019,64.27,286
5/24/2019,63.1,994
5/23/2019,62.04,2522
5/22/2019,65.16,1405
5/21/2019,66.44,15358
5/20/2019,66.32,774
5/17/2019,66.12,627
5/16/2019,66.47,1037
5/15/2019,66.01,1021
5/14/2019,65.49,1066
5/13/2019,64.74,559
5/10/2019,65.01,636
5/9/2019,65.07,448
5/8/2019,65.54,717
5/7/2019,64.78,448
5/6/2019,65.82,168
5/3/2019,65.46,301
5/2/2019,65.58,724
5/1/2019,67.02,415
4/30/2019,67.3,716
4/29/2019,66.92,523
4/26/2019,66.89,585
