Security,CO8 Comdty                                                      ,
11/22/2021,75.59,8446
11/19/2021,74.52,11962
11/18/2021,76.45,6914
11/17/2021,75.35,8080
11/16/2021,76.97,6153
11/15/2021,76.72,5277
11/12/2021,76.71,7062
11/11/2021,77.27,6440
11/10/2021,76.84,10540
11/9/2021,78.58,13377
11/8/2021,77.89,7344
11/5/2021,77.35,8497
11/4/2021,75.26,15859
11/3/2021,75.83,6511
11/2/2021,78,6830
11/1/2021,77.93,9518
10/29/2021,78.13,10782
10/28/2021,78.37,9604
10/27/2021,78.59,11309
10/26/2021,80.09,7260
10/25/2021,79.83,14097
10/22/2021,79.33,14004
10/21/2021,79.22,8747
10/20/2021,80.53,7452
10/19/2021,79.72,6324
10/18/2021,79.21,7611
10/15/2021,79.68,8509
10/14/2021,79.18,9279
10/13/2021,78.62,12044
10/12/2021,78.64,10114
10/11/2021,78.7,5414
10/8/2021,77.51,8167
10/7/2021,77.21,9860
10/6/2021,76.32,12363
10/5/2021,77.68,9353
10/4/2021,76.41,8444
10/1/2021,74.8,6734
9/30/2021,74.29,58885
9/29/2021,74.26,42728
9/28/2021,74.33,53005
9/27/2021,74.63,60342
9/24/2021,73.1,34160
9/23/2021,72.4,35839
9/22/2021,71.38,44113
9/21/2021,69.91,26916
9/20/2021,69.43,39525
9/17/2021,70.9,33289
9/16/2021,71.42,34067
9/15/2021,71.35,61613
9/14/2021,69.95,43302
9/13/2021,70.04,26872
9/10/2021,69.48,28282
9/9/2021,68.09,48141
9/8/2021,68.94,37645
9/7/2021,68.55,25872
9/6/2021,69.06,12575
9/3/2021,69.36,32204
9/2/2021,69.76,59540
9/1/2021,68.57,29996
8/31/2021,68.8,6254
8/30/2021,69.15,4685
8/27/2021,68.78,4419
8/26/2021,67.4,4893
8/25/2021,68.26,9163
8/24/2021,67.54,6825
8/23/2021,65.83,6240
8/20/2021,62.6,6871
8/19/2021,63.83,10354
8/18/2021,65.46,9940
8/17/2021,66.26,6068
8/16/2021,66.9,10074
8/13/2021,67.87,2888
8/12/2021,68.47,5694
8/11/2021,68.58,8164
8/10/2021,67.75,7183
8/9/2021,66.27,9315
8/6/2021,67.88,4964
8/5/2021,68.1,6872
8/4/2021,67.18,8496
8/3/2021,68.7,9118
8/2/2021,68.9,5400
7/30/2021,71.45,2902
7/29/2021,71.33,8218
7/28/2021,70.11,3766
7/27/2021,69.61,4886
7/26/2021,69.73,5549
7/23/2021,69.57,3409
7/22/2021,69.41,10914
7/21/2021,68.33,8942
7/20/2021,65.83,12271
7/19/2021,65.31,8577
7/16/2021,69.75,6533
7/15/2021,69.4,2922
7/14/2021,70.26,4310
7/13/2021,71.78,1731
7/12/2021,70.57,2720
7/9/2021,70.73,3985
7/8/2021,69.38,8462
7/7/2021,68.69,5943
7/6/2021,69.61,7592
7/5/2021,72.09,3781
7/2/2021,71.58,3179
7/1/2021,71.24,5472
6/30/2021,70.76,13715
6/29/2021,70.73,11641
6/28/2021,70.62,10165
6/25/2021,71.56,9614
6/24/2021,71.12,11908
6/23/2021,70.8,9926
6/22/2021,70.31,14704
6/21/2021,70.1,24271
6/18/2021,69.14,14087
6/17/2021,68.8,16000
6/16/2021,70.11,22005
6/15/2021,69.86,14804
6/14/2021,69.14,8855
6/11/2021,69.02,14719
6/10/2021,68.92,22492
6/9/2021,68.78,12163
6/8/2021,68.85,12115
6/7/2021,68.3,11390
6/4/2021,68.49,10290
6/3/2021,67.92,11379
6/2/2021,67.95,11917
6/1/2021,67.03,14704
5/31/2021,66.27,1522
5/28/2021,66.07,4335
5/27/2021,66.55,4449
5/26/2021,66.19,3761
5/25/2021,65.95,4259
5/24/2021,65.97,4840
5/21/2021,64.16,6313
5/20/2021,63,7158
5/19/2021,64.02,5297
5/18/2021,65.88,10068
5/17/2021,66.38,5736
5/14/2021,65.85,5719
5/13/2021,64.8,3586
5/12/2021,66.98,8118
5/11/2021,66.28,4296
5/10/2021,65.87,4344
5/7/2021,65.65,4591
5/6/2021,65.22,6673
5/5/2021,65.81,7285
5/4/2021,65.68,5559
5/3/2021,64.45,2535
4/30/2021,63.94,7212
4/29/2021,65.18,7893
4/28/2021,64.31,9406
4/27/2021,63.59,9878
4/26/2021,62.8,6585
4/23/2021,62.96,5650
4/22/2021,62.32,7939
4/21/2021,62.13,5311
4/20/2021,63.11,8236
4/19/2021,63.67,3953
4/16/2021,63.62,4059
4/15/2021,63.81,4611
4/14/2021,63.78,7053
4/13/2021,61.38,6160
4/12/2021,60.86,10733
4/9/2021,60.46,4868
4/8/2021,60.54,5664
4/7/2021,60.95,16463
4/6/2021,60.73,9924
4/5/2021,60.1,6542
4/1/2021,62.13,13518
3/31/2021,60.22,78028
3/30/2021,61.24,59446
3/29/2021,61.97,70576
3/26/2021,61.71,89701
3/25/2021,59.61,123369
3/24/2021,61.85,128520
3/23/2021,59.15,196359
3/22/2021,61.97,73196
3/19/2021,61.71,212375
3/18/2021,60.68,217265
3/17/2021,64.32,121772
3/16/2021,64.29,82033
3/15/2021,64.55,79344
3/12/2021,64.79,62724
3/11/2021,64.98,80180
3/10/2021,63.7,116725
3/9/2021,63.53,94850
3/8/2021,63.96,116740
3/5/2021,64.58,138801
3/4/2021,62.64,188327
3/3/2021,60.67,106739
3/2/2021,59.44,102088
3/1/2021,59.96,88948
2/26/2021,61,7494
2/25/2021,62.74,9740
2/24/2021,62.81,7485
2/23/2021,61.24,8585
2/22/2021,61,6850
2/19/2021,59.09,8361
2/18/2021,59.76,13466
2/17/2021,60.09,9695
2/16/2021,59.62,5519
2/15/2021,59.56,10150
2/12/2021,58.86,5917
2/11/2021,58,5187
2/10/2021,58.32,8683
2/9/2021,58.06,8595
2/8/2021,57.72,8052
2/5/2021,56.62,8205
2/4/2021,56.18,5932
2/3/2021,55.85,7940
2/2/2021,55.11,5693
2/1/2021,54.19,5096
1/29/2021,53.31,6463
1/28/2021,53.43,9836
1/27/2021,53.94,4848
1/26/2021,53.92,6643
1/25/2021,54.1,5481
1/22/2021,53.74,9983
1/21/2021,54.36,3701
1/20/2021,54.38,6025
1/19/2021,54.42,10383
1/18/2021,53.58,3996
1/15/2021,54,4696
1/14/2021,55,14481
1/13/2021,54.68,11976
1/12/2021,54.74,8819
1/11/2021,53.91,8166
1/8/2021,53.92,10897
1/7/2021,52.72,11598
1/6/2021,52.56,14192
1/5/2021,52.31,8909
1/4/2021,50.5,5340
12/31/2020,51.05,3229
12/30/2020,51.19,6447
12/29/2020,50.99,6763
12/28/2020,50.69,2455
12/24/2020,51.09,4513
12/23/2020,50.94,8472
12/22/2020,49.99,11138
12/21/2020,50.68,10282
12/18/2020,51.76,10489
12/17/2020,51.2,15353
12/16/2020,50.59,12021
12/15/2020,50.22,11033
12/14/2020,49.84,13149
12/11/2020,49.42,11489
12/10/2020,49.6,19366
12/9/2020,48.57,13304
12/8/2020,48.73,14999
12/7/2020,48.69,13418
12/4/2020,48.84,13754
12/3/2020,48.17,18909
12/2/2020,47.94,17473
12/1/2020,47.37,12394
11/30/2020,48.11,7277
11/27/2020,48.39,7980
11/26/2020,47.86,4761
11/25/2020,48.51,10115
11/24/2020,47.79,16063
11/23/2020,46.18,8515
11/20/2020,45.59,5902
11/19/2020,45.18,2703
11/18/2020,45.36,7836
11/17/2020,45.03,4058
11/16/2020,45.03,7625
11/13/2020,44.26,4863
11/12/2020,45.07,7053
11/11/2020,45.34,10854
11/10/2020,45.17,6654
11/9/2020,44.32,8565
11/6/2020,41.8,9253
11/5/2020,43.1,3910
11/4/2020,43.47,5913
11/3/2020,42.25,8549
11/2/2020,41.74,8252
10/30/2020,40.31,9161
10/29/2020,40.41,9997
10/28/2020,41.56,6224
10/27/2020,43.27,5880
10/26/2020,42.55,5026
10/23/2020,43.58,10987
10/22/2020,44.33,4305
10/21/2020,43.77,5406
10/20/2020,45.19,5372
10/19/2020,44.68,3405
10/16/2020,44.77,3547
10/15/2020,44.97,5218
10/14/2020,45.14,3746
10/13/2020,44.57,3148
10/12/2020,44.02,3072
10/9/2020,45,4193
10/8/2020,45.43,6493
10/7/2020,44.4,6331
10/6/2020,45.04,4723
10/5/2020,43.94,4986
10/2/2020,42.07,4645
10/1/2020,43.55,6609
9/30/2020,44.39,35938
9/29/2020,43.57,34413
9/28/2020,44.77,23015
9/25/2020,44.47,24194
9/24/2020,44.66,28559
9/23/2020,44.36,28095
9/22/2020,44.32,21796
9/21/2020,44.19,29118
9/18/2020,45.73,40275
9/17/2020,45.87,46642
9/16/2020,45.19,43827
9/15/2020,43.9,48911
9/14/2020,43.23,36362
9/11/2020,43.18,32053
9/10/2020,43.33,35612
9/9/2020,43.95,37933
9/8/2020,43.07,48122
9/7/2020,45.12,18554
9/4/2020,45.7,35052
9/3/2020,46.93,46560
9/2/2020,47,49007
9/1/2020,47.82,20908
8/31/2020,47.47,15325
8/28/2020,47.88,5411
8/27/2020,47.54,7078
8/26/2020,48.07,5694
8/25/2020,48.09,3814
8/24/2020,47.64,2672
8/21/2020,47.04,4636
8/20/2020,47.7,3889
8/19/2020,48.02,2977
8/18/2020,48.06,4031
8/17/2020,48,5189
8/14/2020,47.39,7706
8/13/2020,47.38,7339
8/12/2020,47.76,7628
8/11/2020,46.9,6439
8/10/2020,47.17,5263
8/7/2020,46.58,6310
8/6/2020,47.32,3495
8/5/2020,47.44,6075
8/4/2020,46.79,3851
8/3/2020,46.5,2885
7/31/2020,45.33,2940
7/30/2020,45.13,4282
7/29/2020,46,4772
7/28/2020,45.64,3747
7/27/2020,45.93,7291
7/24/2020,45.57,8061
7/23/2020,45.1,6400
7/22/2020,45.8,4971
7/21/2020,45.72,7557
7/20/2020,44.83,2964
7/17/2020,44.62,2027
7/16/2020,44.64,3712
7/15/2020,44.95,5912
7/14/2020,44.49,3426
7/13/2020,44.27,4376
7/10/2020,44.7,4010
7/9/2020,43.86,2849
7/8/2020,44.63,2519
7/7/2020,44.39,3732
7/6/2020,44.24,1913
7/3/2020,43.9,2045
7/2/2020,44.01,4027
7/1/2020,43.16,4665
6/30/2020,42.4,22524
6/29/2020,42.95,13456
6/26/2020,41.87,14631
6/25/2020,42.33,10894
6/24/2020,41.81,11486
6/23/2020,43.61,8274
6/22/2020,43.81,12527
6/19/2020,42.86,13622
6/18/2020,42.34,12402
6/17/2020,42.05,10453
6/16/2020,42.75,18320
6/15/2020,41.75,12303
6/12/2020,40.79,13322
6/11/2020,40.65,18929
6/10/2020,43.32,14576
6/9/2020,43.2,13472
6/8/2020,42.56,21934
6/5/2020,43.83,27309
6/4/2020,42.26,11507
6/3/2020,41.92,14828
6/2/2020,41.45,14609
6/1/2020,40.45,14409
5/29/2020,40.17,17672
5/28/2020,38.91,7179
5/27/2020,38.47,9029
5/26/2020,39.41,12007
5/25/2020,38.9,451
5/22/2020,38.39,8709
5/21/2020,38.87,8674
5/20/2020,38.63,12442
5/19/2020,37.87,9656
5/18/2020,37.99,16438
5/15/2020,36.05,12963
5/14/2020,35.3,12798
5/13/2020,34.38,13008
5/12/2020,34.83,9882
5/11/2020,35.01,8376
5/8/2020,36.35,4483
5/7/2020,34.53,9750
5/6/2020,34.75,8907
5/5/2020,35.97,9962
5/4/2020,33.61,5417
5/1/2020,33.44,4441
4/30/2020,33.65,18578
4/29/2020,32.19,16137
4/28/2020,31.73,16220
4/27/2020,32.15,12181
4/24/2020,32.84,14368
4/23/2020,33.08,12810
4/22/2020,33.24,18878
4/21/2020,32.22,30706
4/20/2020,37,13087
4/17/2020,37.63,12962
4/16/2020,37.63,20713
4/15/2020,37.63,21153
4/14/2020,39.96,21136
4/13/2020,40.1,6531
4/9/2020,38.77,15874
4/8/2020,38.85,19096
4/7/2020,38.93,14798
4/6/2020,38.44,10662
4/3/2020,38.29,18860
4/2/2020,37.31,19501
4/1/2020,36.07,18104
3/31/2020,37.07,118455
3/30/2020,37.4,119731
3/27/2020,37.41,119192
3/26/2020,36.99,100935
3/25/2020,38,122422
3/24/2020,36.91,82387
3/23/2020,36.06,128158
3/20/2020,35.09,142331
3/19/2020,36.3,144768
3/18/2020,33.4,190911
3/17/2020,36.69,128630
3/16/2020,37.55,171102
3/13/2020,40.48,177646
3/12/2020,40.76,298574
3/11/2020,41.57,240577
3/10/2020,41.63,232227
3/9/2020,38.84,342858
3/6/2020,47.53,253069
3/5/2020,51.01,92055
3/4/2020,51.85,114268
3/3/2020,51.99,132229
3/2/2020,51.89,117595
2/28/2020,50.14,16020
2/27/2020,52.18,20651
2/26/2020,53.15,11302
2/25/2020,54.24,13931
2/24/2020,55.78,12046
2/21/2020,57.05,16223
2/20/2020,57.74,17478
2/19/2020,57.88,9688
2/18/2020,57.09,15657
2/17/2020,57.09,4145
2/14/2020,56.93,14381
2/13/2020,56.54,12079
2/12/2020,56.23,15320
2/11/2020,55,12072
2/10/2020,54.66,14332
2/7/2020,55.38,11580
2/6/2020,55.58,16781
2/5/2020,55.2,14867
2/4/2020,54.12,21553
2/3/2020,54.42,28111
1/31/2020,55.41,27762
1/30/2020,55.63,31197
1/29/2020,56.41,17324
1/28/2020,56.33,19824
1/27/2020,56.02,20706
1/24/2020,56.81,9348
1/23/2020,58.14,23320
1/22/2020,59.26,14373
1/21/2020,60.48,11652
1/20/2020,60.75,3693
1/17/2020,60.55,4598
1/16/2020,60.56,5201
1/15/2020,60.16,6302
1/14/2020,60.6,7390
1/13/2020,60.38,5013
1/10/2020,61.02,4448
1/9/2020,61.33,9567
1/8/2020,61.3,15517
1/7/2020,63.79,6117
1/6/2020,64.06,9240
1/3/2020,63.89,17702
1/2/2020,62.41,4531
12/31/2019,62.03,13751
12/30/2019,63.18,11987
12/27/2019,63.34,6389
12/26/2019,63.26,5288
12/24/2019,62.78,3357
12/23/2019,62.14,8414
12/20/2019,61.94,15136
12/19/2019,62.12,15885
12/18/2019,61.93,13440
12/17/2019,61.91,24175
12/16/2019,61.43,10296
12/13/2019,61.19,15952
12/12/2019,60.47,17137
12/11/2019,60.09,12493
12/10/2019,60.74,13387
12/9/2019,60.43,11919
12/6/2019,60.42,19746
12/5/2019,59.86,16931
12/4/2019,59.72,21020
12/3/2019,58.02,13056
12/2/2019,58.13,14951
11/29/2019,57.88,9357
11/28/2019,60.62,6893
11/27/2019,60.28,17060
11/26/2019,60.53,16862
11/25/2019,60.01,9840
11/22/2019,59.74,6735
11/21/2019,60.24,7754
11/20/2019,59.05,10432
11/19/2019,57.74,8720
11/18/2019,59.03,6442
11/15/2019,59.83,9221
11/14/2019,59.09,13070
11/13/2019,59.31,5556
11/12/2019,59.05,8188
11/11/2019,58.94,4057
11/8/2019,59.16,7075
11/7/2019,58.85,7681
11/6/2019,58.32,7894
11/5/2019,59.62,5694
11/4/2019,59.03,6857
11/1/2019,58.79,4535
10/31/2019,57.04,6979
10/30/2019,57.72,10273
10/29/2019,58.88,4729
10/28/2019,58.95,2988
10/25/2019,59.37,3858
10/24/2019,58.98,4006
10/23/2019,58.62,5426
10/22/2019,57.44,7002
10/21/2019,56.9,4026
10/18/2019,57.07,5784
10/17/2019,57.38,4891
10/16/2019,57.4,6441
10/15/2019,56.92,5532
10/14/2019,57.61,4857
10/11/2019,58.29,6495
10/10/2019,56.96,7113
10/9/2019,56.26,4111
10/8/2019,56.23,6605
10/7/2019,56.19,5019
10/4/2019,56.09,6292
10/3/2019,55.5,7558
10/2/2019,55.74,8199
10/1/2019,56.56,5544
9/30/2019,56.83,31375
9/27/2019,58.12,32891
9/26/2019,58.69,43400
9/25/2019,58.51,43038
9/24/2019,59.12,47468
9/23/2019,60.44,33685
9/20/2019,59.94,32463
9/19/2019,60.08,52127
9/18/2019,59.67,64141
9/17/2019,60.39,135291
9/16/2019,62.88,191733
9/13/2019,57.36,42467
9/12/2019,57.77,75464
9/11/2019,58.27,61982
9/10/2019,59.48,58999
9/9/2019,59.55,43757
9/6/2019,58.68,48043
9/5/2019,58.38,46635
9/4/2019,58.27,41876
9/3/2019,56.09,58714
9/2/2019,56.41,14290
8/30/2019,57.09,9007
8/29/2019,58.42,9741
8/28/2019,57.97,5630
8/27/2019,57.31,8468
8/26/2019,56.42,7929
8/23/2019,57.06,17427
8/22/2019,57.85,5918
8/21/2019,58.19,6786
8/20/2019,58,7492
8/19/2019,57.66,6344
8/16/2019,56.76,4738
8/15/2019,56.58,4458
8/14/2019,57.82,9531
8/13/2019,59.56,7260
8/12/2019,57.15,3669
8/9/2019,57.05,3963
8/8/2019,56.03,6854
8/7/2019,55.25,10279
8/6/2019,57.57,6280
8/5/2019,58.24,7483
8/2/2019,59.8,5509
8/1/2019,58.41,9055
7/31/2019,62.97,7915
7/30/2019,62.66,7824
7/29/2019,61.87,3647
7/26/2019,61.71,3076
7/25/2019,61.65,7723
7/24/2019,61.59,6185
7/23/2019,62.17,4818
7/22/2019,61.61,5327
7/19/2019,61.12,5662
7/18/2019,60.35,13284
7/17/2019,61.56,5232
7/16/2019,62.08,6960
7/15/2019,64.02,5657
7/12/2019,64.63,4774
7/11/2019,64.64,4866
7/10/2019,65.1,9653
7/9/2019,62.76,4921
7/8/2019,62.51,2113
7/5/2019,62.45,1649
7/4/2019,61.75,734
7/3/2019,62.35,4802
7/2/2019,61.11,5841
7/1/2019,63.48,7240
6/28/2019,63.16,11669
6/27/2019,64.02,11710
6/26/2019,64.09,21888
6/25/2019,62.89,13639
6/24/2019,62.76,17459
6/21/2019,62.75,12026
6/20/2019,62.25,17553
6/19/2019,59.76,9588
6/18/2019,60.04,13527
6/17/2019,58.69,14715
6/14/2019,59.41,11072
6/13/2019,59.14,20360
6/12/2019,58.06,13749
6/11/2019,60.1,12422
6/10/2019,59.83,12544
