Security,CO10 Comdty                                                     ,
11/22/2021,74.62,1602
11/19/2021,73.56,3257
11/18/2021,75.43,1844
11/17/2021,74.4,2122
11/16/2021,75.91,2130
11/15/2021,75.68,2246
11/12/2021,75.68,5304
11/11/2021,76.22,6471
11/10/2021,75.8,4010
11/9/2021,77.43,4321
11/8/2021,76.83,1213
11/5/2021,76.29,9867
11/4/2021,74.27,6608
11/3/2021,74.67,2715
11/2/2021,76.73,1968
11/1/2021,76.65,8307
10/29/2021,76.84,9061
10/28/2021,77.1,5911
10/27/2021,77.3,5797
10/26/2021,78.68,7490
10/25/2021,78.47,12264
10/22/2021,77.93,8040
10/21/2021,77.89,8751
10/20/2021,79.19,7435
10/19/2021,78.39,6845
10/18/2021,77.93,7035
10/15/2021,78.4,4255
10/14/2021,78,7244
10/13/2021,77.47,5852
10/12/2021,77.45,5087
10/11/2021,77.46,6001
10/8/2021,76.27,5879
10/7/2021,75.98,5328
10/6/2021,75.13,5418
10/5/2021,76.48,7924
10/4/2021,75.29,17650
10/1/2021,73.8,8133
9/30/2021,73.24,7232
9/29/2021,73.23,3368
9/28/2021,73.27,5162
9/27/2021,73.53,5671
9/24/2021,72.03,3045
9/23/2021,71.4,1353
9/22/2021,70.42,4378
9/21/2021,69.06,3501
9/20/2021,68.59,1510
9/17/2021,70.01,2722
9/16/2021,70.54,4557
9/15/2021,70.47,4807
9/14/2021,69.2,3222
9/13/2021,69.31,4160
9/10/2021,68.79,2908
9/9/2021,67.44,3961
9/8/2021,68.25,3706
9/7/2021,67.92,1200
9/6/2021,68.39,2946
9/3/2021,68.67,4628
9/2/2021,69.04,10681
9/1/2021,67.89,2967
8/31/2021,68.08,3059
8/30/2021,68.4,3232
8/27/2021,68.08,2169
8/26/2021,66.76,4148
8/25/2021,67.58,4721
8/24/2021,66.9,2760
8/23/2021,65.23,3501
8/20/2021,62.12,2147
8/19/2021,63.35,4269
8/18/2021,64.95,3140
8/17/2021,65.71,2534
8/16/2021,66.36,4346
8/13/2021,67.29,1587
8/12/2021,67.85,3665
8/11/2021,67.95,4746
8/10/2021,67.14,2427
8/9/2021,65.72,2880
8/6/2021,67.25,2113
8/5/2021,67.44,748
8/4/2021,66.54,4398
8/3/2021,67.96,6443
8/2/2021,68.11,1462
7/30/2021,70.61,18133
7/29/2021,70.49,26086
7/28/2021,69.32,15693
7/27/2021,68.79,16801
7/26/2021,68.9,20279
7/23/2021,68.75,15750
7/22/2021,68.61,28706
7/21/2021,67.61,35452
7/20/2021,65.16,42022
7/19/2021,64.74,49108
7/16/2021,69.03,21131
7/15/2021,68.66,26355
7/14/2021,69.44,26451
7/13/2021,70.88,21874
7/12/2021,69.68,19861
7/9/2021,69.81,17983
7/8/2021,68.5,23024
7/7/2021,67.86,30815
7/6/2021,68.76,36609
7/5/2021,71.16,14235
7/2/2021,70.7,20758
7/1/2021,70.35,36123
6/30/2021,69.88,3083
6/29/2021,69.89,2222
6/28/2021,69.79,984
6/25/2021,70.68,1539
6/24/2021,70.24,2028
6/23/2021,69.92,1766
6/22/2021,69.44,1880
6/21/2021,69.21,2264
6/18/2021,68.29,2656
6/17/2021,67.95,2315
6/16/2021,69.24,2282
6/15/2021,69,1542
6/14/2021,68.35,1911
6/11/2021,68.26,8690
6/10/2021,68.18,3070
6/9/2021,68.05,1278
6/8/2021,68.11,1657
6/7/2021,67.57,1739
6/4/2021,67.72,2295
6/3/2021,67.16,970
6/2/2021,67.19,5190
6/1/2021,66.35,1653
5/31/2021,65.62,44
5/28/2021,65.37,1274
5/27/2021,65.84,1374
5/26/2021,65.53,876
5/25/2021,65.3,497
5/24/2021,65.33,1886
5/21/2021,63.6,1210
5/20/2021,62.46,1925
5/19/2021,63.41,2022
5/18/2021,65.2,3898
5/17/2021,65.67,977
5/14/2021,65.21,2002
5/13/2021,64.25,939
5/12/2021,66.4,1361
5/11/2021,65.71,2304
5/10/2021,65.28,1256
5/7/2021,65.04,1829
5/6/2021,64.61,1299
5/5/2021,65.12,2634
5/4/2021,64.99,3081
5/3/2021,63.81,4150
4/30/2021,63.24,5824
4/29/2021,64.45,7186
4/28/2021,63.66,8068
4/27/2021,63,12400
4/26/2021,62.24,4454
4/23/2021,62.35,5605
4/22/2021,61.72,6712
4/21/2021,61.47,7463
4/20/2021,62.37,7313
4/19/2021,62.93,5169
4/16/2021,62.89,4070
4/15/2021,63.09,6607
4/14/2021,63.12,8279
4/13/2021,60.89,4413
4/12/2021,60.37,8012
4/9/2021,59.94,4841
4/8/2021,59.99,4959
4/7/2021,60.45,8505
4/6/2021,60.25,7835
4/5/2021,59.63,5273
4/1/2021,61.47,17521
3/31/2021,59.51,2787
3/30/2021,60.47,2399
3/29/2021,61.19,3568
3/26/2021,60.98,3635
3/25/2021,59.02,3954
3/24/2021,61.18,10095
3/23/2021,58.63,10182
3/22/2021,61.2,1958
3/19/2021,60.96,9770
3/18/2021,60.02,6218
3/17/2021,63.42,5071
3/16/2021,63.36,5640
3/15/2021,63.6,2392
3/12/2021,63.81,2767
3/11/2021,63.99,4656
3/10/2021,62.77,5980
3/9/2021,62.63,6203
3/8/2021,63.04,5362
3/5/2021,63.6,7922
3/4/2021,61.78,7726
3/3/2021,59.97,4083
3/2/2021,58.79,2732
3/1/2021,59.23,3159
2/26/2021,60.2,2174
2/25/2021,61.9,5093
2/24/2021,61.96,4636
2/23/2021,60.45,3815
2/22/2021,60.19,4388
2/19/2021,58.38,4653
2/18/2021,58.94,3824
2/17/2021,59.24,4311
2/16/2021,58.81,1859
2/15/2021,58.75,3241
2/12/2021,58.08,2359
2/11/2021,57.3,4255
2/10/2021,57.6,6054
2/9/2021,57.36,6584
2/8/2021,57.01,9680
2/5/2021,55.93,10798
2/4/2021,55.49,5573
2/3/2021,55.19,8003
2/2/2021,54.52,6518
2/1/2021,53.66,2527
1/29/2021,52.79,58666
1/28/2021,52.91,59600
1/27/2021,53.41,60524
1/26/2021,53.36,49324
1/25/2021,53.56,53094
1/22/2021,53.22,70015
1/21/2021,53.79,53581
1/20/2021,53.82,73438
1/19/2021,53.89,51758
1/18/2021,53.1,26928
1/15/2021,53.53,71588
1/14/2021,54.43,84089
1/13/2021,54.13,103052
1/12/2021,54.12,65895
1/11/2021,53.33,65013
1/8/2021,53.33,85686
1/7/2021,52.2,85013
1/6/2021,52.02,113478
1/5/2021,51.87,106104
1/4/2021,50.23,63344
12/31/2020,50.75,22170
12/30/2020,50.89,3311
12/29/2020,50.75,1831
12/28/2020,50.45,590
12/24/2020,50.83,364
12/23/2020,50.67,1542
12/22/2020,49.77,2319
12/21/2020,50.43,1054
12/18/2020,51.46,2121
12/17/2020,50.94,3028
12/16/2020,50.34,2562
12/15/2020,49.98,5197
12/14/2020,49.61,2616
12/11/2020,49.16,2232
12/10/2020,49.35,4458
12/9/2020,48.38,2234
12/8/2020,48.54,1216
12/7/2020,48.49,618
12/4/2020,48.59,1601
12/3/2020,47.94,2183
12/2/2020,47.79,2847
12/1/2020,47.3,1783
11/30/2020,48.07,2709
11/27/2020,48.34,2917
11/26/2020,47.83,2573
11/25/2020,48.46,2737
11/24/2020,47.76,3567
11/23/2020,46.24,3591
11/20/2020,45.7,2298
11/19/2020,45.32,1023
11/18/2020,45.52,2199
11/17/2020,45.2,1829
11/16/2020,45.21,3394
11/13/2020,44.52,3348
11/12/2020,45.3,3394
11/11/2020,45.56,2779
11/10/2020,45.38,4803
11/9/2020,44.63,2799
11/6/2020,42.26,2564
11/5/2020,43.51,1785
11/4/2020,43.88,1612
11/3/2020,42.72,2984
11/2/2020,42.24,2279
10/30/2020,40.84,8922
10/29/2020,40.87,11782
10/28/2020,41.96,5040
10/27/2020,43.61,2902
10/26/2020,42.92,3812
10/23/2020,43.93,4525
10/22/2020,44.68,4415
10/21/2020,44.13,3774
10/20/2020,45.53,9084
10/19/2020,45.04,3607
10/16/2020,45.11,2078
10/15/2020,45.29,5768
10/14/2020,45.46,8483
10/13/2020,44.94,4717
10/12/2020,44.42,4835
10/9/2020,45.36,5143
10/8/2020,45.8,2784
10/7/2020,44.83,5400
10/6/2020,45.47,5615
10/5/2020,44.4,4867
10/2/2020,42.57,4411
10/1/2020,44.03,6008
9/30/2020,44.86,2291
9/29/2020,44.04,3311
9/28/2020,45.2,1010
9/25/2020,44.94,1470
9/24/2020,45.14,1760
9/23/2020,44.85,1720
9/22/2020,44.82,992
9/21/2020,44.69,1738
9/18/2020,46.17,1287
9/17/2020,46.34,2770
9/16/2020,45.73,3752
9/15/2020,44.53,3424
9/14/2020,43.87,2278
9/11/2020,43.79,1352
9/10/2020,43.94,1913
9/9/2020,44.53,2041
9/8/2020,43.67,6222
9/7/2020,45.67,1228
9/4/2020,46.24,2760
9/3/2020,47.39,2529
9/2/2020,47.42,3096
9/1/2020,48.2,2265
8/31/2020,47.83,1221
8/28/2020,48.28,1282
8/27/2020,47.92,1917
8/26/2020,48.45,2266
8/25/2020,48.48,1795
8/24/2020,48.04,715
8/21/2020,47.46,2077
8/20/2020,48.09,1850
8/19/2020,48.39,1946
8/18/2020,48.39,2143
8/17/2020,48.32,1065
8/14/2020,47.72,1140
8/13/2020,47.73,1669
8/12/2020,48.1,2305
8/11/2020,47.28,3256
8/10/2020,47.54,1887
8/7/2020,46.97,2037
8/6/2020,47.71,4093
8/5/2020,47.8,3730
8/4/2020,47.22,1286
8/3/2020,46.96,1620
7/31/2020,45.81,19367
7/30/2020,45.58,25407
7/29/2020,46.42,20405
7/28/2020,46.1,18310
7/27/2020,46.36,24859
7/24/2020,46,31610
7/23/2020,45.52,30887
7/22/2020,46.16,15366
7/21/2020,46.09,22764
7/20/2020,45.28,11701
7/17/2020,45.07,13057
7/16/2020,45.06,13072
7/15/2020,45.35,27228
7/14/2020,44.96,16462
7/13/2020,44.73,15850
7/10/2020,45.14,27219
7/9/2020,44.33,14972
7/8/2020,45.05,14127
7/7/2020,44.77,20732
7/6/2020,44.64,16168
7/3/2020,44.34,7921
7/2/2020,44.41,18944
7/1/2020,43.59,19812
6/30/2020,42.84,2962
6/29/2020,43.4,1979
6/26/2020,42.31,4192
6/25/2020,42.76,1727
6/24/2020,42.23,2447
6/23/2020,43.95,3091
6/22/2020,44.14,5808
6/19/2020,43.23,4250
6/18/2020,42.76,6382
6/17/2020,42.53,4729
6/16/2020,43.27,4473
6/15/2020,42.32,2673
6/12/2020,41.36,1805
6/11/2020,41.25,1573
6/10/2020,43.81,2677
6/9/2020,43.74,1396
6/8/2020,43.11,2601
6/5/2020,44.35,3625
6/4/2020,42.89,2999
6/3/2020,42.53,2780
6/2/2020,42.08,2432
6/1/2020,41.2,1451
5/29/2020,40.98,2248
5/28/2020,39.78,3076
5/27/2020,39.34,2241
5/26/2020,40.14,1652
5/25/2020,39.6,152
5/22/2020,39.07,1253
5/21/2020,39.5,6234
5/20/2020,39.31,3981
5/19/2020,38.62,4730
5/18/2020,38.74,4117
5/15/2020,36.83,4984
5/14/2020,36.18,3564
5/13/2020,35.35,9915
5/12/2020,35.67,7348
5/11/2020,35.88,5560
5/8/2020,37.17,1349
5/7/2020,35.35,2924
5/6/2020,35.52,3315
5/5/2020,36.7,3393
5/4/2020,34.52,2374
5/1/2020,34.51,2272
4/30/2020,34.89,11762
4/29/2020,33.49,9589
4/28/2020,33.16,10907
4/27/2020,33.53,15384
4/24/2020,34.13,7967
4/23/2020,34.38,10555
4/22/2020,34.65,20300
4/21/2020,33.68,35491
4/20/2020,38.07,11002
4/17/2020,38.49,6303
4/16/2020,38.44,10926
4/15/2020,38.4,9159
4/14/2020,40.67,12600
4/13/2020,40.67,6975
4/9/2020,39.46,8363
4/8/2020,39.5,7040
4/7/2020,39.64,13280
4/6/2020,39.09,12185
4/3/2020,38.86,25087
4/2/2020,38.14,19184
4/1/2020,37.1,16992
3/31/2020,38.03,11744
3/30/2020,38.4,14649
3/27/2020,38.31,15062
3/26/2020,37.86,5978
3/25/2020,38.86,7268
3/24/2020,37.76,3937
3/23/2020,36.96,9797
3/20/2020,36,15989
3/19/2020,37.31,7760
3/18/2020,34.63,6643
3/17/2020,37.87,6568
3/16/2020,38.69,9391
3/13/2020,41.42,15825
3/12/2020,41.8,15772
3/11/2020,42.57,12439
3/10/2020,42.6,12505
3/9/2020,39.95,19083
3/6/2020,48.18,19379
3/5/2020,51.26,1894
3/4/2020,52.08,3190
3/3/2020,52.18,5760
3/2/2020,52.05,6973
2/28/2020,50.41,9188
2/27/2020,52.36,13965
2/26/2020,53.24,9025
2/25/2020,54.22,8599
2/24/2020,55.75,7583
2/21/2020,56.87,2701
2/20/2020,57.5,4766
2/19/2020,57.61,4174
2/18/2020,56.86,2666
2/17/2020,56.84,945
2/14/2020,56.67,3736
2/13/2020,56.33,3061
2/12/2020,56.06,8484
2/11/2020,54.96,3682
2/10/2020,54.7,4410
2/7/2020,55.28,4275
2/6/2020,55.43,10217
2/5/2020,55.04,10851
2/4/2020,54.05,16037
2/3/2020,54.3,15255
1/31/2020,55.07,119937
1/30/2020,55.25,139524
1/29/2020,55.87,82363
1/28/2020,55.87,87125
1/27/2020,55.57,104017
1/24/2020,56.29,62840
1/23/2020,57.61,77754
1/22/2020,58.73,64062
1/21/2020,59.88,56822
1/20/2020,60.05,26544
1/17/2020,59.85,40004
1/16/2020,59.87,46173
1/15/2020,59.52,42798
1/14/2020,59.91,45489
1/13/2020,59.72,43359
1/10/2020,60.3,46295
1/9/2020,60.56,64652
1/8/2020,60.48,109335
1/7/2020,62.81,57738
1/6/2020,63,68340
1/3/2020,62.83,98523
1/2/2020,61.61,27020
12/31/2019,61.22,23473
12/30/2019,62.3,2076
12/27/2019,62.47,1993
12/26/2019,62.37,888
12/24/2019,61.95,530
12/23/2019,61.35,1339
12/20/2019,61.17,3873
12/19/2019,61.3,3735
12/18/2019,61.19,4285
12/17/2019,61.19,3535
12/16/2019,60.8,2783
12/13/2019,60.57,5655
12/12/2019,59.91,10867
12/11/2019,59.53,2392
12/10/2019,60.14,3032
12/9/2019,59.83,3427
12/6/2019,59.79,2606
12/5/2019,59.34,5105
12/4/2019,59.23,2091
12/3/2019,57.61,2610
12/2/2019,57.7,3575
11/29/2019,57.38,4001
11/28/2019,60.1,1657
11/27/2019,59.76,8837
11/26/2019,60,8633
11/25/2019,59.49,8357
11/22/2019,59.25,5920
11/21/2019,59.72,4038
11/20/2019,58.6,5149
11/19/2019,57.35,5956
11/18/2019,58.56,3966
11/15/2019,59.33,4181
11/14/2019,58.64,5850
11/13/2019,58.88,4101
11/12/2019,58.63,6536
11/11/2019,58.49,2766
11/8/2019,58.69,5234
11/7/2019,58.37,1737
11/6/2019,57.86,6011
11/5/2019,59.13,2950
11/4/2019,58.58,4936
11/1/2019,58.38,2081
10/31/2019,56.63,7358
10/30/2019,57.3,9095
10/29/2019,58.46,5743
10/28/2019,58.53,5131
10/25/2019,58.94,4685
10/24/2019,58.57,6642
10/23/2019,58.23,6978
10/22/2019,57.11,7883
10/21/2019,56.63,2490
10/18/2019,56.76,4670
10/17/2019,57.07,6010
10/16/2019,57.1,6678
10/15/2019,56.65,6995
10/14/2019,57.34,7808
10/11/2019,57.97,11985
10/10/2019,56.67,8160
10/9/2019,56.03,11094
10/8/2019,56.02,7689
10/7/2019,55.97,9252
10/4/2019,55.89,9615
10/3/2019,55.3,9148
10/2/2019,55.56,8982
10/1/2019,56.3,7803
9/30/2019,56.5,1833
9/27/2019,57.71,1902
9/26/2019,58.23,3545
9/25/2019,58.1,4164
9/24/2019,58.7,5199
9/23/2019,59.93,2453
9/20/2019,59.38,1381
9/19/2019,59.47,4374
9/18/2019,59.14,2905
9/17/2019,59.86,11627
9/16/2019,61.97,16284
9/13/2019,57.12,4633
9/12/2019,57.55,7514
9/11/2019,58.01,3047
9/10/2019,59.15,3380
9/9/2019,59.18,3092
9/6/2019,58.38,2905
9/5/2019,58.11,4153
9/4/2019,58.02,2875
9/3/2019,55.92,4478
9/2/2019,56.2,1685
8/30/2019,56.79,5346
8/29/2019,58.09,3802
8/28/2019,57.68,4891
8/27/2019,57.07,3264
8/26/2019,56.23,2543
8/23/2019,56.82,5109
8/22/2019,57.58,2826
8/21/2019,57.9,3336
8/20/2019,57.72,944
8/19/2019,57.39,2268
8/16/2019,56.54,2432
8/15/2019,56.37,3232
8/14/2019,57.59,2750
8/13/2019,59.26,2751
8/12/2019,56.9,1925
8/9/2019,56.83,1792
8/8/2019,55.87,5123
8/7/2019,55.14,3264
8/6/2019,57.35,3412
8/5/2019,57.99,4531
8/2/2019,59.45,5143
8/1/2019,58.03,2389
7/31/2019,62.46,35249
7/30/2019,62.18,35320
7/29/2019,61.44,30418
7/26/2019,61.36,22200
7/25/2019,61.28,25998
7/24/2019,61.19,41013
7/23/2019,61.74,26635
7/22/2019,61.24,28610
7/19/2019,60.78,31225
7/18/2019,59.99,51984
7/17/2019,61.15,34336
7/16/2019,61.66,32272
7/15/2019,63.55,28150
7/12/2019,64.18,23502
7/11/2019,64.21,30237
7/10/2019,64.64,33574
7/9/2019,62.43,22291
7/8/2019,62.15,15715
7/5/2019,62.07,13289
7/4/2019,61.42,5382
7/3/2019,61.99,21487
7/2/2019,60.77,30857
7/1/2019,63.07,28953
6/28/2019,62.75,5613
6/27/2019,63.58,5102
6/26/2019,63.66,7925
6/25/2019,62.54,1428
6/24/2019,62.4,1440
6/21/2019,62.37,3973
6/20/2019,61.95,4346
6/19/2019,59.57,3063
6/18/2019,59.85,4232
6/17/2019,58.54,1726
6/14/2019,59.2,2769
6/13/2019,58.98,4184
6/12/2019,57.96,3366
6/11/2019,59.94,3220
6/10/2019,59.63,1750
6/7/2019,59.95,3214
