Date,pca_0,pca_1,pca_2,pca_3,pca_4
2022-12-21,0.6801941275340676,-0.8776769273833909,-0.10927270253095026,-0.044862198856535696,-0.017369422513805126
2022-12-20,0.3851116032983664,-0.8667072394700432,-0.16658081174290518,-0.0633230154358393,-0.012540917024111437
2022-12-19,0.5771092532148525,-0.6681141909425509,-0.22024618011499503,-0.10892469239669271,-0.016522922326944484
2022-12-16,0.38333148133147993,-0.7382122255687621,-0.15713743997230037,-0.1158845190055218,-0.018654908852668912
2022-12-15,0.763698360111537,-0.5460254566174095,-0.10017543734176643,-0.14181671799992823,-0.017044922055146794
2022-12-14,0.7165031884862801,-0.5098784381975773,0.012123763955228198,-0.1306707176821402,-0.03460735673483614
2022-12-13,0.4420512601539644,-0.5585102154441941,0.06426142522967226,-0.07525158161601102,-0.016741110211052887
2022-12-12,-0.0003925895321041129,-0.5281701332266461,0.09033823268207518,-0.03944198432049439,-0.021252346590648792
2022-12-09,-0.20411768189868812,-0.6039450330450818,0.08299901375744367,-0.012441433018134494,-0.00648802348892572
2022-12-08,-0.17503609975435383,-0.5702837793565428,0.13039425982784386,-0.017853245807493895,-0.00015272481567555121
2022-12-07,-0.10116227263427326,-0.6061275608068237,0.1461461216550185,-0.0006169330125571313,-0.004969832841655587
2022-12-06,0.061547274631052036,-0.5736216921489529,0.143617172272003,0.007186140625196281,0.005849988187424216
2022-12-05,0.40965143005976556,-0.3433549538778974,0.17878378698488845,-0.03889978730094617,-0.013120130160809691
2022-12-02,0.6668168457426855,-0.4700946500796883,0.10174350118607534,0.015355699800000115,-0.008847004600238635
2022-12-01,0.9513466521364564,-0.5689707314321163,0.08114530860759028,-0.017574451824652497,0.007794790819531857
2022-11-30,-0.007495280483977785,-1.7597702976065408,-0.48991607328564735,-0.16456302769793385,-0.02327608799774074
2022-11-29,0.07763094916137411,-1.4439061835730604,-0.39344203219534074,-0.12519905988539007,-0.02532294326866514
2022-11-28,0.4158930320906714,-1.0660967491250877,-0.22847227894050748,-0.08009501737737078,-0.01752786754278691
2022-11-25,0.799612433499333,-0.6526057170192436,0.043755719984395376,-0.02369555090641684,-0.010050877556848465
2022-11-24,0.9252937761067229,-0.6014032556957528,0.20828193729134636,0.0018672341729191028,-0.005332855673825594
2022-11-23,1.089343924746497,-0.47822033632283495,0.2066753060054878,0.031502776111588845,0.005838628716132019
2022-11-22,1.725494519206971,-0.33982038581146906,0.17148854388623502,0.08507823718185886,0.02588554829783747
2022-11-21,1.4873477466465812,-0.5275516640445411,0.0751115679700133,0.03998666577115282,0.028842174833362016
2022-11-18,1.756950223680547,-0.4946497532533887,-0.003965729698110912,0.03467703971359854,0.007504171245157177
2022-11-17,2.3129639874731165,-0.21553115872823986,0.04069487311023051,0.07285202980810161,0.01544979290528329
2022-11-16,2.809688655505335,-0.1531836696090028,-0.015170844166207974,0.05828404479926098,0.0019503159274466622
2022-11-15,2.682104794474046,-0.20242901373586664,-0.02411987086388123,0.05469315522270621,0.004848245610117085
2022-11-14,2.953772907056764,-0.03490711051721589,-0.09364233336825331,0.027041487463965643,-0.006881078149819584
2022-11-11,3.4474643208395204,-0.001666964369627719,-0.08726520691834518,0.03181709953607348,-0.002427437871965101
2022-11-10,3.3164899639717142,0.07976344819398849,-0.0863783144018168,0.04955791061475993,0.0067426735089236725
2022-11-09,3.0767120682858957,0.0664841992098525,-0.1212608155380466,0.0520479563272412,-0.0009499014777221082
2022-11-08,3.183998481036628,-0.058901883396305955,-0.16097731547615762,0.042645364222878644,0.007992681166269304
2022-11-07,3.497672840202573,-0.01032392470219553,-0.16976602775174562,0.05350936576100045,0.006217724382152837
2022-11-04,3.644590692950283,0.0690665497402687,-0.2014160284868006,0.04443720224020984,-0.005943235464730034
2022-11-03,3.346057185463538,0.20019855636780726,-0.24559160463602597,0.03869451738413027,0.005377581427103693
2022-11-02,3.487865258349677,0.289710705312121,-0.23192259774874657,0.04975019112134624,0.0016267736546611159
2022-11-01,3.5721924050160707,0.3967570733993984,-0.22602937146529978,0.052784286260052216,0.004265752126229269
2022-10-31,3.8589763596089734,0.49540326272645097,-0.3295701277057876,0.08119599099364555,0.010347625132742252
2022-10-28,3.98845439067746,0.44871240645590554,-0.409271332999066,0.02337567889968946,0.02352534613911546
2022-10-27,3.9271517947116603,0.31459056963718296,-0.32663798526640225,0.047823366356177295,0.014061100524512083
2022-10-26,3.7756712895547957,0.33668342754579633,-0.25385126820531423,0.05082551367854196,0.0227000070573489
2022-10-25,3.5504965061886713,0.3425634702919523,-0.279015639096724,0.007506056295041059,0.01761160212780986
2022-10-24,3.806864642533273,0.5363632619975965,-0.2573216435333764,0.005884622479414416,0.014712437340537527
2022-10-21,3.963909489850401,0.6308051139788946,-0.3259680072047182,0.016727004607551194,0.015930120156789494
2022-10-20,3.722106902362028,0.5436077114557752,-0.42752045497979085,-0.007408027822739852,0.01286171546712321
2022-10-19,3.5242278172813024,0.5059655077944569,-0.34670319015476886,0.0021474068080086467,-0.004537491249682184
2022-10-18,3.0290285924487215,0.27083388145402487,-0.38140489984168613,-0.007536462175973191,0.0049510440996582885
2022-10-17,3.3677161202245096,0.08712789583288262,-0.41864848077515054,0.011459200960067573,-0.012790521322003702
2022-10-14,3.4981970287672843,0.05752190843151498,-0.42648298769274,0.04219677806725322,-0.03001552992598387
2022-10-13,3.7789032520505557,0.07384989622676823,-0.38803867583673196,0.08791591743806744,-0.016238197886537922
2022-10-12,3.6432112168787154,0.13180528533259533,-0.3834854063413919,0.08565550464485581,-0.021504111311826956
2022-10-11,3.8436172432392315,0.2495423715077114,-0.3898601433485603,0.03981213604446107,-0.013529538920340976
2022-10-10,3.8870995563305057,0.27964855273867034,-0.3842616862791528,-0.06606481344761225,-0.022019291678651003
2022-10-07,4.08860373558761,0.3966748748012496,-0.3357796417132688,-0.07951822754546499,-0.031274002718873074
2022-10-06,3.606137324554054,0.29346078385851393,-0.30073619532839074,-0.04449943125952584,-0.0171043589731471
2022-10-05,3.6187948069649334,0.32081418203493156,-0.3337611117115341,-0.03706992679035602,-0.016710138933385656
2022-10-04,3.765805777492634,0.5165223519692784,-0.31727839633906124,-0.030204837159103215,-0.008886741932294247
2022-10-03,3.5863379290289386,0.5325162192174623,-0.30356418362901694,0.005177935882728001,0.009429451339066534
2022-09-30,4.0620481239370445,1.1258443533672764,0.12218958386348336,0.24084978667469947,0.0805370301641426
2022-09-29,3.476450159552635,-0.016980958976566034,-0.6458835293108682,0.019066869978897477,0.04771937775519436
2022-09-28,3.4708057683635682,0.001253377235063696,-0.7418953580062871,0.0018916432801645612,0.043237380927079024
2022-09-27,3.3015454069703147,0.24527867827147523,-0.6461181416379694,-0.07411022969373147,0.02911851144430037
2022-09-26,2.8465042061376296,0.20287615783461646,-0.5523989551931235,-0.07733815685457149,0.028069721522327635
2022-09-23,2.8570071159485337,0.036936563248971606,-0.501251929003459,-0.022919118819712835,0.04602053878658318
2022-09-22,3.020131215859732,-0.2860545436892214,-0.5812426296430256,-0.009091229631402704,0.07000175727724718
2022-09-21,3.0851383935081538,-0.17121263043436571,-0.6090489351545829,-0.011189855549318825,0.06811838049688153
2022-09-20,3.2043114413119747,-0.015868459065426867,-0.5638572180944655,-0.005769877715271308,0.06369885054985389
2022-09-19,3.239412167357885,0.10353622357176828,-0.5319545676266167,0.009806467755679482,0.05076727652569919
2022-09-16,3.148234186475268,0.11011130332092084,-0.5380474876184252,0.02884065581771234,0.04956175782355591
2022-09-15,2.99119954287528,0.12241455804074908,-0.5386468569858116,-0.008837362107515364,0.05335393390793491
2022-09-14,2.9086134820901095,-0.16728645458530642,-0.5251395339354927,-0.07219425801698927,0.04926811681387929
2022-09-13,2.7351778334897583,-0.15546480638735738,-0.42802314366423383,-0.09011056997246442,0.04164943642922968
2022-09-12,2.764280261107741,-0.1546224153223255,-0.21575748376096085,-0.06635796261812267,0.03916769323070857
2022-09-09,2.786531371611252,-0.06681856677763592,-0.2431059225616857,-0.06880821214597428,0.03237408748870752
2022-09-08,2.441360018464766,-0.2041025560385089,-0.2069628206853928,0.009870401722235524,0.05055020664125575
2022-09-07,2.2133881728989477,-0.24153764547524884,-0.1604520313450211,0.021673038155369615,0.050782452514718655
2022-09-06,2.565376609306437,-0.3236535491397516,-0.2306329182590087,-0.021085195739138706,0.07037552570350496
2022-09-05,3.2349628364109333,-0.1446164396040208,-0.1554891783425317,-0.028988197989023017,0.06203389276933363
2022-09-02,2.772466503675732,-0.02626304254026769,-0.15370815230084012,-0.01684170356027926,0.04440641534766472
2022-09-01,2.546967376122394,-0.14084509829439823,-0.11965696888261637,0.010221742302302076,0.044547077624479584
2022-08-31,2.9288650499049704,-0.33825700343399717,-0.5558217782910613,-0.06684348466073392,-0.017933446221899896
2022-08-30,3.5371034268052903,-0.15674255366913167,-0.2257554671736912,0.20555708265742145,0.010845498373413677
2022-08-29,4.557532846853584,0.23505087130029748,-0.35296909405078375,0.13986493277320156,-0.009734623221760774
2022-08-26,3.872778556056152,0.322740724977876,-0.188301528383936,0.14748831093087134,-0.006483428109587654
2022-08-25,3.0294985776613754,-0.5511132145085944,-0.33992378786267574,0.14785928260200623,-0.004023410095722711
2022-08-24,3.0483077475628875,-0.5638647955801529,-0.3297454381962653,0.11549511789330529,0.0010271796327342563
2022-08-23,2.8780456176162277,-0.29281788400808784,-0.2056199032672917,0.07135913288182802,-0.0016413900163817793
2022-08-22,2.2946263098692627,-0.4092214398953866,-0.24614612055123714,0.059760229402736544,-0.006517749938972965
2022-08-19,2.310040232654866,-0.4498929173630281,-0.27484202461803964,0.02557924217961044,-0.017225935481107593
2022-08-18,2.5015862305363044,-0.2885353172662757,-0.2854456307004476,0.029945563944051474,-0.026985515018852678
2022-08-17,1.9164037429995375,-0.29122569061421383,-0.15552659189821488,0.1317303912472721,-0.011999502387377762
2022-08-16,1.7572915132633073,-0.22102141832928035,-0.15718121888608486,0.0903905820655712,-0.015730600718493984
2022-08-15,2.160129548272844,-0.15757038635265153,-0.18032136336592255,0.05405157568411486,-0.02617477855615066
2022-08-12,2.6809794716467574,0.060186712817646586,-0.11904697416206288,0.04441161215721952,-0.026538008021654534
2022-08-11,2.786905840496964,0.04040110692733712,-0.08552674014672748,0.024814673051579247,-0.0361912831272974
2022-08-10,2.500906962860732,0.0690171694865686,-0.11554850093387063,0.01158793614783201,-0.04932665469038964
2022-08-09,2.7046410827948515,0.326553577586017,-0.0785297504437046,-0.04937016042222605,-0.04263908306083721
2022-08-08,2.7395634821979886,0.3832441563186967,-0.05185154526154044,-0.0559302170491972,-0.039016262710056475
2022-08-05,2.8922163871857407,0.5401162616507393,-0.01147547621495849,-0.029589527063311853,-0.03956407306159669
2022-08-04,2.716466956383599,0.48996049315214185,-0.011040061934749653,-0.029276528851869113,-0.04751050146766339
2022-08-03,2.6900522572146977,0.4228314050129264,0.025106414153054223,-0.007068429022296252,-0.039156586163334825
2022-08-02,3.2272751149503573,0.489311904526912,0.07184489234134829,-0.04016820031975776,-0.03707057865566391
2022-08-01,3.480870982792518,0.5906779482215047,0.036026308036385644,-0.009523220307780847,-0.025556288911650925
2022-07-29,6.418845100091375,3.3156593718396308,1.2107787930832508,0.30171576201214634,0.07779613583715603
2022-07-28,5.89724704945525,2.8195096586221724,0.9531914313583992,0.2865833414059611,0.07567406717822149
2022-07-27,5.553332550227222,2.6294988022598247,0.838773888067169,0.2443802429363855,0.06851032661410576
2022-07-26,5.5814154958159605,2.6998094542676054,0.6908736468570806,0.21969169350897944,0.060947173555053726
2022-07-25,5.73934405590782,2.6441128826848748,0.6636651254525416,0.20962327592344354,0.058750568054475705
2022-07-22,5.703410437323154,2.5645050617001637,0.5367322275990319,0.19762566489591396,0.06517095134221561
2022-07-21,5.562448623035498,2.230945375889111,0.29330258867657405,0.10365872147351694,0.05819165041818247
2022-07-20,6.068173073678964,2.276360078327014,0.0970327862246376,0.08583715701169334,0.046806497190979214
2022-07-19,6.25813111008165,2.223592455743529,-0.17827700500379207,0.09361497260462463,0.047213986533639764
2022-07-18,6.046389927682935,2.223190006305996,-0.09820654416312188,0.10360206867967363,0.0485092223241851
2022-07-15,5.465634087384757,2.0346473372978013,-0.08787683584332938,0.13172121515013133,0.06301547979906012
2022-07-14,5.145365372100949,1.94112256223552,-0.0743081513442285,0.07776482547761217,0.051274737742768556
2022-07-13,4.742534949928301,1.5919121410360788,-0.2189384938971045,0.09366914055434535,0.05364085428659447
2022-07-12,4.949362548249568,1.6773697320860737,-0.3472494153814027,0.053070173064881286,0.04119732588023213
2022-07-11,5.7038967168110055,1.428278501174451,-0.5596432294157078,0.10551501499247215,0.0471196891749094
2022-07-08,6.021072701691025,1.3718595892848076,-0.5644916149913697,0.11786270235401251,0.05431290329427653
2022-07-07,5.9931358901130904,1.5730786219238126,-0.6098572392162985,0.1124913815712067,0.06750042581613998
2022-07-06,5.6481235775642284,1.7399284790437577,-0.6342919517545209,0.025090468094765773,0.026663456430800685
2022-07-05,6.144601999289953,1.7190893887999072,-0.7292468226013772,0.08663862619374299,0.039001586140579726
2022-07-04,6.727109239715724,1.588752544310534,-0.5603994423282517,0.06778909699963967,0.04263082975447333
2022-07-01,6.4691706691095545,1.3956811329724195,-0.45985517696919875,0.0727603541209163,0.032118034521529254
2022-06-30,7.822546684146847,2.6849380419971647,0.23136235760718174,0.3993149518278555,0.00968965548410822
2022-06-29,6.81232219425646,1.1482810271249018,-0.5158006564072103,0.2554692908956157,-0.011022887780908973
2022-06-28,6.869892608681273,1.3371153627945542,-0.10884375796003398,0.3112507244599061,-0.01325792135208978
2022-06-27,6.797883606741158,1.3954026394807324,-0.2516417974251396,0.254111031802747,-0.014805274258749232
2022-06-24,6.604309308476219,1.3718959933276695,-0.19991095875532547,0.19957351533597076,-0.011243116001040564
2022-06-23,6.106200506973084,1.0845825118127352,-0.15397421546202433,0.12786523232048702,-0.024579219662907072
2022-06-22,5.5278465251429925,0.7587486348622218,-0.12437892041588489,0.09691543662882693,-0.03735936448859447
2022-06-21,5.704954704059542,0.4383403757804072,-0.2524762799281369,0.10097733284907377,-0.03893340001943398
2022-06-20,5.455860264960748,0.4578905808751448,-0.25888527574558196,0.058145205113205346,-0.04660620506609223
2022-06-17,5.375409972966338,0.44836757988104164,-0.24314141588698407,0.05790398035438394,-0.038107199052089244
2022-06-16,5.898489564804953,0.1565268652181595,-0.14774411211615168,0.039705905224048335,-0.0626314184541543
2022-06-15,5.915497271891542,0.4139093011502903,-0.07090829522964806,0.031195779282429534,-0.06847625408876025
2022-06-14,6.38131674701574,0.5832602179873752,-0.04692365202320914,0.0011983008304003982,-0.05934305277734597
2022-06-13,6.2334903796397265,0.42468891533414066,-0.07011195009518081,0.015146362215099766,-0.042421530348187866
2022-06-10,6.1368328010798505,0.18628626169295467,-0.04269764322375793,-0.022690733070520313,-0.050953684375227105
2022-06-09,5.997790192863002,-0.08330202166227021,0.02560124913854386,0.017157429588258093,-0.05162259106042481
2022-06-08,6.192113312392843,-0.3177216990538694,0.02035724630779606,0.027533643808078514,-0.06080639541595367
2022-06-07,5.841354828290396,-0.4501107498629102,0.007984603228842384,0.07512252669684967,-0.04618756030151006
2022-06-06,6.1204362901285405,-0.41234426069053876,-0.0873131781337276,0.06496656045827669,-0.06353753816835193
2022-06-03,6.236301562866772,-0.2626283282975375,-0.11328906634433479,0.05980777863152187,-0.052850784491587574
2022-06-02,5.9646525043245315,-0.21895743895149467,-0.15631640926353224,0.10310552640688998,-0.04500407375017169
2022-06-01,6.040351436748064,-0.06391647138352606,-0.1614912190038649,0.14276503058700218,-0.03227372506215858
2022-05-31,8.75597585410328,3.092894217283376,1.644579094985417,0.5843339025798915,0.06921514024739203
2022-05-30,7.405260311676383,0.7377820942866933,0.08366633226073038,0.09008049064244439,0.0013386504178259935
2022-05-27,6.931101926189627,0.7122842903129997,0.17263916477519933,0.09006129018827087,-0.006826602054293043
2022-05-26,6.351718499081587,0.2923678131163038,0.04924410210664165,0.060423052537556254,-0.014317106929570481
2022-05-25,5.809290276056961,0.26887305187788346,-0.04871535340141605,0.06774221817519649,-0.01358166751018605
2022-05-24,5.875564441757233,0.2888078139492489,-0.21408601171020772,0.04307725447348541,-0.005506536355105581
2022-05-23,5.926716147600793,0.08994396950907727,-0.4348606100654006,0.0208180029411537,-0.01774266211165469
2022-05-20,5.952825878821056,0.010010697797989345,-0.5275939518958968,0.08233534451558239,0.01249362841682988
2022-05-19,5.62680980348975,-0.22066524826654108,-0.5738643527136846,0.10820108394923812,0.0036232831494044993
2022-05-18,5.340369792778755,-0.09265677572307866,-0.5773139210119197,0.14205523481179777,0.013935188996716774
2022-05-17,5.4353929266514,-0.3593172133554036,-0.4947466951923794,0.18736241494975908,0.0159178381256955
2022-05-16,5.744758066462198,-0.47427609710749263,-0.5258541247343521,0.20103287672489747,0.014196634117425748
2022-05-13,5.020714977362567,-0.5746857930320035,-0.34810538123534823,0.17872645292888745,0.008378829997219606
2022-05-12,4.277416942185582,-0.5934601124160573,-0.2723787009859796,0.10619527177200139,-0.004789011157145551
2022-05-11,4.107481617613726,-0.605112407137335,-0.19895265328006995,0.12516137662929966,-0.0025356811913277663
2022-05-10,3.721203987683779,-0.6530338865445058,-0.13033717072433995,0.08072178311387682,-0.01701793792272989
2022-05-09,4.203751378710314,-0.832291162353015,-0.09174280516411515,0.09933473857237941,-0.0016177358527114981
2022-05-06,4.965969428527656,-1.0194321939014803,-0.15226327327339925,0.1926456186111175,0.002871371501550905
2022-05-05,4.910864070916788,-0.7526845810950806,-0.22859987732942527,0.19885592831158638,0.01912406326609528
2022-05-04,4.681167947042611,-0.9400244637954497,-0.27088606866113013,0.20870706452817656,0.026859368233762344
2022-05-03,4.137744465253977,-0.8183684851319891,-0.2994658789034876,0.22652586110283576,0.03155115832402796
2022-05-02,4.756011776858463,-0.6646300471284278,-0.3596743082373402,0.2059501476834377,0.009279553189897606
2022-04-29,5.24780180848554,-0.5337760324793837,0.09838968810477346,0.43992111828905667,0.022818695157142604
2022-04-28,4.149482655585153,-1.8490825611771158,-0.6528938630323174,0.21263681366777554,-0.0005960285413019427
2022-04-27,3.5699448431415437,-1.695569987841323,-0.2608486249694643,0.2941839976683336,-0.006559086819866816
2022-04-26,3.5209536180026455,-1.6370959764428954,-0.2918838039833945,0.3456707156464659,0.006071809745397394
2022-04-25,3.013049966806731,-1.5818053339331908,-0.3014709749161425,0.2372635885810077,-0.009319021414476323
2022-04-22,3.698778260888099,-1.542047152537607,-0.31882044553023664,0.22294544319437015,-0.023059129519972542
2022-04-21,3.513914757296058,-1.6229701983144673,-0.2721837857821548,0.16404910753947213,-0.023079577092477353
2022-04-20,3.469811117200426,-1.5419167692898992,-0.14281860124267587,0.15049010976696195,-0.032543665069903874
2022-04-19,3.8527408786537785,-1.464328540528003,-0.3131341881284702,0.13914082989963966,-0.041586165892958174
2022-04-18,4.458049841877479,-1.129442516935713,-0.16730173303255097,0.15352098398518543,-0.041799703105133174
2022-04-14,3.9240285963102584,-1.2625371398938365,-0.11534474781216238,0.14658428859557912,-0.03354980251308632
2022-04-13,3.205238432025413,-1.0957482971106245,-0.04940049845859008,0.0555428150356801,-0.03212284761216559
2022-04-12,2.517254164047782,-1.1755404641039668,0.14501072116749655,0.10393977251946158,-0.0310892619670629
