Date,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5
2003-06-18,0.0353607277478869,0.004959694993402946,0.0005742707350612894,0.0005874557691217536,0.0005352412664486069,-8.110389197769513e-05
2003-06-19,0.014150449845321331,-0.009231640349122668,0.0009290913544851538,0.0014527163145369693,-0.00024254858263392636,0.0003474387232956212
2003-06-20,-0.07812500768597637,-0.008017270546422253,0.00794244019222094,-0.006344144975983836,-0.0007574644978293074,-0.0017661777563599045
2003-06-23,-0.0012305664982573076,0.007837969511609953,-0.0035150725287448016,0.0018946369246874671,0.00010948089958207523,-6.658071852669088e-05
2003-06-24,0.017866261703091853,0.010413645753910572,-0.0029706585892403546,0.0011245336196249794,-6.464076248219955e-05,0.0011737787496077974
2003-06-25,-0.09333415206263046,-0.014474328140201867,0.004612973297181063,0.0002628790169394712,-0.0007149244095920455,-0.0020267348778901747
2003-06-26,0.07011172585846061,0.0024271955496232467,-0.004189656232492318,0.0017597392449971482,5.296971067183335e-05,0.002035752744018168
2003-06-27,-0.03851659449336001,0.00015647450973516505,0.005511102953470992,-0.002394425421869348,0.00044760774414937324,-0.000238723033335821
2003-06-30,-0.09172089061933789,-0.009556760986991809,-0.0003271778265933405,0.00021946674463243655,4.26337648680449e-05,0.0007057295139143438
2003-07-01,-0.004349181616830423,0.0007391965972753885,0.002548265440537856,0.0012211935119493217,0.0006409155810045634,-0.0002655031071271348
2003-07-02,0.016233826307039678,0.011044124070747634,-0.0017419929642073409,-0.0005641216943645119,2.8077417278969847e-05,-0.000784407356328694
2003-07-03,-0.019922357275681608,-0.004560811574058615,0.0029167618152760037,-0.0015325368787500921,4.555123771075028e-05,-0.0008132008411879699
2003-07-04,0.04632325585524153,0.011364635115593226,-0.0046571528648868665,0.0004101888853657787,0.0004422148568411268,0.00021683075038026806
2003-07-07,-0.02612884558235705,0.004225852203253454,-0.0019322929019796797,-0.00048274821675832095,0.00016195124183132276,0.00016508778162029305
2003-07-08,-0.023044809611116,0.0035233070102160913,-0.0005905658677528269,0.00043379754798843396,0.00037980496774873745,0.00029481748723250207
2003-07-09,-0.06422839229969064,-0.012333561457574218,0.006748974492594127,-0.0025156283159772364,-0.0003202132232826535,0.0002096035844770773
2003-07-10,-0.0006657397629948081,-0.011543104727831082,0.004585763675750718,-0.0022346223003509337,-0.0007021574188841294,-0.0009596172254014648
2003-07-11,-0.015714955202478058,-0.006392008118191262,-0.0015474109394253187,-8.812982445430952e-05,-4.980796994789484e-05,0.0005138914488047471
2003-07-14,0.014644265405329275,0.003048929541772415,0.000757276669670652,0.003271905336304651,0.000884741552610644,-0.001210826909992567
2003-07-15,-0.018248632930499168,-4.126178863036631e-05,-0.0016188703038408653,-0.0006198503131954015,0.0014210590017628047,0.0007291380139873926
2003-07-16,0.06646734154322535,-0.0008811087796844298,-0.010506278721970515,0.0032860390302212805,-0.001501500504396948,0.0017910685020426501
2003-07-17,0.017583793026951688,-0.002507395745847939,-0.0021884247193443432,0.004295641512652796,-0.0001405180608208011,-0.0005340078717109307
2003-07-18,-0.02795451989041747,-0.004403170781820951,0.0032360715931699945,-0.0014036887039243096,0.000499153824842442,0.0009213254674860155
2003-07-21,-0.000990855372349684,0.012194241782791902,0.00024571662650263427,-0.0007148146690886641,0.0009549787784913142,-0.0005298974130101517
2003-07-22,0.12438310429007704,0.00499892230529895,-0.0031123131470181453,0.0009938908860925256,-0.001552806988202267,-0.0007428508962086098
2003-07-23,-0.03556605585602395,0.0037784748219255233,-0.002550411595273582,-0.00023043979509902555,0.0004267860651919281,0.00058130831495963
2003-07-24,-0.04987415815050073,0.003391569183667862,0.0004422877620601317,0.0004043729839678245,0.00037563924794267,-0.0001115141220031102
2003-07-25,-0.0010841851467550227,-1.4387856126890489e-05,-0.00036894033882072555,-0.0005894555132620449,0.00013475265654278184,-0.00014167419322037495
2003-07-28,0.009529371299857824,0.00162289837879962,0.0014446133233996302,0.0009253482413760608,-0.00039465392523642276,0.00025621292022752213
2003-07-29,0.00013981790633476815,-0.0023960024585267647,-0.0014615756927215805,0.00039247640252060566,-1.8838100011162016e-05,-0.0004092886256138886
2003-07-30,-0.04445031319738741,-0.001672478137717756,0.003130549507048925,-0.001549610989964887,-8.754930893137388e-06,0.000752279124901916
2003-07-31,0.02130491233396375,-0.004748274358671179,0.0017891572081707937,-4.9773491340289567e-05,0.00019271319829790076,-0.0006418858915551848
2003-08-01,-0.18365779936053053,0.0031477057321329066,0.004609077373724095,-0.0019858384554892546,0.00014178703204874025,0.0004601189049891164
2003-08-04,0.06857901137391503,-0.01499641925441518,0.0069676203566838325,-0.0016724808565097675,0.0010099220930517886,0.0007066963316608152
2003-08-05,-0.03237654197695516,-0.004693680027143232,0.0007544320172328585,0.001275171961108795,0.0011964313752387584,0.0006575638315622493
2003-08-06,0.04101465861257212,0.005093604764722095,-0.003633474483436499,0.0010775097790246227,-0.0008962976940526329,-0.0007908506963175234
2003-08-07,-0.0764696116855247,-0.005553376726642406,0.006454255674875024,-0.0032923738219364095,0.0001549518795481088,0.0017942898526882001
2003-08-08,0.032263634487784965,-0.0017924474641064178,-0.000749875563096292,-0.0016000735448707102,-0.0005530868720551234,-0.00070675463836743
2003-08-11,0.0004902579969075412,0.008199361483238155,-0.005797389582549532,0.0006580223054255419,4.824030308324679e-05,-0.0003830726097885315
2003-08-12,-0.001495356768982523,0.0019693813898703427,0.0020520293658109422,-0.004335950024549992,0.0005841667819470786,0.0005895752577699442
2003-08-13,0.09384240636662682,0.0011612662510509593,-0.004315590208106895,0.0010523881950626785,-0.0003685357554538951,0.0005336897898997422
2003-08-14,-0.02290972999303178,0.014232551252520313,0.004643235018501154,0.0035068630537321305,-0.00111217284395079,-0.0010520669359388127
2003-08-15,0.040655681255082385,-0.011385244374593848,-0.009024916184723081,0.00365383189909691,0.0002530955121939049,-0.0014231669536151762
2003-08-18,0.01877555083843449,-0.0008412659103490931,-0.0008063224189192875,0.0004280944283835753,-0.0012852685336663147,-0.0007079095214152794
2003-08-19,0.009431300184925861,0.00440974992813638,0.001124390727521441,7.638191845435779e-05,0.002411011073072478,0.0006944243495698277
2003-08-20,-0.02862773432346933,-0.006032683203077745,0.0010931941261972775,0.0003450418910993121,-0.0012542386495029837,-0.0008916018379617125
2003-08-21,-0.06297436960556424,-0.019666368616615793,0.009377000395365272,-0.0032193908764396578,0.00232921344580733,0.0011642171795150588
2003-08-22,-0.00038206365001088575,0.0013211281441527507,-0.000699777176018858,-0.0008864416238178055,-0.0014916733031687954,-0.0006175332682679137
2003-08-26,-0.002678543192967741,-0.0020175286259851385,0.0004026382543684277,-0.0008516710609335234,0.0014269588615836493,0.001063207433120973
2003-08-27,0.051412978120717795,0.00855431617907165,-0.0059569037772553984,0.00405488621604209,-0.00024694304535939957,0.00010166561160678851
2003-08-28,-0.026229239528897202,9.832869427332366e-05,-0.0008938907242318228,0.001440929214849972,0.00043597220708379127,0.000107597895094194
2003-08-29,-0.0037074907749690238,-0.005740832326657632,0.006278716458823002,-0.0008000320407724737,1.6637915370322306e-05,0.00011375437918400347
2003-09-01,0.016774463927812414,0.007244941235012438,-0.0038693775936263198,-0.0018277660904829026,-0.0007451593873713214,-0.00015244557649469827
2003-09-02,0.16049990633423203,0.022585756728357033,-0.013835523187159955,0.001359887020235437,-0.0032417248261356964,-0.0007360547462243785
2003-09-03,-0.03450211423548046,0.006250979511587241,-0.002073555636971993,0.001160456459233391,0.0004848098699018488,9.186944377731466e-05
2003-09-04,0.026336926108530386,0.009751370200367197,-0.0007965265323650304,0.0026711755973265346,-0.0009272961322271422,-0.00025347805059833603
2003-09-05,0.02632908249424604,-0.0017931285048824977,-0.005994419565973082,-0.0005222897121976689,4.451769958784166e-05,-4.165503302675682e-05
2003-09-08,-0.006553374755276762,0.003907064341108932,0.0015943295233840171,4.7757437963352396e-05,0.0006609975811637809,0.00029966690265261674
2003-09-09,-0.02387291277466838,-0.0005355442908137247,0.001342678550624347,0.0011419358508258511,0.0006866144190432721,0.00019358643374771934
2003-09-10,-0.017882839303979128,-0.0007050331529762736,0.0019906577479868017,-0.0020743416760642323,0.00011373632098817642,0.0004336988318952068
2003-09-11,0.04449070276763778,0.008941105314142044,-0.004757013676407196,0.00026993874855423845,-0.0018825439686314398,-0.0007596034834989444
2003-09-12,0.04823986820493974,0.0007877102479059151,-0.012276993672808255,0.0014394066444845075,0.0001459507760106779,-0.00012449593645416301
2003-09-15,-0.011351851244439017,0.006890908843481292,0.0018414146553138802,0.0005446032865509385,-0.001302170309716523,-0.001203127205360256
2003-09-16,0.06989918134920321,0.007428644506280886,-0.002815124238310553,0.0016340154841481247,-0.0006053959889509564,-0.0003627368400113099
2003-09-17,0.033557266913644745,0.007969708007739348,-0.007723684351310122,0.002287848519923107,-6.827053415122021e-05,0.00016892834754493716
2003-09-18,-0.002741820809071408,0.00629000978718892,-0.0011812277365375573,0.0005392623310027764,-0.0010849163821495898,-0.0003559059601026129
2003-09-19,0.023006240337513594,0.0026281954399657334,0.002323985615717414,-0.00016288847582916503,0.0015977463024985567,0.0006973508829394409
2003-09-22,-0.023449173792650026,0.0014637367927594653,-0.002597208146632209,-0.0008037103139611902,-0.00040049448730697753,-6.630740891010426e-05
2003-09-23,0.025305985083230297,-0.01459556736855408,0.004645255554035237,-0.002538751644483677,-0.0008237088004056473,-0.00040260721720161154
2003-09-24,-0.0979010613235521,-0.024701084482874117,0.008638410129815111,0.0035330506366978774,0.0012129981972599394,-0.0003048179599090513
2003-09-25,-0.010110225509031151,-0.0022763730582915274,-0.0005167039509324964,0.0008113261855398798,0.0003858373747420564,0.0001650267868823506
2003-09-26,0.017879858916294934,0.0030663163696135515,-0.0035443846957288546,0.0017347483569147854,-0.0007714711021641514,-6.2474699097516e-05
2003-09-29,-0.01076392689096118,-0.005504074766294893,0.0005458202380147276,0.00097358594169378,0.0012471053921508408,0.00035771971788132215
2003-09-30,-0.07980164687795206,-0.006040356315787028,0.0034288304503812873,-0.002076032263091703,-0.0012759106457905576,-0.0005744760847901913
2003-10-01,-0.028405375699203282,-0.002552633992362936,0.00254167468132436,-0.0004291491211916164,0.00044766106260536373,-0.000228758172624841
2003-10-02,-0.018890802306506402,-0.013987640668865998,0.004349909909682013,-0.00029358742087182897,0.0022250052148477307,0.0010145395358125444
2003-10-03,-0.03565838632139381,-0.007184976289366876,0.002450043908612165,-0.0010694119608611855,-0.0010609184246320302,0.00022112324794690223
2003-10-06,-0.024420007406703057,0.0016573537344227042,0.001602111549487005,-0.00214889931568198,0.0006054822051503443,-0.00013246540453884102
2003-10-07,-0.03034814970154802,0.009015704906260098,-0.0017599009155102755,-0.0014861157280366749,0.0003941031606527799,0.00043451375101733895
2003-10-08,0.02833189146768145,0.00640811930063638,-0.005269704528613822,-0.0017983533149646593,-0.00038927746690221876,0.00033998745332059296
2003-10-09,-0.1241834106409875,-0.014463586891641412,0.004988449733154377,0.00020147484719012978,-0.0004131663407609659,-0.000760497189005157
2003-10-10,-0.06558983116990465,-0.008823780466062678,0.00576008095608461,-0.0025534270715403466,0.001302885621681289,0.0002913076584198177
2003-10-13,-0.004048936895442776,0.009313273889433794,0.0038679115518818336,-0.0010835755888677276,2.2249924507818184e-05,0.00018475340717380873
2003-10-14,0.018697655972231792,-0.007324194276253765,-0.002300101393210993,-0.0005392968232878407,0.00038604717961543894,0.0007293486651231835
2003-10-15,-0.008157878561473974,-0.0010222520241212072,-0.00438528499724873,0.0003087395364108267,-0.00048489976721418314,-4.477967612373028e-05
2003-10-16,0.00802766542742723,-0.008943061966380663,-0.006069267203412256,-0.0013234228065904772,0.0008452753234572722,0.0010392354947410597
2003-10-17,0.13489344441997983,0.029072347396298492,0.005156563139147174,0.006391762464819913,-0.0009887328009817755,-0.001357815588346449
2003-10-20,0.025516483846620266,0.011270714641614702,-0.003831047587875656,0.0001608917351886585,-0.00039356478292712727,0.00014439019845372507
2003-10-21,0.01822702806444066,-0.00771584015230116,-0.002350502743595923,0.002568328788880271,-0.001677489102107717,-0.0008382797117442432
2003-10-22,0.03565086785633879,0.003394974392727756,-0.003486867194759707,0.000562733721891137,-0.0008549981835656011,-0.00046068822840522584
2003-10-23,-0.030933566003849083,-0.00477121241336618,0.002179018543205749,0.000559742308763016,0.00023092078315193633,-0.000245753910491015
2003-10-24,0.002127619326953194,0.0036425751482545127,-0.00234752562183721,-0.00131872580966127,5.777647513006021e-05,-0.0002973718302134968
2003-10-27,0.002667578188237325,0.00902793941407289,-0.0009527466205376472,0.00042466765003222525,0.0006395032952873065,0.0008918375139254887
2003-10-28,0.023008340630856185,0.007138671672960037,-0.0003520005176462962,-0.0004064539689944567,-0.0007645377461556397,-0.0002675078944408219
2003-10-29,0.05862372099856117,0.006923108236217981,-0.004356273199258031,-0.0004234333060063327,-0.0003282028642071523,-0.000344160876419078
2003-10-30,0.03950327576768339,0.004843697167365007,-0.007053297990172535,0.0019849544559157914,0.0002604156226337228,0.00031533381920533177
2003-10-31,-0.05808318528808656,-0.008340708838658346,0.005163363840903976,-0.00022287467086932455,0.00037469493149713356,9.144456022957398e-05
2003-11-03,0.023010300489313528,0.003923800732822986,0.0035108896390670026,0.0005996349475890001,0.000328644570762861,-0.00010740534805886479
2003-11-04,0.007972965596616473,0.00786443974745045,-0.0012729872053024397,-0.0007093384593106856,-0.00016918040942091197,-7.425021174814718e-05
2003-11-05,-0.14579707821246432,-0.010080064786308756,0.005472099183019484,8.430505977695109e-05,-0.00022565288688333724,-0.00018347978002035203
2003-11-06,0.036308438731638665,-0.010551949548264815,0.004640918466206954,-0.0014629626067510786,0.001580446839792035,0.0005613255272672065
2003-11-07,-0.04620459053193356,-0.0062560712803158645,0.0036589240683088694,0.00038801536656080663,3.1353025005929825e-05,-0.0003539988540207333
2003-11-10,-0.02005935160002741,0.004802301880041562,0.0015745821483848347,-0.002492243290568266,0.0011183617928418239,0.0007914205909526158
2003-11-11,-0.03054708271886833,0.005314183228556712,0.005112245407069573,-0.0006141242296222106,0.0007006534011257332,-1.2226925737293866e-05
2003-11-12,0.011814666218352587,-0.007107866503189063,-0.003967906296804218,-0.0016299709457653028,3.3001161727428864e-05,0.0005324544785686036
2003-11-13,-0.03390870509621309,0.0068521508263931045,0.008872722679606794,0.0020181533796601045,-0.001334100569880195,-0.0010247403744922151
2003-11-14,0.009242559846865821,-0.013771312405165352,-0.009055512821159446,0.000810900376178821,-0.000584689224534819,0.0008130928042635688
2003-11-17,0.036767151405592155,0.010823416941314095,-0.0036180873767202725,-0.001115199804311878,0.0002922852789217305,0.0007510448787604194
2003-11-18,-0.14378264796881504,-0.0032180126567080106,0.002815400752241543,-0.0006306326223585677,-0.0006256574950681601,-0.0012489247231491642
2003-11-19,0.08281962620097169,-0.010948226677055901,0.005957661045803937,0.0011229501677114712,0.000967812136154247,0.000401280026699642
2003-11-20,0.021072817877906543,0.0019248640090922889,-0.0014389414748849528,3.288428989665998e-05,0.00027947444442975,-0.0001474013919449896
2003-11-21,0.010005710376139633,0.005067963637405148,2.6008996997626945e-05,-0.0003359160471801814,0.0010160709239607896,0.0003623216403470571
2003-11-24,0.15152607915044658,0.007266760014984198,-0.003957282933895654,-0.0003148648269502534,-0.000854431808793849,0.0003871253279887309
2003-11-25,-0.0127162055177998,0.004585464942797415,-0.0034811434750431055,5.990949382675607e-05,-0.0008455318530992152,-0.00016089959558653977
2003-11-26,-0.05449416637501859,-0.0016778309181230402,0.0003410830211640565,0.001031978149058039,-1.9697111805940236e-06,-2.732752436144076e-05
2003-11-27,-0.014837602167460792,-0.0043258415851530835,0.00032271767335823796,-0.002271036207432208,0.00035203118663398734,0.0003179932470179818
2003-11-28,0.01682006372573922,0.00700663151871093,-0.003251921982956457,0.0010538607529709527,-0.0007415234841654845,-0.00038701608761610416
2003-12-01,0.007123065934493463,0.012027197080613812,-0.007232277118131747,0.002705338717554023,-0.0006387200802581593,-0.0005942141658039
2003-12-02,-0.055201372837580476,-0.01395638991160559,0.00690249640944287,-0.0006158470854002913,0.001611971652896196,0.0007545337815979624
2003-12-03,-0.03986773814760551,0.010355978455304499,-0.0018756483207454321,-0.0009756475692768292,-0.0010343011115053092,0.0001094921766646417
2003-12-04,-0.001595959970529771,-0.004836671484438198,0.0014683830960253233,0.00026346667247093984,0.0004907277264892577,-0.00017545197387329968
2003-12-05,0.028953893794492865,0.01285094378040909,-0.0026775318693389,-0.0003533067003282857,0.0003278817671539959,0.00021367629360660517
2003-12-08,-0.13795229407092674,0.002269710680665189,0.0023711632096363937,-0.00023945921344440882,0.00011939550821618014,-5.5170583855673696e-05
2003-12-09,0.05715938601187848,-0.008979239602944437,-0.000996953949397932,0.001174996373768452,0.0005463267589537525,0.0003577851858340878
2003-12-10,0.001050516063969447,-0.0018135607846570215,-0.000116397640883046,-0.00035485769971860953,7.565268508875103e-05,-0.00010310252130394647
2003-12-11,0.0007691318300754452,0.0067048528740612755,-0.003537820531444621,0.0006125166669693472,-0.0008372297070534065,-0.0004798439979214569
2003-12-12,-0.08216094588516906,-0.0044097487400908296,0.005586360229564619,8.873306468697248e-06,-8.513039879787515e-05,-0.00024365964114082236
2003-12-15,-0.019616161860969858,0.01172663706486302,-0.0005044637477602087,0.00028582817424875807,6.30014628531089e-05,5.186387956895094e-05
2003-12-16,0.0326241678319826,-0.014676007806331631,-0.002361659725889579,-0.004232065026118846,0.0015972497267521127,0.0011656051625039058
2003-12-17,-0.021204031111012496,-0.0018687123350905996,0.0002865424801583681,0.0055360806062023015,-0.0014783397973439315,-0.00022230049417386915
2003-12-18,-0.030102159290642846,0.005669305051012194,-0.0010721331868123996,-0.002764087975636421,0.0009479202167762904,-0.001778642747278635
2003-12-19,0.07482518946767937,-0.0002789396805325746,0.0014733190505125601,-0.0031531138054818834,0.0006371151124627279,0.00020867705778610375
2003-12-22,0.09349947596618045,0.011451493323971426,-0.00527770474568154,0.001264736897411728,-0.0009268659417165352,0.0004031259173508706
2003-12-23,-0.00678361304780398,0.0029555160488386983,-0.003440247334117248,0.0018148254866235953,-0.0016455473628822139,-0.001018455159060298
2003-12-24,0.004812027624669965,-0.0035964068747887695,0.0007593368411440906,-0.0009457844258207352,0.00019541415580264515,0.00034287478904571967
2003-12-29,-0.02528370183247024,-0.001881817819063315,0.002144242406222936,-0.001155832014495468,0.0006395218570398677,4.341707738376561e-05
2003-12-30,-0.04815536704389803,0.003123010949340697,-0.0017956909000577954,0.0004965502558259728,-6.20267680324525e-05,4.407371204505727e-05
2003-12-31,-0.046929773283668354,0.0010354412487722678,0.000865225183986157,-0.0013446702189538807,-0.0003734938546188577,0.0005510937717421748
2004-01-02,0.09738552860778742,-0.004332367600108038,-0.0008387336126081777,0.0009808864409464274,-0.0001560414536000741,-0.0010075768606997767
2004-01-05,-0.16627631462505196,-0.0002618203617042909,0.004696102963131776,-0.0008469113812578682,0.000459025060919334,0.0004168482645841427
2004-01-06,-0.006733483199358713,0.006124302559412186,0.00038256008029482146,-0.0006728700258892511,9.31648252711266e-05,0.0001147754355058645
2004-01-07,0.007190086406793778,0.0012011596598438426,-0.0020317104808085817,7.65462694981852e-05,0.0004369764268447844,-8.209353820915491e-05
2004-01-08,-0.034117714092141975,0.004694021126531956,-0.0037792109668034176,-0.001187228030706411,5.6959780856243985e-05,0.0006410127782676176
2004-01-09,-0.007717775472959898,-0.010434530887978273,0.0008317449659664384,0.00015119642063500858,-0.00013366842484409416,-0.0002253964730606651
2004-01-12,-0.030222350493228307,0.0018098987277805627,-0.00635520773442313,-0.00036104587059965253,-0.0005842373236546406,0.0001597330283175085
2004-01-13,0.04288533530526021,-0.0058323922710942725,0.00436891880002649,-0.000413118866469754,0.00041154871917469595,1.1638639481585201e-05
2004-01-14,0.014019465225573785,0.011560070901935914,-0.003380606415848531,0.0009566170934540002,0.0005347764034622047,0.0002621185023713369
2004-01-15,0.10899843960552616,-0.03919763712495069,-0.039314321554555186,-0.006198191614026495,0.00024214053448508383,0.002120291909555042
2004-01-16,-0.056142711028361984,0.04145715642765817,0.03740128359986436,0.007555443454217301,-0.0022673453991348016,-0.001699468385252638
2004-01-19,-0.006672512783891959,-0.003342197292845828,0.0015792760462480838,0.002311103818937773,-0.00018547032549632176,-0.000548433799683303
2004-01-20,-0.07245255828858466,0.003148967224590033,0.0008200585918235093,-0.0024437116598527192,-0.00048669798437865527,-0.00013040256211369893
2004-01-21,0.0248088238231582,0.006318657914205645,-0.0011441299293015407,0.00016983204893630967,0.00043164748457279325,0.00024104745797775735
2004-01-22,-0.03010455449207823,0.002697350999836162,-0.00038343879531607726,0.00045225956753002915,-3.056005027128627e-05,1.4576017782814015e-05
2004-01-23,0.018343966428160056,-0.0022098569258485706,0.0008173295089388426,-0.0007660824558881788,-0.0001653559913347647,-0.00039786969525367177
2004-01-26,0.03558183939616313,0.010589855127631356,-0.004571105365280144,0.001071795687756675,1.595213016023828e-05,0.00030080660665011917
2004-01-27,0.018361836805816944,0.00048663437916145305,0.0013916504843646388,0.00016417819523891454,-0.00020211361334797814,-0.00015856811907932771
2004-01-28,0.06453682937975105,-0.00984397201575175,0.0021336583954220507,-0.0003212135535852556,0.0001622660584723377,-0.0003224952171187011
2004-01-29,0.052519615391118706,0.007198623605814827,-0.0012587639363244544,0.00125031320237651,-5.085771381705687e-05,0.00027394079287391206
2004-01-30,-0.0031562876943619124,-0.0024923910649308273,0.0018705309954658938,1.0828898404214048e-05,0.00020739962892626983,-0.000169334755880661
2004-02-02,-0.11917279764504908,0.004521471063512635,0.0010581434510906667,-0.0010927636096980469,5.125718432673564e-05,-0.00019809637206660467
2004-02-03,0.08323058393043918,-0.0029393491810336832,-0.000593677142518828,-0.0020440448628081917,-0.0002528013181207072,0.00031080688432387916
2004-02-04,0.07617473523162037,-0.005547746918763016,-9.944634613897772e-05,0.0017726368016233638,7.990771160977789e-06,5.2889286365914666e-05
